fecha,Términos de intercambio,Remesas,Diferencial de tasas,Déficit fiscal,Dólar amplio,VIX,Riesgo soberano EMBIG Colombia,Reservas internacionales,Balanza comercial cambiaria,Flujos netos de capital,Diferencial de compensación inflacionaria 5 años,Actividad y precios domésticos,Monedas regionales,"Condiciones financieras, commodities y actividad internacional",otros_componentes,suma_factores,ajuste_total,cierre_contable
2007-10-01,0.0004401205092753203,0.003653854670714977,0.0002758884724058061,-2.950888000645358e-05,-0.004510284496194553,-0.0024761484503227848,-0.00555537054322234,-0.005118168530244919,-0.004941991122516016,0.0004180530542694418,-0.0003802831294151229,-0.0010037406398820158,-0.026795386701110372,0.00915888980868541,0.005665126722150532,-0.03686407597756362,-0.03119894925541477,1.6792123247455493e-15
2007-11-01,-8.718794228798797e-05,0.004505547763974532,0.0006207490629130722,-8.52565777074481e-06,-0.003039949814724242,0.004825152580505457,0.010074861858457611,-0.0013082763436698377,-0.001376500279792636,-0.00015032424642865344,3.463811225022636e-05,-0.005308795481600265,-0.002601527593668707,-0.023171152015831503,0.005665126722150532,-0.01699128999767368,-0.011326163275552555,2.9407032364758834e-14
2007-12-01,0.0001376437826598575,0.005626565797785757,0.0010748155070809606,-9.402641568181511e-06,0.0021528452611965193,-0.0027628601358777294,-0.0025292742660923038,-0.002533419060103858,0.0070104323170491895,-9.175703971878292e-05,-2.068125695701683e-05,-0.0024157741430770635,-0.005249612484861755,-0.014984717656006976,0.005665126722150532,-0.014595196018491383,-0.008930069296341684,8.326672684688674e-16
2008-01-01,-0.0001763327024743949,0.0023227084534503672,0.001580611039824949,9.895961450308188e-06,-0.001371974903182481,0.002913510793218265,0.014395588802788599,-0.0007540231531946554,-0.009888195016596473,8.427170595289585e-05,-7.947559823052159e-05,-0.009274181523122663,-0.00991129134718841,0.011184365965484121,0.005665126722150532,0.0010354784781799065,0.006700605200343889,-1.3451045832724162e-14
2008-02-01,0.0004952446148840373,0.0033318583646039365,0.001034581771521786,3.002622292619704e-05,-0.0017141669051468124,-0.00023265606815664846,0.0028070851592184713,-0.0047156204826851855,0.0022661226275977058,0.00015855606523976554,-0.0008473568514481679,-0.010548219170447093,-0.015066207590582675,-0.019031643060966552,0.005665126722150532,-0.04203239530344123,-0.036367268581298184,7.4870665223159e-15
2008-03-01,0.0005667894069305019,0.0025136118981267854,0.003459308475122831,-1.643157542636076e-05,-0.004161938917304734,0.0010384208073706926,0.003903683706763141,-0.005232706651456932,0.000140247356952151,5.011546381381741e-05,-0.0005542405032258347,-0.0025325484527941315,-0.02189009420979243,-0.02480190967428912,0.005665126722150532,-0.04751769286920962,-0.04185256614709347,3.4382219293860317e-14
2008-04-01,-0.0001689240177002083,0.0021746920120082665,0.0019894888548918957,2.7486377050165684e-05,-0.0006827152025747171,-0.0037869246768713776,-0.013322448447010296,-0.0031054569616858884,0.01098406217933015,-0.00017710588193422966,-0.0001233630870677306,-0.007787862711278173,-0.01182810922277265,-0.0014669201293549148,0.005665126722150532,-0.02727410091496971,-0.021608974192810732,-8.44810332800705e-15
2008-05-01,0.0005177958542937531,0.0037329733518837995,0.001138039948673962,8.121055693618901e-05,0.0006467999923893198,-0.002713694211149497,-0.0102061178946621,-0.00085100060082929,-0.007822209593301366,5.356879557993153e-05,0.0011180017607720326,-0.004532341515565528,0.010425314104170016,-0.0009893637386122855,0.005665126722150532,-0.009401023189421062,-0.0037358964672629495,-7.580741590018647e-15
2008-06-01,0.00020800687559884224,0.0027329633701101757,0.00103458177152178,-5.8687209232960014e-05,0.0005782811654153655,0.0031290747437554504,0.0004372847542090633,-0.0017980010791450113,0.0018296658359884194,-0.00012924522178087294,-0.00040290865029913,-0.007075473857318664,0.012921964048944268,-0.018629874000932422,0.005665126722150532,-0.005222367453165696,0.00044275926896763075,1.720455375386898e-14
2008-07-01,-0.00020429984218337175,0.0011456189111453377,-6.897211810145077e-05,8.403645013579621e-05,-0.0014445854704634345,0.0015784154614539984,0.010254864906314855,-0.004942599526403801,-0.004340623290849887,0.00032200991244002284,-0.0009467269679081339,-0.006665572235143916,-0.008845761865242522,-0.0024514365388238926,0.005665126722150532,-0.0165256322136304,-0.01086050549148292,3.0513785942432037e-15
2008-08-01,-0.0011990435478012671,0.00395358290982882,7.675929272581345e-05,1.561550586550489e-05,0.005751762170088842,-0.002673359364154463,0.0012312281698560177,-0.005131343597710081,-0.002318173977365022,-7.305781380784947e-05,-0.0012869168537662234,-0.0005377044259556161,0.00882859925746137,0.010000207306348614,0.005665126722150532,0.01663815503161446,0.02230328175376502,-3.122502256758253e-17
2008-09-01,-0.00029632630683153216,-0.0017467299523069577,0.0007853921835423395,-5.824219908240808e-05,0.005213591779962983,0.006278930536213717,0.013478234900022885,-0.002970738060725635,0.0012577500429154541,-0.00013883447226994028,0.0007069584931233172,0.0003034913822642371,0.031004714638166498,0.0021854607963328362,0.005665126722150532,0.05600365376132779,0.0616687804834791,-7.771561172376096e-16
2008-10-01,-0.001326637309547002,0.0030648935309234193,0.0006552351219637945,1.1289301816517037e-05,0.014498008694555045,0.011668260962836895,0.07333313185935372,-0.004421888577142735,0.001002482549900858,5.635707846146043e-05,-0.0008727225087938325,-0.001614737733758924,0.08097069255526125,-0.04184744129593468,0.005665126722150532,0.1351769242298958,0.1408420509520249,2.142730437526552e-14
2008-11-01,-0.0017154538304354815,-0.00026461067260704046,0.0028968289602609937,7.851403795125856e-06,0.005554054774914896,0.0003988726842586842,0.004238416673689432,0.006762465205008815,0.003130496373120363,-0.000575330535409981,-0.0023149960709767724,0.0029112074166828253,0.016022710355802876,0.006134993766261829,0.005665126722150532,0.04318750650436657,0.04885263322651159,5.5164206536062466e-15
2008-12-01,0.0011335747058280944,-0.005638050657081983,0.002000191424942115,-7.772578150955254e-05,-0.0022313006304084683,-0.0029617607792751877,-0.0037068022676394487,-0.001994265949206819,-0.0008850080196510622,0.0004456815315564922,-0.0022731103557800517,-0.005359480188303503,0.010452340320045474,-0.02012483950657385,0.005665126722150532,-0.03122055615305775,-0.025555429430918382,1.116468029138673e-14
2009-01-01,-0.0015976409524565297,0.00019735224238298432,0.0002369525992840203,1.1921518793832246e-06,0.0013965920645622996,-0.00263960796307215,-0.009255472711942554,-0.004247923507190792,-0.010510925827700534,0.00017456054620922467,0.0008944594901297318,-0.002207732946483773,-0.002713072422846294,0.03595620733212433,0.005665126722150532,0.00568494009487935,0.011350066817034647,-4.765285388508289e-15
2009-02-01,8.804594604046583e-05,-0.002552339655789788,-0.0011335901346028986,6.963229283067953e-05,0.005221410371420597,0.00032567764253154703,-0.007004074718552141,0.004080144659424607,0.018488680808193877,-0.0005470531634501008,0.00176385055203233,-0.009895405210994404,0.010745774029430635,0.0432544642158766,0.005665126722150532,0.062905217634392,0.06857034435655779,-1.5265566588595902e-14
2009-03-01,0.001760464509206123,0.0007037614418487518,-0.0019041231175865234,1.678705566121809e-05,0.0009142170564900256,-0.0002840563411715253,0.0015726010864918713,0.002833284180186699,-0.0058242128327651455,5.811437742688303e-05,0.0019118140043159384,-0.002446099735637154,-0.010706087202413983,-0.009914869116579196,0.005665126722150532,-0.021308404634526018,-0.015643277912375922,4.371503159461554e-16
2009-04-01,-0.00019617224808495296,-0.00014803914361845695,-0.004150961379610321,-1.6739879693210522e-05,-0.005402358897769581,-0.002696467863178901,-0.018302803006640306,-0.005037247719460997,0.0038017522179187102,0.00044198048345036814,0.0014535988717849287,-0.004003799801446014,-0.03131097339693507,0.02241167916594544,0.005665126722150532,-0.04315655259733836,-0.03749142587517019,-1.7638668303732175e-14
2009-05-01,0.0013598112345490137,-0.0027606662019835707,-0.002566430265484685,4.2646305394217284e-05,-0.006463168797394608,-0.0028847912231210857,-0.026418735865708903,0.0043032972987371645,-0.007699083738556492,-0.00021629645513472295,0.0011346302381650835,-4.698291433808065e-05,-0.02470932064967144,0.006477165596676475,0.005665126722150532,-0.060447925437871634,-0.054782798715722066,9.645062526431047e-16
2009-06-01,0.0006530561243001527,-0.002715615570628227,-0.003218328026895181,-0.0001011531165486716,-0.003156917557265886,-0.0015386494177683466,-0.006927985968335576,-0.0017317791137029248,0.009521092968612402,0.00012425117293651697,0.0008401411050532036,0.0008440123423793385,-0.010039571565670405,-0.009565615110213461,0.005665126722150532,-0.027013061733747068,-0.021347935011599026,2.491062911502695e-15
2009-07-01,-0.0009042202998061382,-0.0021360217513694845,-0.004345614258230748,-9.255643343383366e-05,-0.0008070206905667993,-0.001784891857318423,1.7574029952063028e-05,-0.0013949209858534607,-0.0005686828630690213,3.0115231809600932e-05,-0.0002613780791795506,-0.00492293558502629,-0.0026941136118751904,0.0107454943285451,0.005665126722150532,-0.009119172825422175,-0.003454046103272935,1.2915016278647329e-15
2009-08-01,0.0007020581822607569,-0.006655237950531108,-0.0010920585366063263,-4.210072378617052e-05,-0.002743543345736167,-0.0005309448902182612,-0.010133468110128106,-0.003969420521774733,-0.012056285936189239,0.0001889490485732106,-0.0002327415382552118,0.004384675543611522,-0.015056343886114506,-0.005618219630712464,0.005665126722150532,-0.0528546822956068,-0.04718955557345389,-2.3800406090401793e-15
2009-09-01,0.0004076053444063776,-0.0029513842926164233,0.0,4.541916728504404e-05,-0.0015273442940161644,-0.00027045755104716524,-0.003008061974964955,-0.010765802556450274,0.009267689774127123,0.00011908946651212377,-0.000631604112886523,-0.0019004206451245828,-0.002510902567294623,0.0013258242245723138,0.005665126722150532,-0.012400350017497726,-0.006735223295330018,-1.7177231859122344e-14
2009-10-01,0.0006112951028934976,-0.007534931576569002,-0.0001379442362029046,-1.4819956428672641e-05,-0.003057986640325685,-0.0004541701756559761,-0.00887982782171714,0.0010993392296748798,-0.010538833990497484,-0.00028373165904333516,-0.00029578159588970586,6.137689545932011e-05,-0.013389283317358685,-0.003650483732914553,0.005665126722150532,-0.046465783474575445,-0.04080065675242662,1.7069679003611782e-15
2009-11-01,-8.373078565248433e-05,-0.004110832718583434,-0.0014484144801304969,-6.418903116303363e-05,-0.0010123403854191062,-0.0003193688677628443,-0.0013978676324372175,-0.0005975465655911344,0.006157581339885256,3.404477780032058e-05,0.0008007964772830862,0.0006294113133562698,-0.013137396504259253,0.019252362907797742,0.005665126722150532,0.0047025098451236695,0.010367636567286335,-1.2134390714457766e-14
2009-12-01,-4.252742966005411e-05,0.00112618563015738,-0.0004023373555918048,3.104593780832844e-05,0.001009832341258627,-0.0018770721036213665,-0.0014458300891813985,-0.0023948403946952397,0.0021539070248110135,-6.73689576381488e-05,0.001826135936657032,-0.0037300007333904888,-0.004170531249790918,0.0079031462626102,0.005665126722150532,-8.025518026683748e-05,0.005584871541888655,-4.961309141293668e-15
2010-01-01,0.0005286222217269731,-0.0011724270327790162,-0.001321965596944501,-9.593400998283538e-05,0.0003983162746875018,-0.0004716068579928219,0.00044013530371022453,0.0007944475738217052,-0.003835630361830694,-0.00013131463284712255,0.00015547708844187145,-0.0018448129550277192,-0.002419761661367465,5.764203174237403e-05,0.005665126722150532,-0.008918812614641525,-0.0032536858924947882,3.7947076036992655e-15
2010-02-01,-0.0003889341683632774,-0.002615291298885162,3.4486059050726916e-05,6.299615004135298e-05,0.00314338990237806,0.0014556374480761995,0.007054419607035352,0.0009077683990276824,-0.005779277281548342,0.00015884043526177017,-0.0010501642198585588,-0.008884971961374472,0.012189069963734592,0.0032722208829935404,0.005665126722150532,0.009560189917569465,0.01522531663972419,-4.192826641435943e-15
2010-03-01,0.00047089919241879785,-0.005018834852043509,-6.89721181014523e-05,6.230718585806182e-05,-0.0015951783764833823,-0.003939762447117399,-0.01281069897124542,0.0005081867716007649,-0.0003575578767055543,5.7734568089684215e-05,-0.0013444868907134225,-0.0027114317406091203,-0.012993349575846743,-0.009732030546208494,0.005665126722150532,-0.049473175677107184,-0.04380804895494858,-8.069933610244107e-15
2010-04-01,0.000464499030246482,-0.0012483548968522363,-0.00010345817715217921,4.098365622523173e-06,-0.0011132893293556852,-0.0003228928871820198,-0.004509386248012828,-0.002775579203021141,0.003842784702170446,0.00018520026042252038,0.0003875502244451821,-0.004484803641699668,-0.0073550746223483236,0.006467648577338111,0.005665126722150532,-0.010561057845378818,-0.004895931123233225,4.93875773610597e-15
2010-05-01,-0.0008503062714445123,-0.0011391917731825342,-0.0001379442362029046,-5.8638203780770155e-05,0.006222982136370058,0.010029046460130355,0.016193971716053013,-0.003744452861872137,0.00516906207453374,-9.072509888736483e-05,0.0016293507139884705,-0.00031791331622160534,0.012342119018757668,-0.01240860969895469,0.005665126722150532,0.03283875065928678,0.038503877381426965,1.0345890810725678e-14
2010-06-01,0.0004451346958977454,-0.0005964773828044719,-0.0016130576007597703,1.883866514736446e-06,0.0011201436093413513,-0.0010783826173861276,-0.002223716281032868,-0.0002601602769733026,-0.0057499537637989125,-7.008915986298584e-05,-3.725424038963758e-05,-0.0014658185917375641,-0.0016490320312900512,-0.0074193446093094775,0.005665126722150532,-0.02059612438359134,-0.01493099766142946,-1.1348560979840272e-14
2010-07-01,-0.0004270321151902748,0.0003043021655045207,-4.227323367508347e-05,-3.5946061608037835e-05,-0.0034134355221035876,-0.0026025690288160232,-0.006669344366808901,-0.00425883776573795,-0.00914518625560525,0.00028143179652128356,-0.00020893676882055182,3.798747131522986e-05,-0.006022953602335795,0.003015040616602095,0.005665126722150532,-0.029187752670758325,-0.02352262594860208,-5.7141791298676026e-15
2010-08-01,0.0003155975808034707,0.0013718918239791602,0.0,1.3263289344907627e-05,-0.001662595182889033,-0.0005393732360356725,-0.009246136508530508,-0.002356694597469086,-0.0015998800322265187,-9.582050898106862e-05,-0.0007371874033016761,-0.0009182884036294679,-0.011359386270363125,-0.004417706433292587,0.005665126722150532,-0.0312323158825912,-0.025567189160446254,5.582340145693365e-15
2010-09-01,-2.238781642142502e-05,0.001654057256791959,-3.4486059050725384e-05,-1.381489501685745e-05,-0.0019973413305325862,-0.0015625162945061813,0.002778893486170375,-0.00032886657740843663,0.005032956779205746,-0.00014002344720269236,9.278775392723659e-05,-0.0016736508746561316,-0.009122643165350008,-0.0009786145186136013,0.005665126722150532,-0.00631564970266333,-0.0006505229805195021,6.703838872912371e-15
2010-10-01,0.0004776544859578341,0.0008295667058860062,0.0,3.886919857447482e-05,-0.00560655198952932,-0.0016570517243932696,-0.004899153126592576,-0.005149528338204946,-0.008445062735596252,0.00025681049095220413,3.1851992903933704e-05,-0.0011028012591706433,-0.010111470176989705,0.02493174791172468,0.005665126722150532,-0.01040511856447758,-0.004739991842339991,1.294190449252497e-14
2010-11-01,0.0002474051546894344,0.00043856136978447715,0.0,2.7373243133920227e-05,0.0006282513217909436,-0.00022719039945647132,-0.0018080852423004628,-0.004772211085284558,0.006766789654273055,-3.566108193804929e-05,0.0008658130876028994,-0.0015684810811549164,0.00044550663480288937,-0.0029216362841432337,0.005665126722150532,-0.0019135647082000723,0.003751562013945087,5.3724386051001716e-15
2010-12-01,0.00010982236399337092,0.000991857176687626,0.0,1.888796245053572e-05,0.0015019849465095778,-0.0022244915074627987,0.0025295619362254353,-0.0002750580001548854,0.00029168472709844835,-0.0002821997328373156,-7.554268272017223e-05,-0.008421862852205557,-0.003635271846076634,-0.01995277876337039,0.005665126722150532,-0.029423406271862757,-0.023758279549712404,1.7694179454963432e-16
2011-01-01,2.6448099115964132e-05,0.0004496920275409838,3.4486059050725384e-05,-8.853765350232678e-05,-0.0023949666892213823,-0.00024117745022667693,-0.0041620114863263865,-0.004907303671840288,-0.006968383787822749,0.00043939399655715803,-0.0007862970684474312,-0.006922272999118418,-0.0036436425209256,0.009574733288381484,0.005665126722150532,-0.01958983985678494,-0.013924713134635449,1.0408340855860843e-15
2011-02-01,0.00045877673471987407,0.0012807476523141498,3.4486059050726916e-05,9.524974302807609e-05,-0.0016118415966584069,0.00010913533337244859,0.0014417164062774349,-0.0036875308660316943,-0.002610628879481256,-0.0001370028971700456,-0.0005980594521767099,-0.004458140086057927,-0.009163493520424485,-0.005438944349689874,0.005665126722150532,-0.02428552971892769,-0.018620402996786512,9.357098429418897e-15
2011-03-01,0.0009460831540510696,0.002283702977097117,6.527718320316007e-05,-6.690766120020481e-06,-0.0020703090987951277,0.00286589159829063,0.0011616982986751374,-0.003398555433096993,0.014905334857017822,-0.00022805693190601896,0.00018580616061505834,-0.003697396669493447,-0.0001508871686518037,-0.008909418555790844,0.005665126722150532,0.003952479605095743,0.009617606327251187,-4.912736883966318e-15
2011-04-01,0.0006289826822173551,-9.783726580866693e-05,0.00117844584965851,2.89292902213481e-05,-0.0036149001770733225,-0.004032772517237724,-0.001002242743873451,-0.004301439334017448,-0.014365380894584797,0.0003075057674188224,0.0010138651042828127,-0.0011516702699186031,-0.008637145565856777,-0.0035882063131646123,0.005665126722150532,-0.03763386638773655,-0.031968739665583126,-2.8935187579293142e-15
2011-05-01,-0.00034962771478706486,-0.0004622351374042872,0.0007219823330297182,7.169869842884834e-05,5.8312957692264474e-05,0.0006667541194306733,-0.001092911139474368,-0.005585391653752988,-0.0011352343265985684,5.565998618068059e-05,0.0009252508237851339,-0.002866016840162102,-0.005218466011846751,0.0008842668132262865,0.005665126722150532,-0.013325957092252524,-0.007660830370103345,1.3522169495239211e-15
2011-06-01,-0.00022018816367233015,0.0009591517045683723,0.0008966375353188799,3.767844020628474e-05,-1.19933245892211e-05,0.0020612170588995564,-0.0008210367118230645,-0.0019862997956531,0.002466949359338279,-0.00020799714468527583,-0.00022510962204595598,-0.00298954895004876,-0.0019332724447051269,0.0006337675872510854,0.005665126722150532,-0.001340044471640376,0.004325082250508202,1.9532986339498848e-15
2011-07-01,-2.0761427904374948e-05,0.0003649934213873435,0.0011782736842331429,7.55193158355389e-05,-0.0014571024946184183,6.412683707591342e-05,-0.0010899036789914919,-0.002963727018542594,-0.0008891022915599868,9.204776342749766e-05,-7.233093934931279e-05,-0.002128032241661064,-0.009625958018057245,0.0094379873977716,0.005665126722150532,-0.00703396969095345,-0.0013688429688044346,1.5161483180037294e-15
2011-08-01,-0.00038778737956744204,-0.0010722792594551945,0.0006150013864046139,4.021097798615021e-05,0.0013569147418561,0.009932560160469811,0.008367748832890662,-0.007113494639923193,0.014403875825474026,3.216396721576621e-05,0.0005282810097751206,-0.0038018094258186596,0.009253852162736397,-0.018134475212277252,0.005665126722150532,0.014020763147766912,0.019685889869934286,-1.6844164951734797e-14
2011-09-01,0.0004865430190986894,0.001577133345479198,0.0007586932991159768,-6.805060140645322e-05,0.006481877482967781,0.000694701885055908,0.012224934585405623,-0.0015543409759385337,-0.0014686970779556904,-0.00034550683829696194,-0.0002513243970707271,-0.0009447243547731007,0.025175072765141148,-0.021533220086950203,0.005665126722150532,0.021233092049872657,0.026898218772005093,1.8096635301390052e-14
2011-10-01,-0.0001075480843541108,0.00043348800768558773,6.897211810145077e-05,1.684230433407904e-05,0.0019862886230865256,-0.0017688049660608115,-0.002146123800574864,-0.0005790871150523145,0.011395236223240856,-0.0001357718108344319,-0.00021289083612805376,-0.002138504452699112,0.009784896476030824,0.006868004296794934,0.005665126722150532,0.023464996983570557,0.02913012370571635,4.735795089416683e-15
2011-11-01,0.0004891574195772635,0.0003558808189188988,3.4486059050725384e-05,-1.3993871047039406e-05,0.0014584008253195509,-0.0004536253573347784,-0.002792727804391571,-0.00222642030202528,-0.008923887547989413,0.00025294571227244553,-0.0004331783656890573,-0.0018848509268999639,-0.0008577607339648137,0.011964870215751494,0.005665126722150532,-0.003030703858451538,0.002634422863702473,-3.479421611940481e-15
2011-12-01,-0.0006257081836090975,-0.0003299594390044334,5.1729088576091136e-05,-0.00012874654066415738,0.002076234862383564,-0.004026088396004646,-0.002753630818114273,0.0010931188215552972,0.011403531725825524,-0.0004490099469039031,-0.0004400988678260062,-0.003196894412253029,0.0040435022712159785,0.011377303535807065,0.005665126722150532,0.018095283700983976,0.02376041042313431,1.97758476261356e-16
2012-01-01,0.00041378388032360734,-0.0019798081638052645,0.0008104223876920618,-2.152120449839168e-05,-0.0012319151353430379,-0.0035387815186114367,0.002778893486170369,0.0021159525422544266,-0.015592141702982034,0.0002061556199849015,-0.0001377322992102297,-0.006914242675355821,-0.01365489295219712,-0.003493123402936926,0.005665126722150532,-0.040238951138514896,-0.03457382441635957,-4.794775687599895e-15
2012-02-01,0.00018869844930517263,0.00015363470162977927,-6.674721106592207e-06,2.2973748691830082e-05,-0.0037588963627192577,-0.0015499563991646851,-0.005992665758163505,-0.001599701842160715,-0.0019595665930884944,0.00027821732282693184,0.00010096241731857583,-0.004682431554370306,-0.019643660296075807,0.00803426859832282,0.005665126722150532,-0.03041479828875425,-0.024749671566609982,6.265821195228227e-15
2012-03-01,0.00014264960220395414,-0.0008530456234830912,0.0008545561039744457,7.662791632343088e-06,0.0012356654495452016,-0.0021605025773166375,-0.007358654309482325,-0.00218479467314976,0.01150896257287697,-0.0001379214564221885,0.0006490481065468361,-0.002581548509008844,0.003355451891153804,0.006371004068202951,0.005665126722150532,0.008848533437273657,0.014513660159426392,-2.203098814490545e-15
