fecha,ln_trm_observada,ln_trm_modelo_condicional,ln_trm_caminata_aleatoria,cambio_log_observado,cambio_log_modelo,trm_observada,trm_modelo_condicional,trm_caminata_aleatoria
2025-02-01,8.325537146384832,8.362075685296945,8.368128619899991,-0.04259147351515935,-0.006052934603045775,4127.95392857143,4281.572746859649,4307.567419354838
2025-03-01,8.327891614734215,8.321748390029096,8.325537146384832,0.002354468349382799,-0.0037887563557350307,4137.684516129031,4112.343707224342,4127.95392857143
2025-04-01,8.361768567132886,8.326289168306781,8.327891614734215,0.03387695239867128,-0.00160244642743383,4280.2580000000025,4131.059407966447,4137.684516129031
2025-05-01,8.34364355184035,8.329967479439325,8.361768567132886,-0.018125015292536517,-0.031801087693560076,4203.377096774196,4146.282710633574,4280.2580000000025
2025-06-01,8.322025880072617,8.322422609530612,8.34364355184035,-0.021617671767732105,-0.021220942309737156,4113.4850000000015,4115.117264436804,4203.377096774196
2025-07-01,8.304209945715085,8.312485846718188,8.322025880072617,-0.01781593435753237,-0.009540033354430408,4040.8483870967743,4074.4288107864295,4113.4850000000015
2025-08-01,8.305832847858927,8.308795371292433,8.304209945715085,0.0016229021438416424,0.004585425577347438,4047.4116129032236,4059.4199433490307,4040.8483870967743
2025-09-01,8.274411059349477,8.299355006342036,8.305832847858927,-0.031421788509449655,-0.006477841516889417,3922.211999999997,4021.2778584672124,4047.4116129032236
2025-10-01,8.263034824354826,8.290690484484768,8.274411059349477,-0.011376234994651568,0.01627942513529222,3877.8448387096764,3986.5859201354488,3922.211999999997
2025-11-01,8.239113754615177,8.272560845133215,8.263034824354826,-0.02392106973964836,0.009526020778389186,3786.1833333333366,3914.9617768996327,3877.8448387096764
2025-12-01,8.240509596157608,8.21570076651312,8.239113754615177,0.0013958415424308868,-0.02341298810205837,3791.471935483873,3698.5671486715587,3786.1833333333366
2026-01-01,8.216898319573602,8.229989323260465,8.240509596157608,-0.02361127658400619,-0.010520272897143197,3702.999032258066,3751.7936949521672,3791.471935483873
2026-02-01,8.209482934803669,8.203156119630828,8.216898319573602,-0.007415384769933198,-0.013742199942773746,3675.64142857143,3652.459735083758,3702.999032258066
2026-03-01,8.220822123905636,8.227873725733454,8.209482934803669,0.011339189101967406,0.018390790929785152,3717.5574193548405,3743.8647996222617,3675.64142857143
2026-04-01,8.193543618593685,8.199560120708655,8.220822123905636,-0.027278505311951307,-0.021262003196981336,3617.5186666666664,3639.34908089034,3717.5574193548405
