fecha,ln_trm_observada,ln_trm_modelo_condicional,ln_trm_caminata_aleatoria,cambio_log_observado,cambio_log_modelo,trm_observada,trm_modelo_condicional,trm_caminata_aleatoria
2023-07-01,8.311209943353095,8.337261682399268,8.345044039825018,-0.03383409647192259,-0.007782357425749381,4069.2335483870993,4176.637109241623,4209.267999999998
2023-08-01,8.311576434873045,8.326919222174324,8.311209943353095,0.00036649151994971874,0.015709278821229366,4070.7251612903224,4133.6630180446555,4069.2335483870993
2023-09-01,8.295179168611119,8.333267083010846,8.311576434873045,-0.016397266261925836,0.021690648137800903,4004.52066666667,4159.9863958052765,4070.7251612903224
2023-10-01,8.348166834656725,8.331232713929454,8.295179168611119,0.05298766604560612,0.036053545318335226,4222.433225806451,4151.532050647641,4004.52066666667
2023-11-01,8.303704052588216,8.33091988492836,8.348166834656725,-0.044462782068508844,-0.017246949728365674,4038.804666666669,4150.233534140625,4222.433225806451
2023-12-01,8.281016773597672,8.282712853530088,8.303704052588216,-0.022687278990543902,-0.020991199058129358,3948.2067741935466,3954.9089305620755,4038.804666666669
2024-01-01,8.272621363120876,8.283767820772956,8.281016773597672,-0.008395410476795817,0.002751047175284461,3915.1987096774164,3959.083431526064,3948.2067741935466
2024-02-01,8.276760699123423,8.307496204241382,8.272621363120876,0.004139336002547012,0.03487484112050493,3931.4386206896565,4054.149503044747,3915.1987096774164
2024-03-01,8.268562917935254,8.26917785710628,8.276760699123423,-0.008197781188169273,-0.007582842017143304,3899.3412903225835,3901.7398854426633,3931.4386206896565
2024-04-01,8.26048647944151,8.269534084566324,8.268562917935254,-0.00807643849374351,0.000971166631070137,3867.9753333333356,3903.130039922705,3899.3412903225835
2024-05-01,8.260777367585563,8.273430664560937,8.26048647944151,0.00029088814405220376,0.012944185119426814,3869.100645161288,3918.3685681437796,3867.9753333333356
2024-06-01,8.304692058140274,8.282741892652043,8.260777367585563,0.0439146905547112,0.021964525066479192,4042.7970000000014,3955.0237793123765,3869.100645161288
2024-07-01,8.30323778340659,8.317856185366608,8.304692058140274,-0.001454274733683647,0.01316412722633496,4036.92193548387,4096.368732975368,4042.7970000000014
2024-08-01,8.310303441388276,8.304193953400095,8.30323778340659,0.007065657981685902,0.0009561699935033835,4065.546451612903,4040.783765093268,4036.92193548387
2024-09-01,8.338667381651211,8.313928256682756,8.310303441388276,0.02836394026293476,0.0036248152944797435,4182.5123333333295,4080.3100480609733,4065.546451612903
2024-10-01,8.354549548259685,8.350144802275041,8.338667381651211,0.01588216660847408,0.011477420623829686,4249.470000000003,4230.793327276956,4182.5123333333295
2024-11-01,8.39132432838928,8.386066942183632,8.354549548259685,0.03677478012959412,0.031517393923947506,4408.652333333335,4385.535166554171,4249.470000000003
2024-12-01,8.385978817498613,8.391239156541884,8.39132432838928,-0.005345510890666816,-8.517184739460304e-05,4385.148709677422,4408.276856259847,4408.652333333335
2025-01-01,8.368128619899991,8.386936449499158,8.385978817498613,-0.017850197598621165,0.0009576320005455241,4307.567419354838,4389.350079771109,4385.148709677422
2025-02-01,8.325537146384832,8.348313753231302,8.368128619899991,-0.04259147351515935,-0.019814866668689264,4127.95392857143,4223.05362525022,4307.567419354838
2025-03-01,8.327891614734215,8.330856691363168,8.325537146384832,0.002354468349382799,0.005319544978336328,4137.684516129031,4149.971274373878,4127.95392857143
2025-04-01,8.361768567132886,8.344899702611126,8.327891614734215,0.03387695239867128,0.017008087876912076,4280.2580000000025,4208.660489828574,4137.684516129031
2025-05-01,8.34364355184035,8.33237405773505,8.361768567132886,-0.018125015292536517,-0.02939450939783666,4203.377096774196,4156.273081095584,4280.2580000000025
2025-06-01,8.322025880072617,8.32102241328909,8.34364355184035,-0.021617671767732105,-0.022621138551259395,4113.4850000000015,4109.359324773179,4203.377096774196
2025-07-01,8.304209945715085,8.31205025244785,8.322025880072617,-0.01781593435753237,-0.009975627624767659,4040.8483870967743,4072.65439943132,4113.4850000000015
2025-08-01,8.305832847858927,8.302850463572677,8.304209945715085,0.0016229021438416424,-0.001359482142407875,4047.4116129032236,4035.358658313965,4040.8483870967743
2025-09-01,8.274411059349477,8.283270810457479,8.305832847858927,-0.031421788509449655,-0.022562037401448406,3922.211999999997,3957.1162151246767,4047.4116129032236
