fecha,Términos de intercambio,Remesas,Diferencial de tasas,Déficit fiscal,Dólar amplio,VIX,otros_componentes,suma_factores,ajuste_total,cierre_contable
2008-10-01,0.008959175907433926,0.00430107008259595,-0.0018802551273098015,-0.000445814244151257,0.0912707080306999,0.02703109817534343,-0.0005941980394302418,0.12923598282461216,0.12864178478518193,-2.7755575615628914e-17
2008-11-01,0.011584969393933883,-0.0003713372213431614,-0.008312706878632828,-0.0003100517379497471,0.03496497501330337,0.0009240422991909022,-0.0005941980394302418,0.03847989086850242,0.03788569282907218,0.0
2008-12-01,-0.007655366783857021,-0.007912069623517915,-0.00573972617810362,0.0030693891524850277,-0.014046921384673523,-0.006861317779183817,-0.0005941980394302418,-0.03914601259685087,-0.03974021063628111,0.0
2009-01-01,0.010789344025659795,0.00027695116221245576,-0.0006799564382291798,-4.707804766483813e-05,0.008792100297920956,-0.006115007388116725,-0.0005941980394302418,0.013016353611782466,0.012422155572352222,3.469446951953614e-18
2009-02-01,-0.0005946004328661025,-0.0035817856716325192,0.0032529371387583863,-0.002749777488578631,0.032870846718237784,0.000754476126033119,-0.0005941980394302418,0.029952096389952037,0.029357898350521792,3.469446951953614e-18
2009-03-01,-0.011888939880755844,0.0009876125393198489,0.005464049674475498,-0.0006629204048900121,0.005755358532163432,-0.0006580547752567162,-0.0005941980394302418,-0.0010028943149437946,-0.0015970923543740356,-8.673617379884035e-19
2009-04-01,0.0013248094758845565,-0.00020774840145218077,0.01191155076346554,0.0006610574271026145,-0.03400998937326918,-0.006246731005451053,-0.0005941980394302418,-0.0265670511137197,-0.027161249153149943,0.0
2009-05-01,-0.009183209279248662,-0.003874137450317196,0.007364598605609046,-0.001684101524980959,-0.04068820792483581,-0.006683007434948226,-0.0005941980394302418,-0.05474806500872181,-0.05534226304815205,0.0
2009-06-01,-0.0044102820363388934,-0.003810916356086837,0.009235276881676174,0.003994534022618845,-0.019874046616789404,-0.0035644886244487204,-0.0005941980394302418,-0.018429922729368834,-0.01902412076879908,3.469446951953614e-18
2009-07-01,0.006106468336701651,-0.0029975524950197853,0.012470124412531767,0.0036550512231208203,-0.00508051494348457,-0.0041349424032606635,-0.0005941980394302418,0.010018634130589218,0.009424436091158978,0.0
2009-08-01,-0.004741207492705891,-0.0093395233970696,0.0031337585455163417,0.0016625565210323238,-0.017271692199515565,-0.0012300053537453075,-0.0005941980394302418,-0.027786113376487696,-0.02838031141591794,3.469446951953614e-18
2009-09-01,-0.0027526799940474195,-0.004141778680119929,0.0,-0.001793601771150845,-0.009615237379038084,-0.0006265513462463236,-0.0005941980394302418,-0.0189298491706026,-0.019524047210032845,3.469446951953614e-18
2009-10-01,-0.00412825745119882,-0.01057402759717536,0.0003958431846968017,0.0005852397057838272,-0.01925123730376632,-0.0010521463863013252,-0.0005941980394302418,-0.0340245858479612,-0.03461878388739144,0.0
2009-11-01,0.0005654588726924947,-0.005768872374215458,0.004156353439316414,0.0025348232225381336,-0.006373083758735404,-0.0007398609995218011,-0.0005941980394302418,-0.005625181597925621,-0.006219379637355864,8.673617379884035e-19
2009-12-01,0.0002872003677821702,0.001580414873289249,0.0011545426220323375,-0.0012260033014386182,0.0063572946271986605,-0.0043484903600280265,-0.0005941980394302418,0.0038049588288357732,0.0032107607894055305,8.673617379884035e-19
2010-01-01,-0.0035699429218130985,-0.001645307017628524,0.0037934971866776792,0.003788431635898266,0.0025075587397414504,-0.0010925408095663462,-0.0005941980394302418,0.0037816968133094274,0.0031874987738791847,8.673617379884035e-19
2010-02-01,0.0026265879948514067,-0.003670127868852725,-9.896079617420262e-05,-0.0024877163771133528,0.019788884670371855,0.0033721802153701234,-0.0005941980394302418,0.019530847838453106,0.01893664979902286,3.469446951953614e-18
2010-03-01,-0.0031801221548557043,-0.007043102872519839,0.00019792159234840084,-0.0024605091988827332,-0.010042279800230801,-0.009126990374551015,-0.0005941980394302418,-0.03165508280869169,-0.03224928084812193,0.0
2010-04-01,-0.003136899958159411,-0.001751859190258921,0.00029688238852260346,-0.00016184435512101158,-0.007008597351129879,-0.0007480248651736702,-0.0005941980394302418,-0.012510343331320289,-0.013104541370750532,0.0
2010-05-01,0.00574237088482528,-0.0015986668393334332,0.0003958431846968017,0.0023156211891389267,0.03917613774519289,0.023233636986034013,-0.0005941980394302418,0.06926494315055448,0.06867074511112424,0.0
2010-06-01,-0.003006126854981771,-0.0008370571441522444,0.004628811433954532,-7.439384117805458e-05,0.0070517477589212155,-0.0024982185857849587,-0.0005941980394302418,0.005264762766778719,0.004670564727348477,0.0
2010-07-01,0.0028838747490221336,0.0004270376529935513,0.00012130678240708383,0.0014195090667658316,-0.021488928823483355,-0.006029201707957851,-0.0005941980394302418,-0.022666402280252605,-0.02326060031968285,3.469446951953614e-18
2010-08-01,-0.002131324230089965,0.0019252227919633366,0.0,-0.0005237669618867251,-0.010466695303314566,-0.0012495307520863127,-0.0005941980394302418,-0.012446094455414232,-0.013040292494844473,0.0
2010-09-01,0.00015119157591864663,0.0023211952096571474,9.896079617419823e-05,0.0005455498559670363,-0.012574054910392936,-0.0036197794591578524,-0.0005941980394302418,-0.01307693693183376,-0.013671134971264001,0.0
2010-10-01,-0.003225742659184234,0.0011641593759144277,0.0,-0.0015349436718834007,-0.03529546577575529,-0.0038387835159290414,-0.0005941980394302418,-0.04273077624683754,-0.04332497428626778,0.0
2010-11-01,-0.001670800515949166,0.0006154481935279484,0.0,-0.001080968681328267,0.003955090948636125,-0.0005263171617229806,-0.0005941980394302418,0.0012924527831636597,0.0006982547437334174,4.336808689942018e-19
2010-12-01,-0.0007416630532747641,0.001391907152994616,0.0,-0.0007458851610400825,0.009455590240531954,-0.0051533342046392785,-0.0005941980394302418,0.0042066149745724445,0.0036124169351422035,-8.673617379884035e-19
2011-01-01,-0.00017861187130194703,0.0006310682268482255,-9.896079617419823e-05,0.003496349704931829,-0.015077264060220339,-0.0005587200488161929,-0.0005941980394302418,-0.011786138844732622,-0.012380336884162863,0.0
2011-02-01,-0.0030982555963219556,0.0017973170536412439,-9.896079617420262e-05,-0.0037614099511039606,-0.010147181372266492,0.0002528266997271759,-0.0005941980394302418,-0.01505566396249819,-0.01564986200192843,0.0
2011-03-01,-0.006389180629254071,0.0032047986180349765,-0.0001873186499011647,0.00026421818541742483,-0.0130334159173458,0.006639223908345904,-0.0005941980394302418,-0.009501674484702727,-0.010095872524132972,3.469446951953614e-18
2011-04-01,-0.004247706929514217,-0.00013729838661177276,-0.0033816545798651546,-0.0011424169415856446,-0.02275722863552266,-0.009342460729964355,-0.0005941980394302418,-0.041008766203063804,-0.041602964242494045,0.0
2011-05-01,0.002361139835544836,-0.0006486704025947724,-0.0020717921521630983,-0.002831379793559947,0.0003671031689983802,0.001544625726022779,-0.0005941980394302418,-0.0012789736177518227,-0.0018731716571820645,0.0
2011-06-01,0.0014869960891940124,0.0013460104436146605,-0.002572980700529211,-0.0014879206539404521,-7.550272937216004e-05,0.004775086952311369,-0.0005941980394302418,0.003471689401278219,0.002877491361847977,0.0
2011-07-01,0.0001402080910481226,0.000512207771406812,-0.003381160535951846,-0.0029822558786392617,-0.009173037425965189,0.0001485584556425471,-0.0005941980394302418,-0.014735479522458815,-0.015329677561889058,1.734723475976807e-18
2011-08-01,0.002618843389391704,-0.0015047662166722466,-0.0017648008651065673,-0.0015879305070266156,0.008542315833553965,0.023010113476660456,-0.0005941980394302418,0.029313775110800695,0.028719577071370454,0.0
2011-09-01,-0.0032857695643488194,0.0022132452498150198,-0.0021771375158324137,0.0026873165341075303,0.04080598651185159,0.0016093704895143845,-0.0005941980394302418,0.041853011705107294,0.041258813665677053,0.0
2011-10-01,0.0007263041671615849,0.0006083285707020505,-0.00019792159234839645,-0.0006651021735885713,0.012504473738556765,-0.004097674952840627,-0.0005941980394302418,0.008878407757642806,0.008284209718212563,0.0
2011-11-01,-0.0033034253875428945,0.0004994197442025494,-9.896079617419823e-05,0.0005526176148872579,0.009181210932054675,-0.001050884241276036,-0.0005941980394302418,0.005779977866151354,0.005185779826721112,0.0
2011-12-01,0.004225593267529205,-0.00046304338380867945,-0.00014844119426130612,0.005084197645358769,0.01307072094659042,-0.00932697606281107,-0.0005941980394302418,0.012442051218597337,0.011847853179167096,0.0
2012-01-01,-0.0027944054827959315,-0.0027783326163556745,-0.002325578710093702,0.0008498718231306168,-0.007755393792715984,-0.008198064043591602,-0.0005941980394302418,-0.02300190282242228,-0.02359610086185252,0.0
2012-02-01,-0.0012743366921908119,0.0002156008396902808,1.9153702485329257e-05,-0.0009072327567134719,-0.02366374166738203,-0.0035906827698457652,-0.0005941980394302418,-0.029201239343956468,-0.02979543738338671,0.0
2012-03-01,-0.0009633551461831699,-0.001197108145269601,-0.0024522243118717062,-0.0003026034483960291,0.007779003506282897,-0.005005095228974859,-0.0005941980394302418,-0.002141382774412468,-0.00273558081384271,0.0
2012-04-01,0.0018990957702252056,-0.0014081264216268764,-0.001921204422278442,0.0007765999681711471,0.004279401817508674,0.0037401795657168494,-0.0005941980394302418,0.007365946277716558,0.006771748238286316,0.0
2012-05-01,0.009465421208251723,0.0015460203415532993,9.896079617419823e-05,-0.004220605165753887,0.023324618537483705,0.006295699441248732,-0.0005941980394302418,0.03651011515895777,0.03591591711952753,0.0
2012-06-01,0.007139946477165834,0.0003178496627749273,0.00019792159234840523,-0.000488126671625348,0.018986461599570365,0.00023514570875726905,-0.0005941980394302418,0.026389198368991455,0.025795000329561214,0.0
2012-07-01,-0.001011161331429984,-0.00047486301903970895,0.0,-0.0017443613492457847,-0.0064612773332150914,-0.007089677983901183,-0.0005941980394302418,-0.016781341016831753,-0.017375539056261994,0.0
2012-08-01,0.0040752809512047865,0.0007480852637218306,0.00015961418737774673,0.0004486230800148945,-0.012036358182758214,-0.004331899126121613,-0.0005941980394302418,-0.010936653826560568,-0.01153085186599081,1.734723475976807e-18
2012-09-01,-0.00834657215905668,-0.0015618857420343015,0.0024165587968990117,7.267653023302155e-05,-0.021505492032017657,-0.0010027867557895124,-0.0005941980394302418,-0.02992750136176612,-0.03052169940119636,0.0
2012-10-01,-0.0005073433185774342,-0.001803661926975817,0.002173945232084853,0.0004968071959032259,-0.003136004870182316,0.0024109045513790372,-0.0005941980394302418,-0.00036535313636845094,-0.0009595511757986928,0.0
2012-11-01,0.0018050424841037128,0.0001688404437112205,0.00019792159234840523,0.0017624670662169117,0.010050340596730281,0.0009904469625272232,-0.0005941980394302418,0.014975059145637754,0.014380861106207513,0.0
2012-12-01,0.0003060345032888983,-0.001850454969707669,0.00041233665072583765,-0.004575852288397602,-0.008313412138365981,0.0013651845526873173,-0.0005941980394302418,-0.012656163689769198,-0.013250361729199439,0.0
2013-01-01,-0.0005454084257647435,-0.0012010765579439483,0.0027001400031401402,0.006200631400069578,-0.0007698694586408695,-0.009514690376647877,-0.0005941980394302418,-0.0031302734157877196,-0.0037244714552179623,8.673617379884035e-19
2013-02-01,-0.001695041978890944,0.0024176749587304642,0.0018770628435622497,-0.004105161974023841,0.010138947015890434,0.0015786991004804272,-0.0005941980394302418,0.01021217996574879,0.009617981926318547,0.0
2013-03-01,0.003273449709650219,0.001020078871381951,0.0026869908343704523,0.0010231342898676687,0.01194916912357256,-0.0029484807909511096,-0.0005941980394302418,0.01700434203789174,0.0164101439984615,0.0
2013-04-01,0.004883948918499344,-0.0002959866316262518,0.0029793128175394073,0.0022482346207703856,-0.005049166482204917,0.0026602031311685204,-0.0005941980394302418,0.007426546374146489,0.006832348334716246,8.673617379884035e-19
2013-05-01,0.0002553617229536916,0.0038661217140725534,0.004089315480617761,0.003920593674266574,0.006645171764334567,-0.0013233893664909148,-0.0005941980394302418,0.017453174989754232,0.01685897695032399,0.0
2013-06-01,-0.0007895097195553234,0.0028015056413181606,-0.0003958431846968017,0.0001702873671121734,0.01035325577202016,0.009468892663853461,-0.0005941980394302418,0.02160858854005183,0.021014390500621587,3.469446951953614e-18
2013-07-01,-0.001660427613126854,0.0035537103273255224,-0.00019792159234840084,0.0003702894259428998,0.008019555268490755,-0.008125534261733342,-0.0005941980394302418,0.0019596715545505804,0.0013654735151203395,-8.673617379884035e-19
2013-08-01,-0.0012767683062523628,0.004205031189407679,0.0,0.001617500013140988,-0.0021403422370455403,0.0006409447429316877,-0.0005941980394302418,0.003046365402182452,0.00245216736275221,0.0
2013-09-01,0.0011520938103400978,0.0016586813261391033,-9.896079617419823e-05,-7.040252277557105e-05,-0.0033273273537253152,0.001279598880714578,-0.0005941980394302418,0.0005936833445186946,-5.146949115472123e-07,0.0
2013-10-01,0.000424528517771522,0.0026539628149066657,0.0,-0.0008434205651182598,-0.0133143308497143,0.0018249033672399486,-0.0005941980394302418,-0.009254356714914421,-0.009848554754344666,3.469446951953614e-18
2013-11-01,0.0006590798442633152,0.0009431704916829561,9.896079617419823e-05,0.00043263568660080345,0.01199232092588524,-0.006743376789904917,-0.0005941980394302418,0.007382790954701597,0.006788592915271354,8.673617379884035e-19
2013-12-01,-0.0002704338997930258,0.00213208505900906,-9.896079617419823e-05,-0.00015406582146397385,0.0021870167633601923,0.003591281640770826,-0.0005941980394302418,0.007386922945708881,0.006792724906278639,0.0
2014-01-01,0.0032620128432585336,0.0035690803463346607,9.896079617419823e-05,-0.004539381894060605,0.012620515033529029,0.00013105933669106296,-0.0005941980394302418,0.01514224646192688,0.014548048422496638,1.734723475976807e-18
2014-02-01,-0.00014913039873200805,0.0014519608340506879,-0.00019792159234840084,0.00025160074942401,0.0024376573700097505,0.003175517325392318,-0.0005941980394302418,0.006969684287796357,0.0063754862483661155,0.0
2014-03-01,-0.0016514281869095982,0.0008050938031321566,0.0,0.0005576809677045665,-0.002760537673282837,-0.001603510647332982,-0.0005941980394302418,-0.004652701736688694,-0.005246899776118936,0.0
2014-04-01,0.0014572436522908984,0.0002821638021882022,9.896079617420262e-05,0.00012399289880069174,-0.0060237434867618355,-0.0016876240085395408,-0.0005941980394302418,-0.005749006345847381,-0.006343204385277624,8.673617379884035e-19
2014-05-01,0.003762235796673528,-0.0043989540301011005,-0.00014844119426130173,0.0008943170812902984,-0.004421822724879446,-0.004962396605666281,-0.0005941980394302418,-0.009275061676944304,-0.009869259716374545,0.0
2014-06-01,-0.008627724666449526,-0.003992198084796684,-0.0022266179139195084,0.0008467300413894064,0.00213968446916325,-0.002984551026972277,-0.0005941980394302418,-0.014844677181585338,-0.015438875221015582,3.469446951953614e-18
2014-07-01,0.008903389082205945,-0.004821486081967348,-0.002787395758906639,0.002050940272859928,-0.0030403975045493413,0.002430542773130454,-0.0005941980394302418,0.0027355927827729986,0.0021413947433427576,-8.673617379884035e-19
2014-08-01,-0.001940310329954013,-0.0031537657258010627,-0.0021606440498033778,-0.0002638496197856234,0.013234213107971366,0.0035593295925610735,-0.0005941980394302418,0.009274972975188363,0.008680774935758119,3.469446951953614e-18
2014-09-01,0.0037474513159594974,-0.00378882361260003,-0.0024740199043550085,0.0014977625417695593,0.020587219621821456,-7.182477425914064e-05,-0.0005941980394302418,0.019497765188336333,0.018903567148906092,0.0
2014-10-01,0.00880129581658357,-0.0007281794474316628,-0.0024740199043550085,-0.0009190685039420759,0.017368185980848275,0.011255352496439377,-0.0005941980394302418,0.03330356643814247,0.03270936839871223,0.0
2014-11-01,0.002524305482885412,-0.0012813072993646075,0.0,-0.0017295455495726828,0.02172554051099398,-0.01140807870485029,-0.0005941980394302418,0.009830914440091815,0.00923671640066157,1.734723475976807e-18
2014-12-01,0.01032595299240618,-0.0024668878117793543,0.0,-0.0007994857427993918,0.029609839145234622,0.007459385503980968,-0.0005941980394302418,0.04412880408704302,0.04353460604761278,0.0
2015-01-01,0.011811752275752917,0.0020416152047341676,0.00029688238852260346,-0.0021466771696134683,0.02877988228362495,0.006138366507512905,-0.0005941980394302418,0.046921821490534074,0.04632762345110383,0.0
2015-02-01,-0.004210506781192485,-0.00024127845338064983,-9.896079617419823e-05,0.0013233416704921531,0.01717725712733086,-0.007063125109097004,-0.0005941980394302418,0.0068867276579786755,0.006292529618548433,8.673617379884035e-19
2015-03-01,-0.006307710948773035,0.002137798964866756,0.0,0.00010189379168730512,0.026343057600041388,-0.0027273224445154135,-0.0005941980394302418,0.019547716963306996,0.018953518923876755,0.0
2015-04-01,-0.00216638390020156,0.006448422242959338,0.0,0.00020121684073099957,-0.012076646317787466,-0.003574630836154222,-0.0005941980394302418,-0.011168021970452911,-0.011762220009883154,0.0
2015-05-01,-0.004067421365947994,0.0023386406235702305,9.896079617419823e-05,0.00016569369300648145,-0.0113854822600564,-0.0004467854240783457,-0.0005941980394302418,-0.01329639393733183,-0.013890591976762071,0.0
2015-06-01,0.0009033164600423214,0.001915260671117168,0.0,-0.0010103454260347764,0.009306884929812402,0.002776018108642715,-0.0005941980394302418,0.013891134743579829,0.013296936704149588,0.0
2015-07-01,0.00614426173844694,0.006291529431698981,9.896079617419823e-05,0.00047315050354695216,0.02313218856460943,3.524721762314815e-05,-0.0005941980394302418,0.036175338252099655,0.035581140212669414,0.0
2015-08-01,0.008325242270649846,0.0070085667574442305,0.0,0.00025394478605009457,0.02166095306173974,0.011614806744979509,-0.0005941980394302418,0.048863513620863414,0.04826931558143317,0.0
2015-09-01,-0.0003489115036998202,0.011264062769416968,9.896079617419823e-05,-0.000877567711580414,0.010095285286821831,0.00870498702035726,-0.0005941980394302418,0.028936816657490025,0.028342618618059784,0.0
2015-10-01,0.001164625774716925,0.006345855965638609,-0.00024740199043550435,0.0011182433029508648,-0.010943663261852987,-0.01430423487345684,-0.0005941980394302418,-0.016866575082438932,-0.017460773121869173,0.0
2015-11-01,0.0020688572985416097,0.0022694497635020947,-0.0024245395062679007,0.00016785056939500504,0.020569894018920537,-0.001347530627080007,-0.0005941980394302418,0.02130398151701134,0.0207097834775811,0.0
2015-12-01,0.007163225982723661,0.0042493531936562134,-0.004700637818274513,0.000871703950547443,0.012425272405888727,0.00407222065638803,-0.0005941980394302418,0.02408113837092956,0.02348694033149932,0.0
2016-01-01,0.010530155941442668,0.002940069144493886,-0.0024117703712776928,0.0001677359224679434,0.02737635027468158,0.010527848713982579,-0.0005941980394302418,0.049130389625790964,0.04853619158636072,0.0
2016-02-01,-0.008749337313715928,0.003342632537731271,-0.0006065339120354236,0.0004727278911253112,-0.010581073675798051,-0.0019931831317229268,-0.0005941980394302418,-0.018114767604415747,-0.018708965643845988,0.0
2016-03-01,-0.009631989474667714,0.0048866013864984625,-0.0027606649691354476,0.0014592086196933969,-0.026919938101732096,-0.013470619032047364,-0.0005941980394302418,-0.04643740157139076,-0.04703159961082101,1.3877787807814457e-17
2016-04-01,-0.0021115720853361495,-0.0011426194746638001,-0.0027875241841148805,-0.0007804128605970204,-0.02155481349184398,-0.003944201693840484,-0.0005941980394302418,-0.032321143790396314,-0.032915341829826555,0.0
2016-05-01,-0.0062310116518176795,0.002538159907441119,-0.001576988171292094,0.0015248912434468677,0.012949618183462687,0.0014538409528622668,-0.0005941980394302418,0.010658510464103167,0.010064312424672926,-1.734723475976807e-18
2016-06-01,-0.0021184195664735203,0.0037885286978029914,-0.004868232715021148,0.00032338943093047353,0.004797523040610727,0.0068885957582348846,-0.0005941980394302418,0.008811384646084408,0.008217186606654166,0.0
2016-07-01,0.0032800314153495383,0.0003886960265403426,-0.0031146048430310126,-0.00021835567893120636,0.010441715690838965,-0.011534986832942323,-0.0005941980394302418,-0.0007575042221756971,-0.001351702261605938,-8.673617379884035e-19
2016-08-01,-0.0015782826577723692,-0.0031534198651616704,-0.001715320467019477,0.0018957788788219645,-0.011827878891646939,-0.002278865131120829,-0.0005941980394302418,-0.018657988133899323,-0.019252186173329564,0.0
2016-09-01,-0.0005118095879470544,-0.0026392552991069424,-0.0023750591081808012,0.0013471155850104945,0.01000859102453994,0.005253646424684311,-0.0005941980394302418,0.011083229038999947,0.010489030999569705,0.0
2016-10-01,-0.004349015856489305,-0.0020951842841066266,0.0,0.0007331151943208785,0.01307217937909787,0.0009741266285370359,-0.0005941980394302418,0.008335221061359852,0.007741023021929609,8.673617379884035e-19
2016-11-01,0.0023103075937189756,0.001833339213810093,0.0,0.0005240351657099967,0.02923532369121242,0.0016749591111294246,-0.0005941980394302418,0.03557796477558091,0.03498376673615067,0.0
2016-12-01,-0.005715405752439909,0.004268492765138153,9.896079617419823e-05,0.0011649205657464547,0.01957940809276467,-0.007678121096889784,-0.0005941980394302418,0.011718255370493785,0.01112405733106354,3.469446951953614e-18
2017-01-01,-0.0052366332719485835,-0.0016122443732841597,0.0023239825682199265,-0.0034641794934775886,-0.0012876318792784478,-0.0027534828760687495,-0.0005941980394302418,-0.012030189325837604,-0.012624387365267845,0.0
2017-02-01,0.0009163556056083121,0.00145838916060296,0.0025250964443158923,-0.00024946090171007267,-0.018150450556826497,-0.000258534830883733,-0.0005941980394302418,-0.013758605078893137,-0.01435280311832338,0.0
2017-03-01,0.002993245155351146,-0.003146019887099143,0.00027567650362813115,0.000472191700565006,-0.005109310078335796,0.0012028983728637399,-0.0005941980394302418,-0.003311318233026916,-0.003905516272457158,0.0
2017-04-01,-0.00041711848267553253,0.003444570448318659,0.003982830015610033,0.0005268426620977822,-0.00980250063172164,0.003798645963689015,-0.0005941980394302418,0.0015332699753183164,0.0009390719358880746,0.0
2017-05-01,0.0010298976752135076,0.0001003345972996629,0.0031635531938268616,-0.0010893747055360753,-0.005683957991934942,-0.007291759742726508,-0.0005941980394302418,-0.009771306973857493,-0.010365505013287736,0.0
