fecha,ln_trm_observada,ln_trm_modelo_condicional,ln_trm_caminata_aleatoria,cambio_log_observado,cambio_log_modelo,trm_observada,trm_modelo_condicional,trm_caminata_aleatoria
2024-11-01,8.39132432838928,8.385183277957028,8.354549548259685,0.03677478012959412,0.03063372969734246,4408.652333333335,4381.661537758633,4249.470000000003
2024-12-01,8.385978817498613,8.379105552123905,8.39132432838928,-0.005345510890666816,-0.012218776265374487,4385.148709677422,4355.111763090522,4408.652333333335
2025-01-01,8.368128619899991,8.386571412305146,8.385978817498613,-0.017850197598621165,0.0005925948065339526,4307.567419354838,4387.748096144047,4385.148709677422
2025-02-01,8.325537146384832,8.332827108193285,8.368128619899991,-0.04259147351515935,-0.035301511706705924,4127.95392857143,4158.156509131276,4307.567419354838
2025-03-01,8.327891614734215,8.343232508716056,8.325537146384832,0.002354468349382799,0.017695362331224374,4137.684516129031,4201.649682564943,4127.95392857143
2025-04-01,8.361768567132886,8.350177702631306,8.327891614734215,0.03387695239867128,0.02228608789709219,4280.2580000000025,4230.932524174509,4137.684516129031
2025-05-01,8.34364355184035,8.336766789069275,8.361768567132886,-0.018125015292536517,-0.02500177806361137,4203.377096774196,4174.570630779839,4280.2580000000025
2025-06-01,8.322025880072617,8.319882413743732,8.34364355184035,-0.021617671767732105,-0.023761138096617174,4113.4850000000015,4104.677326256379,4203.377096774196
2025-07-01,8.304209945715085,8.313180965655121,8.322025880072617,-0.01781593435753237,-0.008844914417495353,4040.8483870967743,4077.2620080004313,4113.4850000000015
2025-08-01,8.305832847858927,8.31184817997311,8.304209945715085,0.0016229021438416424,0.007638234258024568,4047.4116129032236,4071.8315112223922,4040.8483870967743
2025-09-01,8.274411059349477,8.27065453771468,8.305832847858927,-0.031421788509449655,-0.03517831014424644,3922.211999999997,3907.5057652041855,4047.4116129032236
