prueba,estadistico,p_valor
Ljung-Box (6),6.534696534126166,0.36602601379525573
Ljung-Box (12),11.919667258888126,0.4521526902186551
Breusch-Godfrey (12),14.820951731333219,0.25137448347600183
ARCH-LM (12),10.951718114769326,0.5330609376866224
Jarque-Bera,40.30194884061605,1.7723235337471209e-09
Ramsey RESET,7.043710537422202,0.008514452163879709
CUSUM estabilidad,0.6700732236216034,0.7603000514443331
Durbin-Watson,1.7961564987391085,
