fecha_fin_ventana,observaciones,r_cuadrado_ajustado,coef_const,coef_D.ln_terminos_intercambio.L0,coef_D.ln_remesas_12m.L1,coef_D.diferencial_tasas_pp.L1,coef_D.deficit_fiscal_12m_pct_pib.L1,coef_D.ln_dolar_amplio.L0,coef_D.ln_vix.L0,coef_D.embig_colombia_pp.L0,coef_D.ln_reservas_netas_sin_flar.L1,coef_D.asinh_balanza_comercial.L1,coef_D.asinh_flujos_capital.L1,coef_D.diferencial_bei_5y_pp.L1,coef_factor_monedas_regionales_4.L0,coef_dummy_pandemia_2020
2018-04-01,120,0.5838985854694452,0.0007727943108603527,-0.11849544719386043,0.019876668399177566,-0.003945402064496771,-0.008698652199057584,0.47046369830737544,-0.006730740246225744,0.009115142006554972,0.06629303783257845,0.05168386506175911,-0.008983740727671129,-0.01148062061473525,0.015340931804736009,0.0
2018-05-01,120,0.588755607246277,0.0008762028596848246,-0.12050301165656065,0.030393850861657565,-0.0026139737774286734,-0.009709467386177067,0.42740593570853114,-0.006285907746540229,0.0069531119388786585,0.0683099235676986,0.04916165045388653,-0.00898608133671095,-0.012573780511879233,0.016484966380994844,0.0
2018-06-01,120,0.5956496392021405,0.0010288178671805127,-0.11666344221226661,0.05914973576422805,-0.0012093496756220043,-0.008531757196974786,0.3885579681714101,-0.002636266137393717,0.004617155675713186,0.08571136862025452,0.047580014143995084,-0.009994025407491803,-0.012458628127962793,0.01736091144022472,0.0
2018-07-01,120,0.6118097134479261,0.0006795273914498466,-0.11883838578102665,0.0653879343786629,-0.0007957254532075303,-0.006878323810719592,0.36950775417652937,-0.0016935158571195208,-0.0006636984719351757,0.058081289412818315,0.04617904225477169,-0.01120221854729423,-0.014361647587337614,0.01942591685334732,0.0
2018-08-01,120,0.6056305440697904,0.0012411907159617466,-0.11664785481830739,0.05597821764432338,-0.0004526093166472868,-0.006556127753635013,0.3308896985776282,-0.0007392208356726019,-0.00014455738746891808,-0.0030970568293537948,0.04572792697448211,-0.010256608786781344,-0.015123482605093674,0.019883769533834753,0.0
2018-09-01,120,0.6006254289247052,0.0009789864843280445,-0.1190665038865926,0.11075226554084265,-0.0018006918300466075,-0.008113068494165996,0.3461604879234648,-0.00633088130342087,0.0019559388917555105,-0.03766390596864361,0.05032733388250465,-0.009045343719247216,-0.013124966018342017,0.018102602861015834,0.0
2018-10-01,120,0.569181910125876,0.0018592587853341436,-0.10146116743399074,0.0916846954297375,-0.0031216692032170583,-0.007911893293961282,0.42660834704688283,-0.0034066487903711227,0.014800313946343317,-0.05740984400919072,0.04997868936599888,-0.006792081573378874,-0.011632158116247755,0.01608728668864952,0.0
2018-11-01,120,0.5752243092200756,0.0024164763930090384,-0.1084553587312967,0.07603008282872703,-0.0015254572276673776,-0.007737636527339822,0.43950770532884414,-0.002527521755984986,0.014155461578995518,-0.11037033676137847,0.0491485726250888,-0.007489438942581954,-0.010342991299041268,0.015617515120111995,0.0
2018-12-01,120,0.569746409666886,0.0027476600748528378,-0.10811025644576142,0.06175306323749383,-0.0011495792249099043,-0.0076562271372150525,0.4252561478519512,-0.001963729000480614,0.01403989516939097,-0.12986189634184725,0.050254856753026364,-0.006398648291171941,-0.009636369586418413,0.015939893614245117,0.0
2019-01-01,120,0.5709535759321612,0.002771103134487773,-0.10879943286641175,0.06459760790355365,-0.0011455369118062338,-0.00785572608269419,0.42403756613070887,-0.0025615255810818643,0.014314067288099102,-0.1265914267586835,0.05038887373569131,-0.006325686955763554,-0.00965117149104582,0.015864605178646338,0.0
2019-02-01,120,0.5617768548927028,0.0020686406075477197,-0.10317544956284115,0.111297455621509,0.0007405904732996561,-0.005077705049555946,0.3491511013933305,-0.004788971833123559,0.023707245096330834,-0.01815004195629205,0.04372494395344101,-0.005192860830850078,-0.005649739308582959,0.014301774109008875,0.0
2019-03-01,120,0.5593099753740824,0.0021889790784907393,-0.10071169031596505,0.10569739609354878,0.0005126892865944732,-0.005186776745583269,0.3518331797843723,-0.0043687111033482925,0.02452185679212833,-0.042970096467739416,0.04254002796129629,-0.0054258593269591445,-0.00565865051386551,0.01404001607314758,0.0
2019-04-01,120,0.5528797523116149,0.002256136051355469,-0.09635232594447769,0.10086476485090196,0.0016884024428729417,-0.005167995153239962,0.3443807627344451,-0.004644472888365275,0.02588472531946277,-0.03941390880892742,0.04075927746133639,-0.006504215210719307,-0.0052631611586840595,0.014059272504523948,0.0
2019-05-01,120,0.5374859601269473,0.002336599574477273,-0.09663602243479028,0.10535387631237755,0.0012974617815183554,-0.005506946843141638,0.33160183416557465,-0.002777436336324806,0.024187672995893302,-0.02899983893004135,0.03793498395020488,-0.008320499423122215,-0.005515614825852203,0.014476833383066604,0.0
2019-06-01,120,0.5423294162894596,0.003003940410113257,-0.09123255490587998,0.052445094339928486,-0.004790334476241777,-0.004470817614244714,0.2811949380612693,-0.001193435678963484,0.0211828578815593,-0.09324302511645258,0.046880378920892106,-0.005597253555661816,-0.007479381605777825,0.015760391073908423,0.0
2019-07-01,120,0.5512298908299318,0.003179602125572261,-0.10451269790344397,0.017925323242782884,-0.01133878587416209,-0.003709167593218671,0.26659203120369135,-0.0023484317150411684,0.02116571696045426,-0.09228858793662043,0.047752739700480065,-0.0054716985523386545,-0.007082862371827989,0.016045077266301777,0.0
2019-08-01,120,0.5693515712232745,0.003128925479772587,-0.1097394634318871,0.08187342391931934,-0.009623505918985597,-0.004653295157889087,0.24000698967170403,-0.0024306544108298068,0.020662837930955733,-0.1306642109337731,0.049512818254277106,-0.005773182435834286,-0.00820401507379753,0.01697225720967397,0.0
2019-09-01,120,0.5691996504661172,0.0028281592459084627,-0.10609504571603474,0.06276379970598325,-0.010123776324769362,-0.004908971423303857,0.24738226315115397,-0.002579788042222782,0.020649522488719874,-0.058301352522845906,0.05063050247875173,-0.005903235230193251,-0.007117242014447291,0.01704282618442768,0.0
2019-10-01,120,0.5595548494521609,0.003157593224561067,-0.10618497747178593,0.04602172536345972,-0.009814042115017404,-0.005012486372300358,0.22198605463897605,-0.002318201688531472,0.020852200225749018,-0.07219294069871984,0.047914584075365654,-0.0072300356532988205,-0.007221523336855582,0.017097331850027854,0.0
2019-11-01,120,0.5776297107791639,0.001455055019877816,-0.10225435419672263,0.16373582578632928,-0.006153652636383379,-0.006539091673787145,0.2596415202560961,-0.0017101989160167134,0.01755948803707652,0.02750946908758306,0.041792059264999244,-0.00946115390173077,-0.0062281113427670965,0.017485669757683574,0.0
2019-12-01,120,0.5783557649283434,0.0014604432119372933,-0.09977266348707128,0.15288729971550014,-0.005832959338223466,-0.006247895246512972,0.2518485676817992,-0.0008910943902317829,0.017934271188858635,0.02636590754362425,0.04188988649922594,-0.009366299873647252,-0.004902834440019629,0.01750321284580594,0.0
2020-01-01,120,0.5794027191202991,0.0016091970297972494,-0.09464287943254258,0.13579339535342974,-0.006768318266710982,-0.005956248430529908,0.2619986658878807,-0.0006062569020511641,0.018546610406080036,0.017647712133465776,0.04228030249956322,-0.009539891120587795,-0.004778137680616227,0.017289516226179424,0.0
2020-02-01,120,0.5954588302218936,0.0027149635318532276,-0.08580444164306207,0.038923056417486016,-0.007416920178752857,-0.007112877247441489,0.2810482743181486,-0.0007573157509405126,0.023519192381762997,-0.04079489405829831,0.0420679367220311,-0.007909280338696511,-0.0016687339252974302,0.01708255806534075,0.0
2020-03-01,120,0.6444282878614356,0.0025428208152567006,-0.08688784478465844,0.057995604130613276,-0.007187812873113565,-0.006925856684599231,0.28013400457473037,-0.0008915798139266014,0.02389003055696178,-0.03396669179379269,0.04188995780136799,-0.007947680039216231,-0.0022515818732990875,0.017066054098082616,-0.013432964246706883
2020-04-01,120,0.6533523461344595,0.002157759978859991,-0.09177148704888707,0.08164249478024801,-0.006911121662633685,-0.00677146718841137,0.2714935141908273,-0.0012840960915308976,0.024640676107015532,-0.028250487147307157,0.039031454485304914,-0.009138354198953364,-0.002210459133288255,0.017163167695136435,-0.016068518042458898
2020-05-01,120,0.6581972217925266,0.0023218439119767936,-0.08592575785891121,0.05469243520791095,-0.008250581984166816,-0.004681655103133712,0.39209267567741235,0.0030926913930912295,0.020141772221104033,-0.01863678545341385,0.038858577825200934,-0.007072348533985936,-0.005798590199017257,0.016204740269499803,-0.001986451290547345
2020-06-01,120,0.6693538554902098,0.0027983532202857687,-0.0765909472863665,-0.002407235412776154,-0.012263839093236507,-0.004662025494642265,0.435465267198206,0.004110669555278891,0.01965306138984723,-0.004610840075258027,0.03604338479295488,-0.008076536294331024,-0.005199773942092089,0.015767507047609222,-0.0006157745462952932
2020-07-01,120,0.6637938230621707,0.00281292100810686,-0.08113262667136449,0.014042862949424584,-0.010351673651276903,-0.0057216811037220285,0.46327816017179474,0.003457150034982476,0.021196585514340317,-0.03885080619935888,0.04182552182540512,-0.0036959159802231484,-0.004470127710809716,0.015463085375249128,-0.0029633498757210344
2020-08-01,120,0.6492005114783506,0.0033434724153738457,-0.08877018594647904,0.0026247697107428802,-0.011353779686655678,-0.005718676487919572,0.3222045570512019,0.002730714307602038,0.016227399184901927,-0.06535467693220168,0.04191597531258507,-0.004344509592646249,-0.005030958656054876,0.01832612974087005,-0.0021106047285629065
2020-09-01,120,0.6491542337852466,0.0032769273275048937,-0.09019084568353901,0.013022689844709473,-0.011034815069711424,-0.00588475411144762,0.31341016920983733,0.0020884379400996616,0.01613940108004272,-0.06424967126401537,0.04182626812470448,-0.004411833269254026,-0.005424498062807112,0.018492987374815938,-0.002025647150240898
2020-10-01,120,0.6599823691351827,0.0033457680459718585,-0.09006801441606058,0.013292372268387451,-0.012296083136563272,-0.004267762167966713,0.4179998064489805,0.004276649006009148,0.015286454242561467,-0.12838474625476176,0.04433500403637409,-0.004115879451552235,-0.005547843828158491,0.017332344211041253,-0.0018971494452235897
2020-11-01,120,0.6657127678777526,0.003132688506650352,-0.09049655791050883,0.012867709928516186,-0.011251672734657561,-0.0027948189599536445,0.4252107692148942,0.005200459346036079,0.016442451649135312,-0.14512573494182446,0.042677134280296944,-0.0039547357008314805,-0.005386930977732571,0.017181207986677435,-0.002939796353509088
2020-12-01,120,0.6798801889717325,0.002476442159415685,-0.09703182152255724,0.013172477831327398,-0.011656711714422908,-0.0033706499740119903,0.40231105834360836,0.006802892074680541,0.011685437640859464,-0.12241916300361513,0.04374360270879063,-0.0038890781421790713,-0.005028116292562482,0.018693409645840747,-0.001996616111051317
2021-01-01,120,0.6752963357691215,0.0023644064404487655,-0.09398642873399238,0.02070219499387932,-0.011212378962824437,-0.002363480738531854,0.39895824284842607,0.007314863165839751,0.012566628906069341,-0.081852271254091,0.04478161121348899,-0.002748655272773473,-0.004123953771656636,0.018780132748486833,-0.0030281919319381286
2021-02-01,120,0.6820763834768463,0.0022840818320881517,-0.10264582494800932,0.04207296412612768,-0.011016870386870424,-0.0013383752229209297,0.40231593351802836,0.007058108475363511,0.011424889323891458,-0.13872585358306294,0.047030142288651954,-0.0015945603810867811,-0.005786327137154579,0.01911800949690797,-0.0032431055636717616
2021-03-01,120,0.6826441591157772,0.0022814209395976316,-0.10034400405987004,0.045561882690368455,-0.010869571183804648,-0.0013808179986534428,0.39373017451006453,0.007410611328792128,0.011522872437415226,-0.1322539924084568,0.0479346391391672,-0.001634938273110214,-0.00575140229315135,0.01914543380879614,-0.0031483442497092333
2021-04-01,120,0.6752266370546102,0.0024677310397082926,-0.10771778563774859,0.05760609062088362,-0.010524813043474497,-0.0013978450630544375,0.3769642716636361,0.005501365310044987,0.012581661948811171,-0.14401895266579584,0.04893188836080954,-0.001587689662992939,-0.0064553602376461044,0.01890150208292332,-0.003487691279476379
2021-05-01,120,0.6720096660852481,0.0022995611186343527,-0.10966521971500147,0.14440624560546267,-0.009105899695832215,-0.0015558913253802984,0.3312450972281965,0.0050718842283432024,0.013033177911276013,-0.1475382282057025,0.04951988915763273,-0.0009885257694068322,-0.008506149999455415,0.019307982237812146,-0.0031893826969249077
2021-06-01,120,0.6689169691921772,0.002522633730595259,-0.11317688179319806,0.09212510296110976,-0.008933732174043054,-0.0013042528752067993,0.3369386144871978,0.006833478020641076,0.012642292649351083,-0.14980077803462474,0.04982700465744509,-0.001376527275466874,-0.007902481177027746,0.018854425837520533,-0.0035901520747844244
2021-07-01,120,0.6698900309629593,0.0025937676399001835,-0.11206419476851862,0.10055103417590194,-0.009502190787289921,-0.0011519028733163249,0.35420786905907026,0.006696748288016688,0.013126983472128956,-0.16794982548816595,0.05084075207231058,-0.0010099105407110325,-0.007945454033444151,0.018693893787111816,-0.003718721006334056
2021-08-01,120,0.6711470451891743,0.002334747523121559,-0.10134351860199685,0.07216594777368282,-0.008575152835440964,-0.0008824114666267535,0.42300763039069394,0.011878210529819777,0.013783417904423417,-0.06499249987777214,0.05263630828454556,-0.001478946039170555,-0.0060687866923214324,0.0171400661978003,-0.004044947570887714
2021-09-01,120,0.6742614991503635,0.002361090765123618,-0.09000903758909813,0.06703852886070699,-0.00774835128953804,-0.0003454884132162811,0.4726167348222319,0.011970143294950424,0.016111416564428827,-0.03441208915190752,0.05042625810842516,-0.0020752355592302332,-0.005717863270831404,0.01667770806839455,-0.005109595446246781
2021-10-01,120,0.6670327813413734,0.001583602910105487,-0.09704107264579481,0.10811377108939665,-0.006799989106895896,0.0007094864918593269,0.48523778127704276,0.013629747092281732,0.01529647722120177,0.005569424728094741,0.04433229009436986,-0.0031863786693669518,-0.007123349171905781,0.01614251234794989,-0.00397366036545569
2021-11-01,120,0.6663048896676753,0.001980145808829034,-0.09417989610655352,0.1039350630912545,-0.005128503038506127,0.0026292489851885577,0.4837510990352297,0.013050488724547117,0.020118786575871565,-0.03737648451786457,0.04515021208380975,-0.0026664263275482823,-0.0075727164275353025,0.015305938112632422,-0.006290249564452011
2021-12-01,120,0.6657076582910546,0.002098012148941615,-0.10073316932694984,0.07064046274551475,-0.00761528476111995,0.002861545051534387,0.5012299985798534,0.011731373270339948,0.01867488810552668,-0.04727282646776304,0.045176754851163126,-0.0026118061210578837,-0.006380925604252236,0.015411305941410523,-0.005919986608660516
2022-01-01,120,0.6403587383053411,0.0032459221061643517,-0.06955027613669931,0.04587659382406595,-0.004900366947711312,0.004621096093298234,0.6050363093684512,0.014602092482853345,0.0281537580120652,-0.08459068630600797,0.03666476921374194,-0.003011057960670165,-0.004252644481642247,0.011341601730922267,-0.008063018880910409
2022-02-01,120,0.6354973028949491,0.0032451148346078055,-0.07111835543681341,0.04722892581576146,-0.004969825651809965,0.004810565834627481,0.5950406358305378,0.014435502601616055,0.02790126872626204,-0.08512803609612354,0.036495730569689376,-0.002981067934610059,-0.004405468802570677,0.01148865080367491,-0.008006315802840922
2022-03-01,120,0.6380361346532955,0.0030537436634320136,-0.08237896071705056,0.057761384877857314,-0.0071997149121459415,0.0043307192526963805,0.5542767710350842,0.012485282868105426,0.02602726984277157,-0.07973680294944296,0.038037849381744114,-0.0031824995527789165,-0.0056284327387736395,0.01250109353043228,-0.00689187846015573
2022-04-01,120,0.6392444993445772,0.003074156540190246,-0.08444126644297426,0.06159869791336027,-0.006395012230460435,0.004202830281606157,0.5423789769067955,0.012513987604019883,0.02587011276149052,-0.0718049702602335,0.03825093365463743,-0.003181899417117687,-0.006314591868137771,0.012681356125491887,-0.007122864700574178
2022-05-01,120,0.6577699912538248,0.0032041921897098054,-0.0977032511020848,0.07546393361162027,-0.005042580559009,0.0026809333432806577,0.5644132370914491,0.011240666172275905,0.025469317193421936,-0.03440542563120047,0.04036164862329805,-0.0025702225459451446,-0.008305501471753754,0.0131012535143777,-0.008671008871739105
2022-06-01,120,0.6674082732173805,0.003423448656392515,-0.10110982789141039,0.06362008704079009,-0.005191463719171434,0.0025985760417439954,0.599027794546839,0.011793457909540114,0.023511176173364408,-0.013346584518760335,0.0397100328883004,-0.0030083341844523324,-0.007048273174314261,0.013141490007679012,-0.009050793862222187
2022-07-01,120,0.6872974383797594,0.004105410478785871,-0.09784532786074729,0.04812148891081533,-0.007105650755239067,0.003000719755162231,0.5457383344365514,0.007549361455886364,0.02812037366368621,-0.14420318969831436,0.040777127328150406,-0.0018691841714973817,-0.008485768000084324,0.014783784647103263,-0.011573080966730641
2022-08-01,120,0.6917055061337231,0.004040307000970689,-0.10152359993102064,0.05434462489527605,-0.006086975298452797,0.0032433527061235027,0.5540646749451181,0.008209841546294484,0.02715212269996,-0.16210757291718225,0.04134180861798248,-0.0013823897222216327,-0.007535697023952999,0.014754016551864734,-0.012071474066422753
2022-09-01,120,0.6945216719768557,0.0038327534436990935,-0.10778004376934008,0.07016574044310564,-0.006098330547730155,0.0033908681050848315,0.5792163458438013,0.008365577950582598,0.02566424412095677,-0.1794442538626393,0.04026805771315511,-0.001091196762096392,-0.007506692674750545,0.014805729416074912,-0.011965513514251283
2022-10-01,120,0.6946565603467977,0.0045910656156982164,-0.10287308725203735,0.013932117954901489,-0.008178612723220518,0.003920003821338139,0.5877471514485875,0.007691410480946605,0.029668316244039372,-0.25403079582601784,0.04046294447414891,-0.00025865947668655357,-0.0039686817214625225,0.014327530752457112,-0.014271111033429488
2022-11-01,120,0.6426034954060703,0.004995307504702149,-0.12210406251158065,0.11287597628022589,-0.004179547844610084,0.002921949986559717,0.43816648782962575,0.008118627610626173,0.019068010383528598,-0.2639170570231808,0.05168340507798251,0.001723094387358199,-0.001930231819795963,0.01629358356299537,-0.012454840814472795
2022-12-01,120,0.6447062539477589,0.004982469243256554,-0.12232659541750236,0.11479172682305243,-0.004152160711414517,0.0029840520549999877,0.4376233694448232,0.008098855188951964,0.019041178581694473,-0.2670327529841825,0.05176321077517873,0.0017759955712967372,-0.0019791385121540953,0.016308723470567766,-0.012453388350918113
2023-01-01,120,0.6438621508989619,0.005204766727387587,-0.12370907922186102,0.10778163516735995,-0.003613349305833383,0.00281556513033496,0.40208668490518323,0.00790756839956596,0.019525187363623586,-0.27806853633927686,0.05093499653085366,0.0015602437799739025,-0.0021623765037649904,0.016469947300956547,-0.012693050924624295
2023-02-01,120,0.6411848923878305,0.005191198291562049,-0.12034963391145809,0.11098769507126435,-0.003071920812555861,0.0025344107146789414,0.42054952704623094,0.007415816208059395,0.02099821069115606,-0.24121459838933476,0.051728527342892475,0.0013746765961268992,-0.0019949410993719717,0.015907782461756524,-0.012984673017644553
2023-03-01,120,0.6340774061786708,0.004881854677401654,-0.11623989779115732,0.08893234104375143,-0.005028382841660895,0.0021649750251050573,0.44861643712048094,0.008472848718178758,0.01802558704068635,-0.18754368077627814,0.05125716986094485,0.0019226698320067535,2.103930598598789e-05,0.01661715456561669,-0.012336312667242708
2023-04-01,120,0.6347975245103523,0.004692923041683185,-0.11450475613495235,0.07287782394978254,-0.005092805441511135,0.002525377228521337,0.4717258750378046,0.011088165315549722,0.016114829234048052,-0.19578061094185986,0.05050409930310944,0.001166449170131483,0.000973634557442698,0.016683040157299,-0.012026005801423852
2023-05-01,120,0.6349243209984818,0.004831686809316733,-0.11377376896536495,0.06555151537962574,-0.0049563934728413285,0.0022605215110755575,0.471900428883021,0.010870997329063473,0.016725036208017602,-0.21446372355395144,0.05143097728961434,0.0013439314856793678,0.0005704402714861983,0.016484656771803365,-0.012083519690948475
2023-06-01,120,0.6326988781888638,0.00434327813405507,-0.09085023425725249,0.03850167106758785,-0.0030360284938943365,0.002426928444769096,0.34311135184697533,0.011730996130897071,0.02410105135723198,-0.09332811531727442,0.055900635466974734,0.0021091855861739596,0.002755250326053861,0.01850236340773482,-0.01632801342570159
2023-07-01,120,0.635300676792094,0.003987106224195992,-0.09056563967745915,0.050900957471727154,-0.003456566626590777,0.0030573286815964067,0.3747311934151015,0.010953733164197184,0.02442103958696039,-0.04351980045656123,0.05516429742532416,0.0017638386607262135,0.004109155093665516,0.01827105553625232,-0.016531338001782876
2023-08-01,120,0.6340344560923368,0.003765349200023669,-0.09526562244083654,0.07067037558455391,-0.0033050051957968377,0.0036703934148694193,0.36147822148145325,0.009408198871802727,0.026304445086350065,-0.028419654846379067,0.05442997878915094,0.0017227216006122825,0.004079653608787503,0.01791856329159256,-0.016855511711590925
