prueba,estadistico,p_valor
Ljung-Box (6),6.605361099352953,0.3588884188759784
Ljung-Box (12),15.23131229838401,0.22902975814463616
Breusch-Godfrey (12),13.525938946996643,0.3319987079013825
ARCH-LM (12),16.92511211113086,0.15243612515694088
Jarque-Bera,17.87964676279362,0.0001310641865106926
Ramsey RESET,1.7973712854174904,0.18138865045516034
CUSUM estabilidad,0.8283479068853007,0.4987830045602749
Durbin-Watson,1.9093578613325366,
