fecha,ln_trm_observada,ln_trm_modelo_condicional,ln_trm_caminata_aleatoria,cambio_log_observado,cambio_log_modelo,trm_observada,trm_modelo_condicional,trm_caminata_aleatoria
2022-05-01,8.298808139175573,8.280690120395501,8.240907796093667,0.05790034308190606,0.03978232430183442,4019.079354838708,3946.9172904263905,3792.9819999999972
2022-06-01,8.276589766414325,8.299128128565888,8.298808139175573,-0.022218372761248162,0.0003199893903140655,3930.766666666666,4020.3656233762563,4019.079354838708
2022-07-01,8.382016058206503,8.337794642110278,8.276589766414325,0.10542629179217755,0.061204875695953745,4367.805806451614,4178.863681832399,3930.766666666666
2022-08-01,8.371582127847805,8.353745198884937,8.382016058206503,-0.010433930358697552,-0.028270859321566602,4322.469354838713,4246.053315750622,4367.805806451614
2022-09-01,8.396978677110038,8.400641327868744,8.371582127847805,0.02539654926223278,0.02905920002093813,4433.650999999996,4449.919690277327,4322.469354838713
2022-10-01,8.457831715043978,8.433508321306062,8.396978677110038,0.06085303793394026,0.036529644196023496,4711.830322580648,4598.605210116326,4433.650999999996
2022-11-01,8.502416687971365,8.427848425016034,8.457831715043978,0.044584972927387057,-0.029983290027943674,4926.660666666665,4572.651099620519,4711.830322580648
2022-12-01,8.473970535354521,8.480134293195519,8.502416687971365,-0.028446152616844245,-0.022282394775845732,4788.490645161287,4818.096891053981,4926.660666666665
2023-01-01,8.458547432938246,8.44758884804574,8.473970535354521,-0.015423102416274759,-0.02638168730878107,4715.203870967738,4663.814003460674,4788.490645161287
2023-02-01,8.477019424251225,8.454717944412359,8.458547432938246,0.018471991312978275,-0.003829488525887337,4803.112499999996,4697.1815819458625,4715.203870967738
2023-03-01,8.469326819773904,8.492428555864873,8.477019424251225,-0.007692604477320231,0.015409131613647677,4766.3058064516135,4877.697461622429,4803.112499999996
2023-04-01,8.421271177813114,8.445914544083454,8.469326819773904,-0.04805564196079004,-0.023412275690451186,4542.674333333336,4656.011894568865,4766.3058064516135
2023-05-01,8.420701901472638,8.426549006966896,8.421271177813114,-0.0005692763404763213,0.005277829153781671,4540.089032258067,4566.713173009277,4542.674333333336
2023-06-01,8.345044039825018,8.40214594619013,8.420701901472638,-0.07565786164762045,-0.01855595528250896,4209.267999999998,4456.620160533082,4540.089032258067
2023-07-01,8.311209943353095,8.324451313838765,8.345044039825018,-0.03383409647192259,-0.020592725986252378,4069.2335483870993,4123.474094462114,4209.267999999998
2023-08-01,8.311576434873045,8.333895267049087,8.311209943353095,0.00036649151994971874,0.022685323695992222,4070.7251612903224,4162.600453827223,4069.2335483870993
2023-09-01,8.295179168611119,8.332609329694742,8.311576434873045,-0.016397266261925836,0.021032894821698178,4004.52066666667,4157.251050648283,4070.7251612903224
2023-10-01,8.348166834656725,8.325230066460676,8.295179168611119,0.05298766604560612,0.030050897849558212,4222.433225806451,4126.68651140127,4004.52066666667
2023-11-01,8.303704052588216,8.309381342832971,8.348166834656725,-0.044462782068508844,-0.03878549182375431,4038.804666666669,4061.7993449696583,4222.433225806451
2023-12-01,8.281016773597672,8.29494152521718,8.303704052588216,-0.022687278990543902,-0.008762527371036345,3948.2067741935466,4003.5691318518025,4038.804666666669
2024-01-01,8.272621363120876,8.273246674804609,8.281016773597672,-0.008395410476795817,-0.007770098793063311,3915.1987096774164,3917.647694784413,3948.2067741935466
2024-02-01,8.276760699123423,8.283322611491688,8.272621363120876,0.004139336002547012,0.010701248370810462,3931.4386206896565,3957.321203146354,3915.1987096774164
2024-03-01,8.268562917935254,8.27908949302498,8.276760699123423,-0.008197781188169273,0.0023287939015569636,3899.3412903225835,3940.604799902424,3931.4386206896565
2024-04-01,8.26048647944151,8.284174935353464,8.268562917935254,-0.00807643849374351,0.01561201741821069,3867.9753333333356,3960.695560254774,3899.3412903225835
2024-05-01,8.260777367585563,8.262484889800508,8.26048647944151,0.00029088814405220376,0.0019984103589966405,3869.100645161288,3875.7128641135673,3867.9753333333356
2024-06-01,8.304692058140274,8.292865782620913,8.260777367585563,0.0439146905547112,0.0320884150353504,4042.7970000000014,3995.2673720068074,3869.100645161288
