termino,coeficiente,error_estandar_hac,estadistico_t,p_valor,ic_95_inferior,ic_95_superior
const,-0.00045209606279242174,0.0016433712739334758,-0.275102814539475,0.7834820923312559,-0.0036899350634451533,0.0027857429378603097
D.ln_brent.L0,-0.051692274799749256,0.013659731158865401,-3.7842820036908322,0.00019627464502223457,-0.07860524996618513,-0.024779299633313375
D.ln_remesas_12m.L1,0.2628979658793954,0.11579562375807206,2.2703618439731312,0.024103628329838245,0.034752571922623016,0.49104335983616776
D.diferencial_tasas_pp.L1,-0.009908850217863589,0.004776793981709683,-2.0743725301540152,0.039147897101459515,-0.01932029004122328,-0.0004974103945038968
D.deficit_fiscal_12m_pct_pib.L1,0.004316655963720093,0.0032798602489910672,1.3161097229822396,0.18943609908729123,-0.0021454622437226296,0.010778774171162816
D.ln_dolar_amplio.L0,1.2150203451631445,0.15061088283019272,8.06728121056848,3.847432891826518e-14,0.9182804677627578,1.5117602225635312
D.ln_vix.L0,0.03861768014553808,0.008854430528492444,4.3613962548208205,1.9443514629041652e-05,0.02117230979711884,0.05606305049395732
dummy_pandemia_2020,0.008132674061635346,0.004688796765543758,1.7344906312424062,0.08415926707538017,-0.001105389956165246,0.017370738079435937
