fecha,ln_trm_observada,ln_trm_modelo_condicional,ln_trm_caminata_aleatoria,cambio_log_observado,cambio_log_modelo,trm_observada,trm_modelo_condicional,trm_caminata_aleatoria
2024-10-01,8.354549548259685,8.360824174049228,8.338667381651211,0.01588216660847408,0.022156792398016933,4249.470000000003,4276.217662082411,4182.5123333333295
2024-11-01,8.39132432838928,8.379655375479233,8.354549548259685,0.03677478012959412,0.025105827219547076,4408.652333333335,4357.506963661201,4249.470000000003
2024-12-01,8.385978817498613,8.411615229894613,8.39132432838928,-0.005345510890666816,0.02029090150533329,4385.148709677422,4499.021599991281,4408.652333333335
2025-01-01,8.368128619899991,8.399076476675933,8.385978817498613,-0.017850197598621165,0.013097659177320229,4307.567419354838,4442.961673692237,4385.148709677422
2025-02-01,8.325537146384832,8.364479273831321,8.368128619899991,-0.04259147351515935,-0.003649346068669953,4127.95392857143,4291.876263770165,4307.567419354838
2025-03-01,8.327891614734215,8.323869022250104,8.325537146384832,0.002354468349382799,-0.0016681241347272485,4137.684516129031,4121.073729104952,4127.95392857143
2025-04-01,8.361768567132886,8.329468068782152,8.327891614734215,0.03387695239867128,0.0015764540479369996,4280.2580000000025,4144.212529838433,4137.684516129031
2025-05-01,8.34364355184035,8.331384325596842,8.361768567132886,-0.018125015292536517,-0.03038424153604377,4203.377096774196,4152.161519060225,4280.2580000000025
2025-06-01,8.322025880072617,8.322100818665692,8.34364355184035,-0.021617671767732105,-0.021542733174656707,4113.4850000000015,4113.793270329064,4203.377096774196
2025-07-01,8.304209945715085,8.31347129718074,8.322025880072617,-0.01781593435753237,-0.008554582891877252,4040.8483870967743,4078.4459375572837,4113.4850000000015
2025-08-01,8.305832847858927,8.312575979755437,8.304209945715085,0.0016229021438416424,0.008366034040350764,4047.4116129032236,4074.796067980955,4040.8483870967743
2025-09-01,8.274411059349477,8.300909115253537,8.305832847858927,-0.031421788509449655,-0.004923732605389686,3922.211999999997,4027.532220944084,4047.4116129032236
