fecha,vol_condicional_pct_diaria,vol_anualizada_pct
2006-01-02,,
2006-01-03,0.14290839193892158,2.259580076395193
2006-01-04,0.14408914156509398,2.2782493672206785
2006-01-05,0.14622012208387675,2.3119431276646827
2006-01-06,0.14736255226609327,2.3300065348823096
2006-01-07,0.14944768221181323,2.3629753341118014
2006-01-08,0.15022157665401828,2.3752116796413687
2006-01-09,0.15098115484342176,2.3872216653388776
2006-01-10,0.1516635723900102,2.398011634151295
2006-01-11,0.15237716476708293,2.409294520313713
2006-01-12,0.1531302056164953,2.4212011415901675
2006-01-13,0.15485031203959476,2.4483984121645657
2006-01-14,0.1555425490170771,2.45934363981174
2006-01-15,0.1565453997429215,2.475200102045847
2006-01-16,0.1569210971527496,2.4811403996762595
2006-01-17,0.15725374531785477,2.4864000289823
2006-01-18,0.15756719319619186,2.491356075098763
2006-01-19,0.16603261834934432,2.6252061993269704
2006-01-20,0.16585820973683615,2.6224485570315927
2006-01-21,0.16595106480121755,2.6239167245102264
2006-01-22,0.18805892531414953,2.9734726915810437
2006-01-23,0.18674118971130746,2.952637462286664
2006-01-24,0.18548619433331173,2.9327942430494116
2006-01-25,0.1925005157077954,3.043700401968268
2006-01-26,0.19548210155399312,3.0908434135347944
2006-01-27,0.230620384468424,3.6464284489196994
2006-01-28,0.22899697033117544,3.6207600176225863
2006-01-29,0.2268561101232623,3.5869100455774503
2006-01-30,0.22388252693407373,3.5398935671283343
2006-01-31,0.22091968880734095,3.493046983034023
2006-02-01,0.21958555938746926,3.4719525447328548
2006-02-02,0.21682319247821907,3.4282756889013037
2006-02-03,0.21479404008262892,3.3961919724530443
2006-02-04,0.21670730685427783,3.4264433763026836
2006-02-05,0.21408262162628777,3.384943458995449
2006-02-06,0.2115572358689817,3.3450136041772667
2006-02-07,0.20913623119252667,3.3067341591596824
2006-02-08,0.21540504365280116,3.405852787154238
2006-02-09,0.21680756934810919,3.428028665524662
2006-02-10,0.22185093738169687,3.50777131584777
2006-02-11,0.22185665677446073,3.5078617473876044
2006-02-12,0.2206807215860029,3.489268579506274
2006-02-13,0.21796061655052013,3.4462599425711806
2006-02-14,0.21525545140853813,3.403487526093401
2006-02-15,0.21276532825767094,3.3641152220381243
2006-02-16,0.21580673554024862,3.412204093563968
2006-02-17,0.21384561587953219,3.3811960691039653
2006-02-18,0.21492416274395496,3.398249392378009
2006-02-19,0.21359450938654745,3.377225726838521
2006-02-20,0.2110838132682535,3.337528135606759
2006-02-21,0.208684059322011,3.2995846941362412
2006-02-22,0.20639255834225823,3.2633528823536104
2006-02-23,0.2051109784743001,3.2430893254227824
2006-02-24,0.20302615404197033,3.2101253567841344
2006-02-25,0.20162888547153712,3.188032600856453
2006-02-26,0.20057966720483417,3.171443003429276
2006-02-27,0.1987684366736407,3.1428049341982356
2006-02-28,0.19693427628672183,3.113804312114639
2006-03-01,0.19532659353453258,3.0883846158552086
2006-03-02,0.19921810326324663,3.1499147872524107
2006-03-03,0.20421580790844504,3.228935436010564
2006-03-04,0.204686144937874,3.2363721174151294
2006-03-05,0.2054626275970644,3.2486493862484593
2006-03-06,0.2034320081401904,3.21654247352458
2006-03-07,0.2013806605850805,3.1841078207907545
2006-03-08,0.19943834621636622,3.1533971341047087
2006-03-09,0.1979154411336868,3.1293178904971386
2006-03-10,0.19739493063052482,3.1210878968169777
2006-03-11,0.19729768321866914,3.1195502802268757
2006-03-12,0.22172390077039286,3.505762690658019
2006-03-13,0.21913925504576617,3.4648958534858356
2006-03-14,0.21638242608548666,3.42130656031585
2006-03-15,0.21375545345385058,3.3797704759813674
2006-03-16,0.21204588664171656,3.3527398512884843
2006-03-17,0.21619065991758107,3.4182744709721304
2006-03-18,0.21647173099076172,3.4227185948503243
2006-03-19,0.21420696294189356,3.3869094678183296
2006-03-20,0.211678470751614,3.346930495982173
2006-03-21,0.20925202965993345,3.308565093692493
2006-03-22,0.2073607745156403,3.2786617242301097
2006-03-23,0.20731347388648255,3.2779138356156223
2006-03-24,0.21272953993943614,3.3635493590418792
2006-03-25,0.21106027314410064,3.337155933563128
2006-03-26,0.2089796560099546,3.30425848814976
2006-03-27,0.20668035843601937,3.2679034013890864
2006-03-28,0.20447994355520271,3.2331117872855435
2006-03-29,0.20242397383245297,3.200604051664373
2006-03-30,0.21354321505347199,3.376414692220632
2006-03-31,0.2447342274726384,3.869587901076454
2006-04-01,0.2410259722938412,3.810955238525884
2006-04-02,0.24030982974842746,3.799632030661594
2006-04-03,0.2366999231398768,3.7425543955440244
2006-04-04,0.23319449196998066,3.6871286621549215
2006-04-05,0.23090199202824654,3.650881055396506
2006-04-06,0.23631343268535698,3.7364434448930424
2006-04-07,0.24543741676050726,3.8807062999559414
2006-04-08,0.2909832415321632,4.6008490209026975
2006-04-09,0.3712171471198799,5.869458457043174
2006-04-10,0.3654654944829079,5.778516843828449
2006-04-11,0.35720110955634765,5.64784544468698
2006-04-12,0.3648947781877218,5.769493026875644
2006-04-13,0.41297457653109004,6.529701387908814
2006-04-14,0.40378524148431977,6.384405243257794
2006-04-15,0.3945725658274181,6.238740051156808
2006-04-16,0.385332433993659,6.092640738782272
2006-04-17,0.3763995834617697,5.951399970389189
2006-04-18,0.36776591932949565,5.814889754334752
2006-04-19,0.4704185372970532,7.437970157117784
2006-04-20,0.49000268285424464,7.747622687062746
2006-04-21,0.4778724846737133,7.555827413464199
2006-04-22,0.47499864475484016,7.5103880145924355
2006-04-23,0.46407259938831397,7.337632068709675
2006-04-24,0.4525810208716073,7.1559342585924135
2006-04-25,0.44145433100952325,6.980005844679962
2006-04-26,0.43360705063211374,6.855929447527163
2006-04-27,0.45348929851993763,7.17029538917514
2006-04-28,0.4986263857917649,7.883975402798989
2006-04-29,0.48663422694550784,7.694362722715443
2006-04-30,0.47442940415760915,7.501387530473013
2006-05-01,0.4626099444836319,7.314505464061616
2006-05-02,0.4511632973105421,7.1335180808651595
2006-05-03,0.4415063442834779,6.980828246751257
2006-05-04,0.43695171256153775,6.908813196028329
2006-05-05,0.42769582128968187,6.762464705058642
2006-05-06,0.4200097426627843,6.640937131377963
2006-05-07,0.4224097358675746,6.678884355858284
2006-05-08,0.4125983235536168,6.523752305982637
2006-05-09,0.40276461491732685,6.368267720296913
2006-05-10,0.4453993731583518,7.0423824379582785
2006-05-11,0.4442819575127708,7.02471454529256
2006-05-12,0.4386192931192086,6.935179959748598
2006-05-13,0.45564127900051343,7.204321188169357
2006-05-14,0.4930699292781356,7.796120111285254
2006-05-15,0.4827184335155785,7.632448592288945
2006-05-16,0.470634767645603,7.441389059121132
2006-05-17,0.6755273081304178,10.681024576672508
2006-05-18,0.6854478059437404,10.837881419736604
