horizonte_meses,n_oos,r2_oos_pct,correlacion,direccion_pct,dm_p_valor,senal
6,169,0.5870331058320688,-0.0063002478117410035,49.112426035502956,0.8857490406572608,BN transitorio
12,163,3.9555977520589036,-0.15756967220229126,53.37423312883436,0.30386333219089434,BN transitorio
18,157,11.160332553022002,-0.21329258198229126,63.05732484076433,0.016861103170608738,BN transitorio
6,182,20.82532372998369,0.44572103936340046,71.42857142857143,0.030187885267310977,CF filter
12,176,40.26522634784872,0.6293177934369767,81.81818181818183,3.225091445058226e-05,CF filter
18,170,45.76965571324592,0.6612847976342865,87.05882352941177,3.5667490655422185e-05,CF filter
