fecha,moneda,desviacion_cf_pct,retorno_forward_pct
2024-03-01,COP,-5.960147049836208,5.932869679896058
2024-04-01,COP,-4.956194012810668,10.128208769137537
2024-05-01,COP,-3.790794346400533,8.286618425478665
2024-06-01,COP,-2.7444704231646764,1.733382193234334
2024-07-01,COP,-1.4158015549479264,0.09721623084946174
2024-08-01,COP,0.7558984970075122,-0.44705935293496424
2024-09-01,COP,3.7311164691962038,-6.425632230173406
2024-10-01,COP,6.640845029326649,-9.15147239048597
2024-11-01,COP,8.359882684003965,-15.221057377410219
2024-12-01,COP,8.395227408812369,-14.546922134100448
2025-01-01,COP,7.291969184954708,-15.123030032638951
2025-02-01,COP,6.187019586224099,-11.605421158116336
2025-03-01,COP,5.904018565573511,-10.706949082857875
2025-04-01,COP,6.374160060004074,-16.822494853920134
2025-05-01,COP,6.841597544704148,-12.377316434806751
2025-06-01,COP,6.595488948469005,-16.122681488523938
2025-07-01,COP,5.537304326854906,-21.19849461837351
2025-08-01,COP,4.1204424452879636,-25.800335715304
2006-01-01,BRL,2.582804764101465,-6.0971062626936305
2006-02-01,BRL,1.1035209689429892,-2.86372246481591
2006-03-01,BRL,0.20356853900910798,-3.093505395853924
2006-04-01,BRL,0.34828599413950223,-4.728840158096981
2006-05-01,BRL,1.3919536357887952,-9.130714693750585
2006-06-01,BRL,2.67692238550995,-15.172888670083784
2006-07-01,BRL,3.4640868652783596,-15.061968768685208
2006-08-01,BRL,3.412924471290629,-9.465308131635975
2006-09-01,BRL,2.7863357565489855,-13.061392530151828
2006-10-01,BRL,2.229973545230468,-17.621626415360147
2006-11-01,BRL,2.26570614480619,-19.91008108585337
2006-12-01,BRL,2.8549583584249945,-18.611004397943464
2007-01-01,BRL,3.367354986449475,-18.70428717548428
2007-02-01,BRL,3.01694404299318,-19.11445392600242
2007-03-01,BRL,1.4730132336653878,-19.992394742123466
2007-04-01,BRL,-0.8203128039000779,-18.582601641341125
2007-05-01,BRL,-2.905624163425874,-17.850003817128446
2007-06-01,BRL,-4.009059410353072,-17.724944685721294
