fecha,hp_standard,hp_expanding,ma_60m,ema_60m,bk_trend,cf_trend,hamilton,butterworth
2014-04-01,7.643353180484698,7.5607699231450365,7.541036119238377,7.550725046162984,7.675444834107791,7.538318068423318,7.612267705806005,7.511041142191599
2014-05-01,7.6553697064134045,7.5630195694017175,7.5385212533143955,7.550960591743417,7.69168802640545,7.554398355914845,7.562071947503033,7.515555500895694
2014-06-01,7.66781645498832,7.563149988734927,7.536822974841483,7.550682588857301,7.700667343649229,7.563139654814842,7.561098416514314,7.519870470735727
2014-07-01,7.680668233299382,7.5612032498989015,7.535186979625785,7.549882400864944,7.700300483772892,7.56102234334007,7.544687957513232,7.523822997950708
2014-08-01,7.693891164265314,7.561837422767224,7.534169462994709,7.54983974223434,7.723682818512522,7.581217758799639,7.525568767260226,7.527359550200175
2014-09-01,7.707440703872067,7.567022758068143,7.534133054353693,7.551118811131879,7.745092126678883,7.599686748783853,7.552451483456104,7.530670832534437
2014-10-01,7.721262219963679,7.576250800565988,7.535375556060993,7.5536104871782115,7.7429608884357135,7.5962195701226864,7.595681370240738,7.534103197328769
2014-11-01,7.735292763229549,7.589388665609737,7.536608627473081,7.557309998891752,7.727040335571079,7.580142130786003,7.641358373789096,7.537992282893128
2014-12-01,7.749462692261031,7.613095335693819,7.539091966884238,7.564104061364316,7.768878095988253,7.6215418438055575,7.6810297287208655,7.54277002950789
2015-01-01,7.763697363309718,7.637880905777085,7.542250293022527,7.571444777403351,7.755473320829634,7.606582366100235,7.787743148024068,7.548910130059007
2015-02-01,7.777922785829117,7.661967738750376,7.545839165458727,7.5788590158279865,7.753383379313203,7.60243096690409,7.789956524869423,7.556549465614471
2015-03-01,7.792066245906535,7.692124986448422,7.550894004065309,7.5882303636378445,7.825635151272703,7.673225211112659,7.799722992120182,7.565680388232129
2015-04-01,7.806055993371454,7.7161078498393625,7.555177596937212,7.596221811674015,7.8017590114845,7.648978294866646,7.873803721467818,7.576284682777068
2015-05-01,7.819824830460977,7.734725103846171,7.558612220077282,7.603018995895533,7.766750817796473,7.613889579689252,7.818912652401467,7.587988771271172
2015-06-01,7.8333069543439615,7.75764305049613,7.563363722739116,7.611259370042139,7.788793933610952,7.634719583162441,7.795226477249457,7.600429296342325
2015-07-01,7.8464350981474205,7.7862585765435925,7.569642929677635,7.62136459730793,7.812404769514879,7.655815327510604,7.858175671780494,7.61372648844581
2015-08-01,7.859143066036812,7.8242388143251365,7.578031318653296,7.634397581967198,7.871200703646222,7.711980964285466,7.9282990737536245,7.628330419193203
2015-09-01,7.871369271012923,7.861218498582664,7.586856626290498,7.647577871386213,7.8616338436739515,7.7008686746195725,8.037017586526169,7.644619446685718
2015-10-01,7.883062640766144,7.889488153519888,7.594894381305218,7.658780720931908,7.800639920785953,7.639649296246159,8.025981566335986,7.662418559969695
2015-11-01,7.894182998323809,7.917997891666125,7.60284248280917,7.67041222798327,7.814913265239938,7.653917327398298,7.9678528272061335,7.681212275240185
2015-12-01,7.904697077472162,7.953173034220528,7.611564659819351,7.684246245294896,7.882928888176292,7.720647049346784,8.02948246795919,7.700877549513558
2016-01-01,7.9145794344448035,7.9860803831593525,7.620905921153964,7.697876426046856,7.883347025738833,7.718484903686839,8.120077960880021,7.721572839648087
2016-02-01,7.923817120439592,8.01893331929375,7.630537696865493,7.711897488880245,7.911772131802924,7.744557697586128,8.082636642123433,7.743249628430447
2016-03-01,7.932409549537031,8.04012586684007,7.639011186667124,7.723116255711167,7.86254857438983,7.6945040284342445,8.106500546641577,7.765524539216756
2016-04-01,7.940369634226047,8.053631187460786,7.64742150677483,7.732529158068203,7.856873101031575,7.68929717605369,8.020288820087575,7.787688094065564
2016-05-01,7.9477183419795,8.06495452885846,7.655894453969625,7.741576660151643,7.897988502614796,7.730551744192214,8.01317668043026,7.809129621054168
2016-06-01,7.954481170824381,8.074405098662405,7.664525159120882,7.750311116120655,7.93075209538726,7.761741480261101,8.01776601237804,7.829612879811672
2016-07-01,7.960687541218941,8.080863975070356,7.673180291328179,7.758394578075133,7.933852115265802,7.762096085553977,7.999054201331326,7.849028809100543
2016-08-01,7.966370311337725,8.0855188027257,7.681563800142262,7.766112754442606,7.927516014667216,7.7535723696009295,7.972923230543249,7.86726399711302
2016-09-01,7.971564602874582,8.087692256706633,7.68934571567639,7.773248415403348,7.908152890962199,7.733776919925687,7.986576901572749,7.884228699042088
2016-10-01,7.976307213050306,8.088979388710525,7.696494767800418,7.780201950950632,7.906429119137127,7.733076146847724,7.984641994407634,7.89987260893336
2016-11-01,7.980635580332712,8.09653764621098,7.704539004202839,7.7889111189798115,7.974871654483325,7.802340272433133,7.995140679651625,7.914354933099444
2016-12-01,7.984587576650427,8.09878259065365,7.711916336456288,7.796238386343648,7.959926279967431,7.786493309024845,8.063325501064304,7.927914209632633
2017-01-01,7.988205367376104,8.097271574703,7.719615122765114,7.802556076516905,7.956614690810958,7.78078068070749,7.99118540300015,7.940465913889253
2017-02-01,7.991532858337568,8.0925053867375,7.727606456720786,7.8079570698665695,7.950412289793645,7.772478772676354,7.980192775719071,7.951765439379217
2017-03-01,7.994613846706442,8.089934102143813,7.736111156941774,7.813891329452479,7.981080256617569,7.802204723460266,7.9612517172654975,7.961757765792155
2017-04-01,7.997490314535038,8.084185812234253,7.74417209706534,7.818892505560461,7.964154684784107,7.785035631789503,8.002258664964119,7.970520110395322
2017-05-01,8.00020371111916,8.080113766690577,7.752318357075866,7.824249231391076,7.98248342057742,7.8033915806161485,7.956807661302445,7.9781146024589535
2017-06-01,8.002793214824523,8.077137174278013,7.760661209862309,7.829803879474549,7.993993369819776,7.814669422238987,7.979624562416374,7.9846775902693565
2017-07-01,8.005296640941488,8.077069347017773,7.769527473926729,7.836050968374158,8.019160442741883,7.83900655106241,7.986372420223129,7.9904501141609305
2017-08-01,8.0077510527159,8.073996647650706,7.777840640855685,7.84139115532479,7.997935926821439,7.816398031774906,8.035565997368536,7.995592643312838
2017-09-01,8.010194429490472,8.068389149144311,7.7858618673074345,7.845922480677565,7.98318978517892,7.800102873682988,7.99589742019416,8.000050887212296
2017-10-01,8.01266403148761,8.064271054267063,7.794076014847959,7.850715787210656,8.00557103267295,7.821335717060126,7.972432396137453,8.00375441634037
2017-11-01,8.01519490682413,8.06250286688122,7.80247097862785,7.856011007142704,8.039187142325797,7.854558721100857,7.993930273064272,8.006835503791322
2017-12-01,8.017820587558706,8.059669577594805,7.811008546558228,7.860890714008163,8.04593688809787,7.861914510643048,8.020764726676294,8.009463912824563
2018-01-01,8.020574303771173,8.05164741959865,7.81905887802733,7.864218139088947,8.017205506843288,7.834057408331146,7.998782564328125,8.011582066425179
2018-02-01,8.023488299234517,8.043541583632088,7.8268653512614135,7.867338782657271,8.028402518878703,7.84552192908681,7.9432986779395245,8.01299825748077
2018-03-01,8.026590720180756,8.035231654766411,7.834385298383552,7.870212934160512,8.039641454014022,7.856510930620173,7.960985205283331,8.01366159165772
2018-04-01,8.029905211245547,8.023772597058288,7.841269679955042,7.872030861379025,8.024934288763534,7.8415163887153705,7.961288091815224,8.01356531383773
2018-05-01,8.03345040020343,8.017045925547182,7.848559653863602,7.874909404470139,8.06580151627444,7.882881679410568,7.921287409265446,8.012742181759338
2018-06-01,8.03723764783815,8.011856278756895,7.855461729330291,7.8780120959197255,8.06939379527736,7.888049091870814,7.961279532448241,8.011424374102075
2018-07-01,8.04127315970385,8.006776588488718,7.862411246694199,7.88096179113458,8.049691987696324,7.869736316882901,7.966925801350342,8.009825597562557
2018-08-01,8.04555839597377,8.00504584352083,7.869774213512149,7.884641771401274,8.052009568092627,7.871727025277055,7.973093054200987,8.008081860506092
