termino,coeficiente,error_estandar_hac,estadistico_t,p_valor,ic_95_inferior,ic_95_superior
const,0.0005185302151961327,0.0018439202097206375,0.28121076631330616,0.7787972495299883,-0.0031142759026923984,0.004151336333084664
D.ln_trm.L1,0.22189267470037766,0.09648227930696437,2.299828282397976,0.022339139407386206,0.03180776067512664,0.4119775887256287
D.ln_dolar_amplio.L1,0.5869176209754939,0.3028743850362789,1.93782521722724,0.053847736905945034,-0.00979145196113751,1.1836266939121254
D.embig_colombia_pp.L1,-0.005713639388741472,0.0092634745779012,-0.6167922565871601,0.5379713928502206,-0.023964107571745365,0.01253682879426242
factor_monedas_regionales_3.L1,-0.0051275621026170125,0.0045462300780707825,-1.1278712283723489,0.26052941789543405,-0.014084333851133495,0.0038292096458994694
dummy_pandemia_2020,0.028505824150492312,0.021524019364456907,1.3243727236914038,0.18667134969486734,-0.01389980100429506,0.07091144930527968
