fecha,senal_desviacion_pct,pronostico_retorno_pct,retorno_realizado_pct,beta_estimado,r2_insample,n_train
2021-01-01,-7.231667315684653,9.784077564994748,22.39804290477192,14.146459705916593,0.004619864810891605,120
2021-02-01,-5.368212714337162,10.269874253862241,19.5611236763904,12.293694807771757,0.003513006550451281,121
2021-03-01,-3.835924414079983,10.584107884462641,20.474905344298655,11.25413191287901,0.0029563123459145357,122
2021-04-01,-2.96845512029158,10.79422532797345,25.5136688324475,10.426221684523464,0.0025384334750583326,123
2021-05-01,-1.0824873293989512,11.129060785274833,27.673525850672398,9.430252464084152,0.0020647849814106056,124
2021-06-01,-2.6358099414164116,11.134688065694506,26.193315232683467,8.86506062694795,0.001806317913086497,125
2021-07-01,0.5962269802699538,11.542879780985366,20.807930368741623,7.94840331539884,0.0014425873960174362,126
2021-08-01,1.2346144118337676,11.666420784259996,21.312399990451425,7.9104338663935545,0.0014240095819714194,127
2021-09-01,-0.7551344235197988,11.583301803920643,22.091866862595566,7.9784726100908205,0.0014432938567536802,128
2021-10-01,-2.251257457314182,11.554320856579244,18.554363595930923,7.687921276558164,0.0013349929772444868,129
2021-11-01,0.531819380095655,11.82311892128788,15.122649971748992,7.314118051692383,0.0012081400317827118,130
2021-12-01,1.3535875409750986,11.908326321621344,6.025374839160058,7.298913268208384,0.0012026288908102423,131
2022-01-01,1.5245976124910854,11.87582580424037,1.7256275598201753,7.241769455828491,0.001182352058152314,132
2022-02-01,-0.555101979525574,11.650642086326224,3.3697916828685948,7.11375050366332,0.0011364809124589925,133
2022-03-01,-3.8867551249854415,11.342679072769288,5.053750445266303,7.30943134940134,0.0011969697930178658,134
2022-04-01,-4.191543261580755,11.248577515841122,10.725903856305763,7.819171576983594,0.0013726047001758612,135
2022-05-01,0.9900452653601732,11.650010642365016,0.48959134126427273,7.8637937177443655,0.0013941641706890495,136
2022-06-01,-1.5050755466729626,11.373481389118938,0.4427007183346987,7.8124646371325,0.0013694341958928602,137
2022-07-01,7.5318681362318785,12.028939478697552,-10.939469508562638,8.232508851078276,0.0015147276535552034,138
2022-08-01,5.232776860714772,11.554567612992521,-9.482142872438182,5.553855982213575,0.0006817298858564635,139
2022-09-01,6.320298904829613,11.376023669615794,-12.841575917478387,3.950261327373302,0.0003405063334505076,140
2022-10-01,10.34277251631277,11.147226095977137,-19.734523560246764,1.6804126356304794,6.064032237329542e-05,141
2022-11-01,12.367397656428025,10.40119717813413,-24.16393203858025,-3.223889188151813,0.00021909482564930194,142
2022-12-01,7.631796717842754,9.881104460339705,-16.927847721424705,-9.700754845916464,0.00194382275471916,143
2023-01-01,4.554832798850228,9.891212921216528,-15.530964953165594,-12.594472803053396,0.003218316633604612,144
2023-02-01,4.793929061592017,9.631317919851506,-16.67159828629483,-14.047904962173432,0.003925643127076328,145
2023-03-01,2.667138651194634,9.724554227477062,-13.065943812269332,-15.639575349604481,0.004766197510947756,146
2023-04-01,-2.77011572137269,10.442487684306654,-6.67216295534292,-16.22620276085444,0.005048221939492392,147
2023-05-01,-3.3536647544323728,10.37467232640496,-2.9377573083358755,-15.16384651545713,0.004382514114229741,148
2023-06-01,-10.439454867163,11.251670390871345,4.093477767359488,-14.220874661662103,0.0038476024116688157,149
2023-07-01,-12.909556277309875,11.376286577726768,5.691867654689631,-12.929980365372156,0.003244916967371836,150
2023-08-01,-11.973836364117929,11.063289684061049,1.3960711511787238,-11.727175674108556,0.0027486674725651916,151
2023-09-01,-12.531217244709048,10.819209679011312,3.2712446123095873,-9.879629622606238,0.001995811256169211,152
2023-10-01,-6.82529766799469,10.096654358904198,1.3601732476161033,-8.422306788616398,0.00148692920721738,153
2023-11-01,-10.321750730339474,10.230846987982087,3.993949925213336,-7.477540897568271,0.0011792947445901092,154
2023-12-01,-11.400228754805752,10.155481284377649,4.100910647494516,-6.51028922052301,0.0009085834795170555,155
2024-01-01,-11.002947990292355,9.975283032830266,3.1588582594208603,-5.505314401514395,0.0006623340744511541,156
2024-02-01,-9.466228571981539,9.741779214460243,2.9072148735503234,-4.438200473832456,0.0004378347862999954,157
2024-03-01,-9.12597867704008,9.597316667714043,0.5848141414222852,-3.5301458019169623,0.0002803405247296942,158
2024-04-01,-8.744992527038065,9.424565433235152,0.2548344913314793,-2.395190354123372,0.0001303197229927111,159
2024-05-01,-7.606485796425666,9.254510120603562,-2.166361297038577,-1.305877731148062,3.9063946766448865e-05,160
2024-06-01,-2.7126230036309096,9.085744796776108,-6.418246198266608,-0.13786101386666916,4.37201799097231e-07,161
2024-07-01,-2.377712546741151,8.974623536065993,-8.633946383298863,0.44835465438215616,4.596235813281169e-06,162
2024-08-01,-1.3160302717096783,8.86274156483273,-10.082050658460773,1.032781702144363,2.4185126889175734e-05,163
2024-09-01,1.4991009435185276,8.781202195309449,-11.784525774557508,1.395952503086759,4.3733499743181525e-05,164
2024-10-01,2.8645026155205144,8.665846015182746,-16.100592966600047,1.034877979852134,2.3748434734072177e-05,165
2024-11-01,5.87824537047581,8.498143205152113,-17.145394089699728,0.16375909659890664,5.8490336185546e-07,166
2024-12-01,4.779212517410869,8.25626510298039,-22.517975231123444,-1.7288672669502487,6.427123409891156e-05,167
2025-01-01,2.6770233367120255,8.065095266311955,-27.590362036864136,-3.544158563141563,0.00026384017152236705,168
2025-02-01,-1.3657733923212234,8.015531777497383,-27.77076556789453,-4.6669084579533555,0.00044251181004850704,169
