fecha,diferencial_nominal,diferencial_real,vol_trm_12m_anual,carry_sharpe,carry_zscore,diferencial_zscore,carry_momentum_6m,carry_neto_embig
2013-02-01,3.8142857142857145,3.594862248425681,3.345831157830436,1.1400114155070045,3.4787935432949513,-0.5749911551147014,-1.0153917050691246,2.5012857142857143
2013-03-01,3.513225806451613,3.2219498269979305,3.383432923861357,1.0383612991630196,2.7164347731138037,-0.6995647677462817,-1.0967741935483875,2.095130568356375
2013-04-01,3.1,2.6382302891413367,3.4471549311496896,0.8992923329286198,1.94422374403235,-0.8777442630807119,-1.4899999999999998,1.7804545454545455
2013-05-01,3.14,2.422735475042681,3.4218552839925747,0.9176308579409853,1.9598215725888515,-0.8294958930387959,-1.4083333333333328,1.7860869565217392
2013-06-01,3.16,1.8273266593615214,4.552701588927901,0.6940933725340291,0.9235815433951885,-0.792025401958748,-1.1154838709677417,1.36
2013-07-01,3.16,1.9870486592608971,4.540293799670578,0.695990202270451,0.9315459810508239,-0.7655115044752447,-0.9258064516129032,1.4647826086956524
2013-08-01,3.17,1.9632267747166174,4.5015738831753405,0.7041981498621835,0.9797954145925589,-0.7350463395527896,-0.6442857142857146,1.3404545454545453
2013-09-01,3.17,2.181022856542043,4.475674608344141,0.7082731157645082,0.9762351406194458,-0.7114006569831457,-0.34322580645161294,1.3561904761904762
2013-10-01,3.16,2.2154954498464416,5.042341514854999,0.6266929740261497,0.5870233721289555,-0.7007076227351403,0.06000000000000005,1.4469565217391305
2013-11-01,3.17,2.1562631491610884,5.258637935257883,0.6028176951955418,0.47127706536832625,-0.6894555047215097,0.029999999999999805,1.3385714285714285
2013-12-01,3.16,1.9657461220638484,4.771298455782272,0.6622935096777354,0.7328366574587313,-0.70327284028884,0.0,1.3890909090909092
2014-01-01,3.18,1.8706380950836907,4.315626632090146,0.7368570710807438,1.0490931144472182,-0.7061297552146365,0.020000000000000018,1.359130434782609
2014-02-01,3.18,1.819342098687824,5.393713486218219,0.5895752542520838,0.3676493997188141,-0.735158123047347,0.010000000000000231,1.2975
2014-03-01,3.17,1.9369666594550727,5.743804412818455,0.5518990153852571,0.18492311232718686,-0.7601080326009761,0.0,1.4023809523809523
2014-04-01,3.185,2.1225451091943244,7.619718065820604,0.4179944681007029,-0.4319100633734297,-0.7478471890076681,0.02499999999999991,1.5695454545454548
2014-05-01,3.41,2.309328551065354,7.77381635903973,0.4386519879691659,-0.35256817220370085,-0.4451031067003702,0.2400000000000002,1.87
2014-06-01,3.6916666666666664,2.591120621514698,7.213640560474947,0.5117619370854273,-0.039275163431411554,-0.054991688476435825,0.5316666666666663,2.249285714285714
2014-07-01,3.91,2.8774213277304126,7.3589150356699555,0.5313283250380718,0.026626337576720685,0.24590266330843671,0.73,2.4552173913043482
2014-08-01,4.16,2.9940491040786696,7.727506902352248,0.538336626879453,0.03335300053373103,0.5854850609977215,0.98,2.6242857142857146
2014-09-01,4.41,3.104902155265149,8.645503062871118,0.5100917746405224,-0.13140821921894105,0.9159553088446982,1.2400000000000002,2.890909090909091
2014-10-01,4.41,2.8704636331038045,8.984227857563253,0.49086021302181243,-0.25279006917460006,0.898174024102027,1.225,2.6682608695652177
2014-11-01,4.41,2.8480333362685313,9.460966083364056,0.4661257593719147,-0.4074268521989099,0.8779838512862476,1.0,2.682
2014-12-01,4.38,2.13380454046076,12.838868240578009,0.341151565537276,-1.0885583314207112,0.8133848221191593,0.6883333333333335,2.382608695652174
2015-01-01,4.39,2.2238223688978893,12.851678323646945,0.34158962661884,-1.1186610849274852,0.8017981360438231,0.47999999999999954,2.0949999999999998
2015-02-01,4.39,2.6287315775218767,12.59771263585843,0.3484759596360532,-1.086024763299064,0.7773789821968434,0.22999999999999954,2.3124999999999996
2015-03-01,4.39,2.4515536825233717,13.283448173486837,0.33048647780794155,-1.1847555042076123,0.7531217066317686,-0.020000000000000462,2.171363636363636
2015-04-01,4.38,2.7753181950829253,12.822244567009793,0.3415938587904689,-1.1319211345573135,0.7162086264692016,-0.03000000000000025,2.2227272727272727
