fecha,COP,BRL,CLP,MXN
2011-09-01,1.4769161987752688,-6.748028451511375,-1.9351941720983645,2.4386199655713385
2011-10-01,4.216746813019412,-3.0271398050517964,1.341150086802928,7.006875667051757
2011-11-01,5.537722654013602,-1.6083472733794457,2.980031680858318,8.83168649844393
2011-12-01,4.566107072367037,-2.927650969571739,2.216304705098118,7.358966672795525
2012-01-01,1.6797906850369138,-5.591230289355344,-0.2722266245791652,3.996092824109313
2012-02-01,-1.7040837820744712,-7.2364685636731405,-2.7884759477808205,1.2027580717439104
2012-03-01,-4.062551709714381,-6.157254948636105,-3.809158044378374,0.8054387378244604
2012-04-01,-4.730499876891969,-2.518437533569533,-3.070125305783956,2.7693529084044677
2012-05-01,-4.183363241568271,1.7743359961784797,-1.6971610317695314,5.345963601047839
2012-06-01,-3.486681997575282,4.4752380328374874,-1.2685364891885695,6.460271757399015
2012-07-01,-3.4228413718637705,4.598114464165392,-2.5568316071134016,5.246131576086439
2012-08-01,-4.013125803628522,2.977065742955655,-4.96466314264026,2.5542611924379557
2012-09-01,-4.752348250447557,1.3812996832470499,-7.094664207594612,0.10992473261125721
2012-10-01,-5.238164806937287,0.9519050145093757,-7.945330528345532,-0.9213535400368754
2012-11-01,-5.569095138059343,1.278606587869488,-7.704554613428713,-0.7763759609681606
2012-12-01,-6.155530100538156,0.890579835223218,-7.472351039394201,-0.7151496902597989
2013-01-01,-7.16692319833597,-1.265495512946716,-8.179369439301526,-1.8258978596568733
2013-02-01,-8.189832226864748,-4.643619943807338,-9.670079676075444,-4.061147452665789
2013-03-01,-8.477420704941446,-7.2767175698878095,-10.775398907958108,-6.289532804971593
2013-04-01,-7.611980480413438,-7.245482964637231,-10.329777159514276,-7.253262879482783
2013-05-01,-5.989231526074623,-4.260460754501852,-8.249221626138203,-6.579179994625083
2013-06-01,-4.648272378559387,-0.03450535255579562,-5.714311228640895,-5.0112840440510436
2013-07-01,-4.525168634158816,2.915862989642587,-4.265290503985353,-3.742895246246128
2013-08-01,-5.719846119330263,3.1161299135789617,-4.555767490622154,-3.4784162937169127
2013-09-01,-7.385238074756212,1.1580078492930794,-5.814270014325023,-4.012817470501864
2013-10-01,-8.349968881100834,-0.9101768745071972,-6.469117136183228,-4.601142132637177
2013-11-01,-7.99170369952939,-1.3170353016583216,-5.416033616265853,-4.701228711434921
2013-12-01,-6.686261936150467,-0.013908980882048477,-2.8843736286206454,-4.414434073620939
2014-01-01,-5.5160981333850225,1.3235266537767827,-0.2181895929684985,-4.297272601553686
2014-02-01,-5.511915628575531,0.7039277967683971,1.1987426714704486,-4.803467182609711
2014-03-01,-7.02527046313211,-2.531904862384855,0.9662700432032323,-5.900639667079717
2014-04-01,-9.644275878130298,-7.151616642633337,-0.15893882395194847,-7.170481908799049
2014-05-01,-12.574949840945132,-10.96205492505397,-0.982939172191194,-8.216324061103917
2014-06-01,-15.06779117530801,-12.41549460335544,-0.8052400687138861,-8.939877651483199
2014-07-01,-16.555071368538805,-11.577376647963487,0.20856519247746674,-9.434186934153143
2014-08-01,-16.547873491447934,-9.741806398376987,1.4158881389787104,-9.658698508907248
2014-09-01,-14.61860937834133,-8.13731545327129,2.377944883884797,-9.290796884259153
2014-10-01,-10.678670941889818,-6.890138907788234,3.1754315537528277,-7.964815865654
2014-11-01,-5.363633251729405,-5.115247447467358,4.1222180990243995,-5.700164131481676
2014-12-01,-0.0716441765729714,-1.9788282970074411,5.238585790057451,-3.0902162999140352
2015-01-01,3.6165001046723546,2.277723354145845,6.062148942439177,-1.0071336888516815
2015-02-01,4.874605804024062,6.3126971021873715,6.028048035497621,-0.01476552822787941
2015-03-01,4.248193115173127,8.725697147219444,5.082585098824374,0.031675873627491635
2015-04-01,3.3960817159537307,9.281430025720741,3.9400803637786614,-0.1446887672837252
2015-05-01,4.0359024422532945,9.242601219789785,3.6865571261683936,0.19628975158505618
2015-06-01,6.8226175785656205,10.474498822434155,5.009055010222477,1.2789875467420782
2015-07-01,10.991272518289577,14.013300743359647,7.670048394029432,2.728816666315443
2015-08-01,15.020923252693228,19.240730792863776,10.653413314876047,3.9660232168498775
2015-09-01,17.773892371492813,24.3079071434809,12.856374207818272,4.707512328304861
2015-10-01,19.198362297699713,27.434659302284437,13.770651158436173,5.1490570407436715
2015-11-01,20.06741377474045,28.032317344891066,13.642967117615148,5.708796491640655
2015-12-01,21.045261314578916,26.80529983868045,13.064262503026535,6.598023092618188
2016-01-01,21.930501527433037,24.870408357953426,12.39891608122649,7.609520929650829
2016-02-01,21.753135349805895,22.728867581755434,11.54594296894493,8.291481050619174
2016-03-01,19.65020136600733,19.977969263183436,10.188069236733034,8.329120092899156
2016-04-01,15.76270366169238,15.952692854198936,8.249059395417344,7.797951224893475
2016-05-01,11.36740815876708,10.666622348324934,6.119913240243547,7.100053922232977
2016-06-01,8.097715361897514,5.175567936411659,4.443406690675031,6.684368071434549
2016-07-01,6.86303568284266,1.001290187848999,3.6414547308141185,6.811069325699437
2016-08-01,7.307962775791918,-0.9348782338525916,3.5873105556721976,7.522679482951089
2016-09-01,8.188561290005776,-0.9994448043918155,3.6956955858767584,8.754316304303128
2016-10-01,8.304674947382978,-0.5946825269097319,3.3577519413487105,10.389847693567624
2016-11-01,7.24046242170586,-1.1624183803537051,2.378578753387227,12.168050477064495
2016-12-01,5.415041926467576,-3.211611633691706,1.0897701828862572,13.55441054475327
2017-01-01,3.556350936944086,-6.081349923159488,0.0725981132907505,13.796161970617193
2017-02-01,2.1329714248588787,-8.551304825381145,-0.28290202314754653,12.250574718403579
2017-03-01,1.1860651135000455,-9.775210785361658,-0.058381660623155196,8.82061965617575
2017-04-01,0.5586385722248843,-9.829412838411484,0.2559124204530694,4.179595517457184
2017-05-01,0.1726816550907312,-9.53023338820222,0.0968671444411845,-0.4318958694315436
2017-06-01,0.05471973714732126,-9.748210359920762,-0.8120275496218105,-3.7633418419343383
2017-07-01,0.14446055021730964,-10.78235308514382,-2.318613083334728,-5.140771877611868
2017-08-01,0.1670283977966036,-12.238779094147464,-3.992855763669212,-4.735481319569636
2017-09-01,-0.23802944640579915,-13.433221915553908,-5.446240789620341,-3.3823668467838117
2017-10-01,-1.2410577734808,-13.95283394645144,-6.590841098868233,-2.0945571130877916
2017-11-01,-2.691008975021006,-13.93597516597233,-7.658281089628871,-1.5711032253777208
2017-12-01,-4.278464712040664,-13.874449478555082,-8.965098982146765,-1.9447069399402563
2018-01-01,-5.8265725016107215,-14.107705267881126,-10.588263945513987,-2.844286482776025
2018-02-01,-7.392477340627041,-14.407499830130133,-12.187472788518525,-3.6834087636936825
2018-03-01,-9.052129153136224,-13.999536268551694,-13.123895036005418,-4.006978933045163
2018-04-01,-10.590425116095863,-12.071415327434359,-12.825310628751405,-3.7318961036987632
2018-05-01,-11.460511687036915,-8.45949864427949,-11.166494324258089,-3.1709979201095333
2018-06-01,-11.137358567544902,-4.0254814388216325,-8.60421979948309,-2.8214225961318977
2018-07-01,-9.58633366200894,-0.3766856954152069,-5.963056361326438,-3.021726958677923
2018-08-01,-7.404190063840666,0.9947696942508445,-4.007867822600386,-3.6877762768873903
2018-09-01,-5.4586461640528,-0.3621782677632388,-3.0859154071278816,-4.334394351133608
2018-10-01,-4.316890692275938,-3.513766584265597,-3.061269858233995,-4.424344232514247
2018-11-01,-3.9608516442600497,-6.688375652561759,-3.540924495551534,-3.832574870315627
2018-12-01,-4.016535217706396,-8.397811809092122,-4.181334274984899,-3.063493709939062
2019-01-01,-4.225094559678844,-8.355750159780225,-4.8335675700749645,-2.9783035046803485
2019-02-01,-4.650263703519605,-7.513750130048622,-5.453215756988874,-4.148771669958287
2019-03-01,-5.4030952578435345,-7.181697637107078,-5.918047666099088,-6.298217341377965
2019-04-01,-6.203847984811533,-7.923227357780556,-5.971029058611961,-8.316364192168804
2019-05-01,-6.3397875122583685,-9.12250703503984,-5.373358805026594,-8.953165223746867
2019-06-01,-5.223668600382359,-9.588218864255788,-4.132992119592855,-7.755736470195722
2019-07-01,-3.10697999905607,-8.68734143030219,-2.5729620453105397,-5.540021536874136
2019-08-01,-1.2008750964868073,-7.012828640432119,-1.1253108337815274,-3.952161442435394
2019-09-01,-0.8832008761175556,-5.940055158351362,0.014635295692082273,-4.33112087460895
2019-10-01,-2.514970097044505,-6.372511162980583,1.0823289712566395,-6.6509753829766565
2019-11-01,-4.88327236105743,-7.7304546111500425,2.5842005076689842,-9.339188063203665
2019-12-01,-5.896206922756786,-8.120074041111254,4.86235425701773,-10.177819775816092
2020-01-01,-4.1249359360283115,-5.674882587835136,7.70747457533828,-7.715383605310241
2020-02-01,0.007149873292011319,-0.05510323334808809,10.341843438190521,-2.233039725182047
2020-03-01,4.403507670582171,7.108999958839495,11.829666287398188,4.383672276277217
2020-04-01,6.7754406130041325,13.228995386651823,11.645205270965723,9.747027438535994
2020-05-01,6.271984100456199,16.454828591739883,9.997846172763799,12.268831264671428
2020-06-01,3.9577909279548456,16.74388170314266,7.682942746117439,11.821488235752534
2020-07-01,1.7852936379150177,15.535634720453142,5.568275324023373,9.44767704655712
2020-08-01,0.9549308303073614,14.42505799634675,4.078898018595665,6.491717699099126
2020-09-01,1.0396652389757817,14.004867208515284,3.0243415809144762,3.844696916273102
2020-10-01,0.5617799985677796,13.789599780552631,1.8505544467539756,1.7609364634511058
2020-11-01,-1.541178044500556,13.108528492509716,0.10123069550927177,0.17499977631501226
2020-12-01,-4.855995095111389,11.997466623077486,-2.2444897984086567,-0.9166817718648433
2021-01-01,-7.737324984186482,11.196830489648526,-4.7638686553597225,-1.3810499441620807
2021-02-01,-8.610426118954656,11.279190562006008,-6.865037742654691,-1.1796317179602611
2021-03-01,-7.205559359507396,11.817820091219275,-8.113750304369912,-0.5910869619283103
2021-04-01,-4.711039607252745,11.524244681261361,-8.388573686576873,-0.13098450315474422
2021-05-01,-2.7880010638236556,9.384165264513863,-7.805330554721487,-0.18439020179048526
2021-06-01,-2.324139043021875,5.820167597458391,-6.532895507642775,-0.6643515779013349
2021-07-01,-2.9338948118224435,2.7471894457501924,-4.684479944055112,-1.019195713078422
2021-08-01,-3.5030262467333455,2.2715118429090193,-2.3772792693530747,-0.6254899625368862
2021-09-01,-3.203821655214573,4.978685547770248,0.10980547958829301,0.7249412684423535
2021-10-01,-2.1151277460521505,9.21149289062682,2.2560842908109837,2.623149588240343
2021-11-01,-1.0323381128434255,12.020102409479167,3.4357485669734955,4.283527582995681
2021-12-01,-0.7612800602340764,11.144567781458106,3.2504780099581994,5.044171412281974
2022-01-01,-1.5277328814031932,6.558558070692075,1.8638855544531956,4.763504475784073
2022-02-01,-2.895140815268446,0.44386689570849874,0.08664051512415338,3.85401007315882
2022-03-01,-4.095016577390548,-4.320851650633046,-0.9191895026830238,2.9744059027458456
