fecha,desv_ma60_pct,desv_ma36_pct,desv_trend_lineal_pct,z_desv_ma60_pct,z_desv_ma36_pct,z_desv_trend_lineal_pct
2012-12-01,-7.148957525087063,-2.9853884237312833,0.5622721052003676,-2.35458453937371,-0.3974001509175864,
2013-01-01,-8.240495615705168,-3.9500209999491,-0.2695977199290489,-2.748655188374202,-0.5280403921312486,
2013-02-01,-6.964261845613873,-2.537891250127533,1.3912543532510036,-2.339097316008516,-0.34322272026959777,
2013-03-01,-5.649733561468295,-1.1083084206696903,3.182828515215075,-1.8917390252185715,-0.15297296596943874,
2013-04-01,-4.777377837446473,-0.04551444674802951,4.618813055060489,-1.5822940329386292,-0.00647461986757896,
2013-05-01,-3.8824318424063087,1.113188161852463,6.089916861130895,-1.2612809905312703,0.16395136918092598,
2013-06-01,-0.7487713709537047,4.4340971259365425,9.769141086729238,-0.2286692420016684,0.6817045632056553,
2013-07-01,-1.293771293043644,3.9582867548078937,9.667990777411362,-0.3788846688291438,0.6270185566782625,
2013-08-01,-1.3128070454297536,3.8670815312132234,9.91900456541428,-0.37135078709693203,0.6203937163000403,
2013-09-01,-0.2790424750925169,4.608448861773162,10.624118443308728,-0.07570997957562249,0.7307779302800207,
2013-10-01,-1.7629857578723929,2.6859671983552325,8.375118168606388,-0.4691029086509415,0.43393642680716693,
2013-11-01,0.4847134282981891,4.523741270131421,9.635975707482647,0.12397394742353332,0.747849353003081,2.1459973161814054
2013-12-01,1.3202360491165521,5.08970198598897,9.603893656380436,0.32368711528333277,0.8440327607564209,2.0788651286823345
2014-01-01,2.8060034840012626,6.209519041952127,10.132124169541257,0.6535182316502798,1.0288311714017366,2.1315822683732164
2014-02-01,7.219464764864103,10.053309148115908,12.82470873905961,1.531649895920484,1.754586581196044,2.565172495891656
2014-03-01,6.62915302533289,8.931364788296925,10.609744958844214,1.315948499097027,1.6314234671688503,2.0773908125928893
2014-04-01,2.856158644195528,4.629478238188511,5.574144936848224,0.5533570032445075,0.878517822834846,1.1003496198323746
2014-05-01,1.9140125441823308,3.2640764949077195,3.714011916841997,0.3651164329828834,0.6226699944713731,0.7418056920433302
2014-06-01,0.5941414683611868,1.6170930908039338,1.842921533140185,0.11254025337433156,0.30660788214723755,0.37244946803985735
2014-07-01,-0.812257829526164,-0.10037826923632309,0.04170963950409501,-0.15376225826909412,-0.01897912075264124,0.008503071183647364
2014-08-01,1.445245777880011,1.8855554798647312,1.8618112954783328,0.2710207759520639,0.35392932909670466,0.38386306414894444
2014-09-01,5.354062274760452,5.5857587539711595,5.233434241628743,0.9743970925245915,1.0279840447520094,1.0874094222879278
2014-10-01,8.952045195616165,9.109963826879586,8.31141731077114,1.5489409901432452,1.6283305125980254,1.719642425689403
2014-11-01,12.665044332150277,12.658903213890227,11.13646723420798,2.0433891966577735,2.1368813203068755,2.2569153415599406
2014-12-01,21.977683289397287,21.686935545983488,19.007942385571486,3.082277152371249,3.2447828524477713,3.5202262039511862
2015-01-01,23.983059707532206,23.293235271004598,19.570761662763836,2.9836437293654305,3.1357091132115102,3.3602236281658566
2015-02-01,24.596150764900315,23.415531432382863,18.805920548514354,2.7806797314942893,2.8984426884180343,3.0579281465397408
2015-03-01,30.67269115749891,28.939331308339167,23.332206783597176,3.111387817622828,3.2440430952575277,3.5017100181301863
2015-04-01,27.09654136773869,24.833178314579918,18.33376757787404,2.5630307039815987,2.620449216876462,2.6654356105482413
2015-05-01,24.01304078354265,21.24052114862387,13.884932319546106,2.163312002489962,2.155215349313279,2.00284167343432
2015-06-01,28.53661852224132,25.24664553843916,16.980344254655133,2.4307717125820494,2.4440254296631396,2.402849407480888
2015-07-01,34.31593972418048,30.469749281747127,21.206326513425378,2.7377994781385833,2.7850468937685324,2.8912083649962126
2015-08-01,43.25232775975509,38.822895960174804,28.322395177043624,3.1738199503468345,3.2810779719947423,3.5896681412739637
2015-09-01,44.14054966949603,39.11810529719055,27.429709663202484,3.021387743381322,3.101176269723361,3.2925622056791006
2015-10-01,38.768318778140376,33.20355649833715,20.576468134005932,2.5437261808655576,2.542143386905711,2.4277271099661752
2015-11-01,40.39837574125053,34.24043012437483,20.53916677207459,2.538596416733609,2.5276901685881303,2.386819824699681
2015-12-01,47.305990296170464,40.37231552005629,25.324594299177683,2.809341791054018,2.831718712631527,2.8385041756508564
2016-01-01,47.169902330819546,39.464645025133294,23.259340950839125,2.6760882079432426,2.661728640611934,2.5517759392131554
2016-02-01,48.76565049321924,40.279356079940065,22.85326168921813,2.64923621256904,2.619281749048462,2.4595737324938893
2016-03-01,40.939013135320046,31.785483743221832,13.458537293235828,2.1724444944638788,2.03596408330092,1.4504398086551697
2016-04-01,35.818810703429804,26.135724532364968,7.2555447250476135,1.8813518023988107,1.6728752557878153,0.7905626818889286
2016-05-01,34.83068981612823,24.654940884950882,5.299998041862608,1.8166857022138247,1.5831778075744394,0.5840425930706756
2016-06-01,33.94591263227254,23.385443520148907,3.5805979954430356,1.7638251517799077,1.5129431701748641,0.39948748061392714
2016-07-01,32.01019278302644,21.085066061483015,1.007741808016771,1.664248421129102,1.3819479510677224,0.11381955106988087
2016-08-01,30.89340992051346,19.58501775621988,-0.715145210460566,1.6082750860120483,1.3010008709608056,-0.08119924470969386
2016-09-01,29.14528443504114,17.445716823265034,-3.0719887558707804,1.5190263879153014,1.172396261652377,-0.3467972259382915
2016-10-01,28.605428093470042,16.396331523985985,-4.351096670646637,1.4894460256589666,1.1098283745236541,-0.484236128372778
2016-11-01,33.79221700734245,21.05013267540299,-0.15398509646598058,1.7502436163063235,1.4303572918013276,-0.01704970066197168
2016-12-01,29.773379467181282,16.53890517178036,-4.960716012316269,1.5398197969065819,1.1303831971403675,-0.5406882444390542
2017-01-01,26.702559536290682,13.10650259676951,-8.42410708339596,1.3873211626030433,0.9062551652083038,-0.8999552862092823
2017-02-01,23.77886834677536,10.022418977510661,-11.367906454309118,1.2485699446705663,0.704705839936173,-1.187715471241806
2017-03-01,25.083099612959714,11.132033209746517,-10.063108036751878,1.3326390003553144,0.7969388644322293,-1.0350774785891244
2017-04-01,22.06168241350266,7.818956646201514,-12.915532683650177,1.1879007991876462,0.5686886596846141,-1.294463910629244
2017-05-01,22.825706899231246,8.22284589044946,-12.032908840693324,1.24482873458939,0.6064462896398998,-1.1773198440162225
2017-06-01,23.13025638617816,8.113904588821352,-11.582671550418677,1.2788859340222116,0.6067694892676582,-1.1084566779442522
2017-07-01,24.89609619639932,9.401304042817316,-9.692958022790599,1.3970106389728367,0.7139085032359179,-0.9128272550380755
2017-08-01,21.955507943583363,6.04543859534683,-12.380923210343742,1.2509640342384394,0.4643106097148654,-1.1384000843765345
2017-09-01,19.247824166265026,3.0546929302345482,-14.654364968016775,1.1153236637001902,0.2366579370118968,-1.3092989799093904
2017-10-01,19.675677944102343,3.2874703891470958,-13.778374406529359,1.1604719403827248,0.2569303288084362,-1.2009986351415185
2017-11-01,20.837543289896843,4.323311722007883,-12.230187762952482,1.2503892707631206,0.34063960404691956,-1.0448043973342647
2017-12-01,19.26092223530942,2.9205892128662647,-13.224031457608554,1.180263794368003,0.23218396394475516,-1.1068200094939216
2018-01-01,14.251083588889735,-1.782796352805338,-17.29970017829414,0.8942481559628952,-0.14229861944045735,-1.4074104036676893
2018-02-01,13.179996023282214,-2.5367494794115153,-17.402023807777578,0.8459540802520576,-0.2024778086076866,-1.3774407030658569
2018-03-01,11.996262173146377,-3.2371747408745932,-17.583700428028592,0.7863227166983082,-0.25741158964599653,-1.3557207440027426
2018-04-01,8.399086383808285,-6.4212388541150744,-20.009416618800646,0.5604756076255779,-0.5046160117438162,-1.49752759647698
2018-05-01,11.065544012781725,-3.4715406845042374,-16.31608564384628,0.7527890101271161,-0.27082973248749487,-1.1974607485891213
2018-06-01,11.344243352880312,-2.836451172452037,-15.15048014566398,0.7831908521429185,-0.21911923184759743,-1.0956805058911585
2018-07-01,10.498051544484976,-3.1393285645112456,-15.012767887268286,0.7362092829598252,-0.24019918989941919,-1.07144718072662
2018-08-01,12.271981821524491,-0.5789333708893452,-12.309450368448882,0.8761442320305325,-0.044059878100527514,-0.8714163806192774
2018-09-01,14.015757258582706,1.9574586857609155,-9.73064115489013,1.0188715841536031,0.1485683998473059,-0.6861744866369055
2018-10-01,14.864070223282777,3.4830634930067106,-7.962608511696345,1.1054076396430048,0.2645792702933115,-0.5598054549701372
2018-11-01,17.496118694350127,6.7890407624714655,-4.594541099475968,1.328495299079798,0.5166362183835425,-0.32315836998794784
2018-12-01,17.41096237389046,7.575735780878823,-3.926434382893973,1.3491972710828588,0.5775571725118157,-0.27645529811689273
2019-01-01,14.937996448873392,5.994517210954697,-5.5442415543979,1.1772149826528393,0.45693383590214603,-0.39068104681667204
2019-02-01,12.659434830720517,4.628492415663832,-7.016110072508397,1.0048588247366594,0.35160058958258344,-0.4956608443662334
2019-03-01,12.341427542326766,5.040006533947317,-6.431490331334899,0.9874984391104993,0.38188587228708853,-0.45502678145232117
2019-04-01,12.390954170401969,5.75913455996977,-5.2437032759215185,1.0072391092335538,0.4367824895100289,-0.3707612543998676
2019-05-01,16.08724956365224,10.089843860775538,-0.492279349459146,1.3374193755023063,0.7688564208410308,-0.03481821305861457
2019-06-01,13.836013996709351,8.512133936696387,-1.4597029314957766,1.1796412799856273,0.6525400714961797,-0.10322936028145605
2019-07-01,11.258728517649619,6.623339991577204,-2.5043856682447796,0.98677180433847,0.5114277534146922,-0.17703860555988696
2019-08-01,16.453440271597763,12.394307887003286,3.906176692364305,1.4849217192560948,0.9642107613945679,0.2760240794025496
2019-09-01,15.216243289083753,11.645016340542114,3.8016559090475965,1.3990835584775865,0.9091127649801328,0.26876572287103684
2019-10-01,15.346559092779355,12.19505220048358,4.919743647817576,1.426441393828643,0.953171878607358,0.34841742081432375
2019-11-01,13.633713746137044,11.014762939863054,4.132564333996491,1.2691736650499834,0.8605525632998581,0.29392419998040314
2019-12-01,12.332428711585308,10.00322017003441,3.389149599724739,1.1373172458927505,0.7830506627094479,0.24465004258154935
2020-01-01,9.794989215703787,7.675133712640836,1.4502298769492938,0.8910901406576849,0.6022544457737087,0.10649179010651358
2020-02-01,12.194715651591359,10.175983027762037,4.309128462443468,1.099833622022167,0.8018563622418002,0.3214985440335392
2020-03-01,24.324685011890423,22.214946378143097,16.00612074351826,2.2020067893599014,1.7655437738488733,1.2111531968666733
2020-04-01,26.10953921164949,23.871329294281907,17.458241329969937,2.3646847967703626,1.8993024275943833,1.3231036111363685
2020-05-01,22.301378788235837,20.058025276075853,13.67727828897749,2.0197774887166235,1.597346205369708,1.0368565041005238
2020-06-01,17.545167585308974,15.291028477716395,8.973977677448808,1.5889419098962958,1.2267390818629704,0.6876202392650669
2020-07-01,15.87015908053182,13.58533351900082,7.149293835028558,1.4456702564758694,1.108062237867641,0.5596365380354907
2020-08-01,18.85502150450158,16.280615898585538,9.380856287478423,1.770507307250137,1.3804027523819193,0.7648751260491197
2020-09-01,17.648420134123555,14.711668470883943,7.411875770842968,1.7184989720735164,1.304633177279235,0.6317066012813262
2020-10-01,19.404053746455396,16.19130975407952,8.55996626012061,1.9346639052275332,1.4785832403640522,0.7477084066070149
2020-11-01,15.120483129900641,11.690717825882935,3.782315902565614,1.5508962774674382,1.10771830116736,0.34091981119648207
2020-12-01,8.869931191634883,5.141626375307062,-3.0206927096397607,0.9592214051550036,0.5200978404770465,-0.2877467477443469
2021-01-01,9.485129047742369,5.32013671912388,-3.0220312846955366,1.0950172304079426,0.5796094792072053,-0.3040761713068418
2021-02-01,11.182360758110477,6.510036301664357,-2.1452920531668696,1.4237529953398083,0.7830127187636448,-0.2295547846667164
2021-03-01,12.56852017368093,7.47512705011264,-1.299817406060555,1.7074698702821327,0.9575817833277103,-0.1430535143414715
2021-04-01,13.28658479074214,7.751016013895651,-0.9355120010631879,1.886953238389384,1.0339339216373231,-0.10416114734044468
2021-05-01,15.2160916030331,9.309472023206133,0.5684222406582506,2.267621362301055,1.2900234914664999,0.06371496601884631
2021-06-01,13.504931796697406,7.269697323486746,-1.4649330901510993,2.110432912365183,1.0437541276777056,-0.16507871516486447
2021-07-01,16.919363235524543,10.32644870382402,1.5290666120220564,2.7662785745024525,1.524054385307265,0.17220610054262026
2021-08-01,17.806430203446943,10.915285456136203,1.9868497873890334,3.0410144667740577,1.6474238609797063,0.22318009089954013
2021-09-01,15.811686898368826,8.725315189388105,-0.26896387850019465,2.8016910163369264,1.3387970370278106,-0.03017355565827284
2021-10-01,14.12166181375678,6.897600374776047,-2.1236170846290037,2.5939282857139356,1.072817003331158,-0.2381759944491338
2021-11-01,17.11809075809292,9.715621576809497,0.2869209180301979,3.449063164853608,1.5662570917440766,0.032168303494124834
2021-12-01,18.191012792077643,10.669044532975569,0.9011588624675326,3.9103683813053256,1.7463765015846857,0.1008239228556901
2022-01-01,18.59516217484707,10.935421290474245,0.9624614762344663,4.171746377425132,1.7975987232997592,0.10771660549908466
2022-02-01,16.466841574033886,8.678948211807125,-1.2743583537055514,3.7913439948745915,1.4281226984467945,-0.14352152351696437
2022-03-01,12.71365700029854,4.81005767194258,-5.03181483286852,3.029680584426404,0.7922631375765724,-0.5693274777986139
2022-04-01,11.880072068997372,3.9257775925642946,-5.698602457948176,2.866432856263635,0.6446777411096656,-0.6510463339256651
2022-05-01,17.139718522009062,9.17200816802577,-0.5858356896148109,4.24142542169355,1.5054320463769293,-0.06749324600308038
2022-06-01,14.443504591400469,6.430868903927411,-3.3262522383342485,3.686272940347858,1.0553176332013567,-0.3865236141747853
2022-07-01,24.38025440009195,16.115027269665205,5.97048317990847,6.255365098028217,2.603390170881809,0.6918083768753127
2022-08-01,22.713217351628323,14.413576489435442,3.8789491825811595,5.7937384155192975,2.3069290595365652,0.452574986943781
2022-09-01,24.55514133095189,16.21543229026301,5.3301769260945875,6.039418725588956,2.5695151867964365,0.6293916303449683
2022-10-01,29.862113589754102,21.42142731739831,9.95832951414588,6.726878692807217,3.288915224355508,1.177073757910055
2022-11-01,33.50132708841862,24.850888954880368,12.679596603312504,6.7540104282372795,3.6368349431498475,1.4852114672454342
2022-12-01,29.872790549328876,21.0370613447175,8.387409618399033,5.675785313305723,3.0157847719656004,0.9898451767238532
2023-01-01,27.502184109331296,18.512849138078558,5.715087153082088,5.036128401885871,2.667703771559376,0.6944785874657577
2023-02-01,28.485459719367512,19.409372783954737,6.4033087458573945,5.025691569477699,2.8189593762900773,0.8040306485115778
2023-03-01,26.85790110553743,18.066508442806928,4.624461095407106,4.638410142188451,2.673068469620206,0.6051858755062717
2023-04-01,21.225652519425076,12.89180748151697,-0.6968166395685316,3.715739965921149,2.0095236538927908,-0.0973353091388299
2023-05-01,20.399580206242085,12.382801950641742,-1.297624576202061,3.5943280120877397,2.0102965471903627,-0.19062326435624774
2023-06-01,12.206894246536848,4.460009031524059,-8.871951548600165,2.156068966474082,0.7484123002719496,-1.3441423704997242
2023-07-01,8.250454297321141,0.7805590080515401,-11.977184322828727,1.444000125101077,0.13399987054355275,-1.846698785457801
2023-08-01,7.755299444073316,0.6136054140084113,-11.692052089789584,1.3354000015920993,0.10601972987385261,-1.808651501053771
2023-09-01,5.65287535398582,-1.2083729596092496,-13.007915540770298,0.9454420645885862,-0.20539864760815332,-1.9796506472392417
2023-10-01,10.428450806089629,3.822176682891687,-7.739977315743296,1.72889335290631,0.6504563296960909,-1.1788531926896555
2023-11-01,5.59106597498964,-0.8782909784764925,-11.992452693693423,0.9013746145924418,-0.14530992153385439,-1.7789865837691177
2023-12-01,2.981787665331659,-3.50875119534102,-13.906867123272093,0.4625196105587632,-0.5567491763772688,-1.9916688651973038
2024-01-01,1.7878239339193414,-4.666585948470825,-14.248275585550374,0.26624807486277907,-0.7099124520104769,-1.9780254542268547
2024-02-01,1.8142457011409263,-4.532624037214639,-13.27588463406606,0.2609422552397397,-0.6657589361014715,-1.8038475901556488
2024-03-01,0.6274757352647597,-5.564439084554351,-13.459495542271682,0.08695328409562578,-0.7866155462664952,-1.7882466895102047
2024-04-01,-0.5193352167623289,-6.532614747045429,-13.57108373249396,-0.06918918571415171,-0.886617697164197,-1.7607573978178588
2024-05-01,-0.7531440226779651,-6.601014649642778,-12.967978719838058,-0.09660827636265262,-0.8614762751991937,-1.6425862124065849
2024-06-01,3.2799066871325167,-2.4669196917066927,-8.217541009058316,0.41272239189223237,-0.3156949946180399,-1.0317008152639042
2024-07-01,2.750693850342678,-2.758929537730026,-7.903707186445352,0.33994201540108665,-0.3465951445824164,-0.9850460924914316
2024-08-01,3.1645561459946236,-2.1812748980099883,-6.9517927093263765,0.3844562353140303,-0.26999359503423315,-0.8631897058227701
2024-09-01,5.655456189481889,0.40439904355196177,-4.0146681114164195,0.6802062824542924,0.04966202298718609,-0.49876321940414786
2024-10-01,6.888224535214427,1.6625545754942905,-2.4280472318471524,0.8226803821504992,0.20327328332696268,-0.30266526014175243
2024-11-01,10.133435087656828,5.001563347803284,1.074716271178744,1.2076685479542597,0.6111251454337446,0.13431276234043102
2024-12-01,9.164009452596211,4.185933019666699,0.465761749647875,1.0891299166695996,0.510535980790435,0.05832437363382562
2025-01-01,6.940546535457592,2.194871726068115,-1.1681739605199581,0.82153876487566,0.2664830920646586,-0.14636670614047023
2025-02-01,2.363464355799394,-2.196660704171194,-5.055195837777937,0.2753352354545627,-0.2633826966272719,-0.6340365163002518
2025-03-01,2.490474196421033,-2.1924637319434837,-4.858505623131748,0.2893417914286334,-0.26643296228285734,-0.6330774666796357
2025-04-01,5.755858394961955,0.8595071439257751,-1.804368900902631,0.6760957554222419,0.1075785973313915,-0.24809854795681485
2025-05-01,3.8005407103321787,-1.077537198285583,-3.71910928652337,0.44598515527591986,-0.1367769408883827,-0.5314583557718527
2025-06-01,1.4629330805329133,-3.3655158018873976,-5.690386396610769,0.1694700060850903,-0.4256290821122223,-0.8283488966387178
2025-07-01,-0.48461791825840095,-4.930981147386682,-7.108721064790657,-0.055118549289843374,-0.6172842378102297,-1.0466797068803515
2025-08-01,-0.43491670647366476,-4.586054044144383,-6.689548480892249,-0.048807388354148114,-0.5734574806199148,-1.0077047673999942
2025-09-01,-3.6518330904375063,-7.3877672901989655,-9.330406801135105,-0.400660229078776,-0.912998072323836,-1.4216081466575992
2025-10-01,-4.808500083302114,-7.984288315527799,-9.95884922299144,-0.5164441644228739,-0.9793671416698463,-1.5434602886563025
2025-11-01,-7.245470233355533,-9.644998252391979,-11.552973412916856,-0.7542285174080752,-1.1587088008718978,-1.7838253226758176
2025-12-01,-7.255413507398423,-8.856911489268526,-10.4153947877629,-0.733458946442882,-1.0411404714964883,-1.5928044998987505
2026-01-01,-9.714645649823694,-10.546791610545192,-11.634424183117709,-0.9485432178499907,-1.2087516568761458,-1.7570385716768142
2026-02-01,-10.512037533016638,-10.545173172406308,-11.235778720483935,-0.9921296817024507,-1.1813905223160373,-1.6795861006844386
2026-03-01,-9.425772789884057,-8.72096344035338,-9.084113578831854,-0.86572101842522,-0.9623580877243573,-1.3527752911284603
2026-04-01,-12.138370974203028,-10.8162374181612,-10.647030444329353,-1.079990202152781,-1.1710096509457544,-1.5754773280799206
2026-05-01,-9.496009014389273,-7.625695211689454,-7.098737390999865,-0.8277179313302933,-0.8189862259657293,-1.0531824544720025
2026-06-01,-15.31774404847912,-13.021035845964057,-11.661600941024375,-1.2898050339113933,-1.367262974304691,-1.7156443832950843
2026-07-01,-21.911412064549474,-19.27015090095079,-16.86532225020816,-1.7594994522227776,-1.949442870483282,-2.4309337405707616
2026-08-01,-25.99085305769453,-22.97707138303302,,-1.9802383592159474,-2.2219984630860803,
