n_oos,r2_oos_pct,correlacion,direccion_pct,dm_p_valor,componente
176,45.879281618628,0.6885425787180474,74.43181818181817,9.345785260328476e-05,D3+D4+D5 (8-64m)
176,40.26522634784872,0.6293177934369767,81.81818181818183,3.225091445058226e-05,CF filter (6-96m)
176,33.69991529865036,0.6116217015157104,69.88636363636364,0.006020795688748581,D5 (32-64m)
176,7.850201016420099,0.2141915650661215,57.38636363636363,0.09212348920272806,D3+D4 (8-32m)
176,3.984974090838933,0.11613212195137684,57.95454545454546,0.3209865428462395,D4 (16-32m)
176,1.101585992018994,0.07124993998365715,53.40909090909091,0.7485507096247281,D3 (8-16m)
176,-1.8150897442817948,-0.02757559763481326,54.54545454545454,0.5889475965872517,D2 (4-8m)
176,-2.0678868286090557,-0.058507916385864535,52.27272727272727,0.46383173527135835,D1 (2-4m)
176,-4.868627840933426,-0.07834558226719228,51.13636363636363,0.4915181625229059,A5 (>32m)
