fecha,senal_desviacion_pct,pronostico_retorno_pct,retorno_realizado_pct,beta_estimado,r2_insample,n_train
2021-01-01,-7.231667315684653,5.042732324339668,13.591803859610962,24.274563034188233,0.020207529302663008,120
2021-02-01,-5.368212714337162,5.645662114271538,10.190762696045752,23.018858009985294,0.01834700141413015,121
2021-03-01,-3.835924414079983,6.059945079456223,5.2412040491404355,22.51032382868224,0.017660894960162765,122
2021-04-01,-2.96845512029158,6.245903414563315,3.821276937416407,22.578856631636228,0.017836065968666825,123
2021-05-01,-1.0824873293989512,6.648968655821864,7.312670971093205,22.742915370783976,0.018131678346041902,124
2021-06-01,-2.6358099414164116,6.301799876288795,6.455238338663882,22.720241979447543,0.018107599261749874,125
2021-07-01,0.5962269802699538,7.037366227526578,13.154792895567269,22.710901786158384,0.018130833742610153,126
2021-08-01,1.2346144118337676,7.230416961903187,10.768670350109488,22.685831732010747,0.018050362539873466,127
2021-09-01,-0.7551344235197988,6.806272181017409,14.85705259620893,22.71078910650534,0.01807606407119433,128
2021-10-01,-2.251257457314182,6.53573762740422,22.210417319017317,22.488193064842974,0.017667462222131225,129
2021-11-01,0.531819380095655,7.284394462021824,23.294128621621724,21.65116305865107,0.01618263040075707,130
2021-12-01,1.3535875409750986,7.584116335180859,18.91802439211041,21.577387562130426,0.015830950485099304,131
2022-01-01,1.5245976124910854,7.707677497454094,16.45937651833531,21.687479021743364,0.015870676238307402,132
2022-02-01,-0.555101979525574,7.3209445434066955,19.914090620686586,21.797859460759312,0.01595979171986528,133
2022-03-01,-3.8867551249854415,6.702624490287535,22.468515561544855,21.5002768025971,0.015396043886881872,134
2022-04-01,-4.191543261580755,6.817149980002521,18.0363381719447,20.22239476915279,0.013501896132737112,135
2022-05-01,0.9900452653601732,7.944930580080855,12.189376229706461,19.264580680783396,0.012232178589620446,136
2022-06-01,-1.5050755466729626,7.494801985940378,6.845427341069232,19.284101765701863,0.012244289424742094,137
2022-07-01,7.5318681362318785,9.234492336855402,-7.080611485340782,19.309055707279892,0.012285716105613131,138
2022-08-01,5.232776860714772,8.588045740888456,-6.000569297476055,17.406333595208846,0.009936907831776809,139
2022-09-01,6.320298904829613,8.611640145247813,-10.179950849891917,16.29426690050171,0.008645126987227525,140
2022-10-01,10.34277251631277,8.96624106779759,-10.96648803872533,14.532983001051383,0.006792422913351137,141
2022-11-01,12.367397656428025,8.756992972056096,-19.87126353831492,11.36748490595311,0.004141759241324761,142
2022-12-01,7.631796717842754,7.661464160992775,-19.295376175684886,6.003079343597028,0.0011350856238565576,143
2023-01-01,4.554832798850228,7.1867804971185265,-18.592606981736992,3.09339856155672,0.0002929555082182844,144
