fecha,z_yield_real_10y_tips,mom12_yield_real_10y_tips,z_epu_global,z_commodities_index,mom12_commodities_index,z_us_manufacturing_emp,mom12_us_manufacturing_emp,z_yield_2y_us,mom12_yield_2y_us,score_academico
2012-09-01,-2.0996661917972594,-1018.7923797223117,0.752742797435695,0.6561637856196663,-4.262657587349583,-0.2872566710739424,1.5486725663716783,-0.8948039604493375,20.732574679943095,-0.724472785107642
2012-10-01,-2.0392578694928303,-502.4577572964669,0.6671540899102517,0.5743837146396717,-2.073277544529628,-0.24915549833916584,1.5218500255058665,-0.8840771818802516,-1.1968423733129785,-0.7076411690256255
2012-11-01,-1.9626430111134456,-51600.000000000015,1.0753534815096153,0.4849779005822022,-4.369839327218439,-0.23296621445509633,1.505998468476144,-0.8968104664692125,5.719921104536496,-0.5672694741638112
2012-12-01,-1.8544338504382487,2310.2272727272725,1.19019404502742,0.501926806423119,-1.9942483849746284,-0.1883712805589748,1.3239412713230925,-0.9139793754113679,-0.05555555555556424,-0.5200364968113289
2013-01-01,-1.619955438588789,463.49206349206355,1.06314114350855,0.6318684117502195,-1.3851564761491741,-0.12041577878124923,1.2013536379018586,-0.885133078034101,10.286110286110306,-0.5184539462161399
2013-02-01,-1.5165924683434142,124.1753696618757,-0.3646723936666479,0.6746096227822255,-3.507789758914892,-0.06368730016441641,1.1232159445992762,-0.8554770394787427,-3.8243089738735137,-0.8528378810677575
2013-03-01,-1.4746692715871257,313.8263665594855,0.333893267434939,0.5223450299563017,-7.777777163055011,-0.016409444220684518,0.8164983164983264,-0.8442304412671242,-25.699208443271772,-0.6268378688439031
2013-04-01,-1.4845095392029295,205.0718768981575,0.021757071753835025,0.4099650430201971,-8.109214131266896,0.031743884066758744,0.6808439102294672,-0.8583521781541634,-20.428592614563236,-0.6827674221558637
2013-05-01,-1.1417229482882951,3.9946737683089317,-0.9358127268820025,0.3915522097447093,-3.0320698163026405,0.08420658657865124,0.5878401074907558,-0.8197873627650566,-12.121212121212144,-0.8222188119200159
2013-06-01,-0.5063386228526172,-150.2521408182683,-0.2890106941507695,0.32182683326348854,1.9507633116299106,0.15178232547476253,0.5370028528276505,-0.681664672993527,14.249592169657443,-0.44971020581510057
2013-07-01,-0.2769178380043773,-176.4240506329114,-0.9484977214309069,0.4233202203871745,-0.3166266832488551,0.17606138244988578,0.1507032819825893,-0.6770852248945084,37.410574070842785,-0.5814552511792418
2013-08-01,-0.16422235176111039,-194.3780792333131,-0.5952449433232946,0.5294901629986954,-1.6282520590232497,0.3276252346444899,0.4355108877721836,-0.6596372244987977,32.62724330685496,-0.4871486706454745
2013-09-01,-0.029492875616068927,-193.1070110701107,0.07619316986548613,0.5034205115275316,-2.9207961450482434,0.4793964781493932,0.6368359309535832,-0.5338977994935298,58.2680412371134,-0.24765450419291107
2013-10-01,-0.24445197550890177,-157.26058292852184,1.2086472275862683,0.3899093206712235,-3.414558815902091,0.6784760442031024,0.7704547357842761,-0.7340140523601438,21.04029990627929,-0.0399320302385002
2013-11-01,-0.07641783159087476,-170.92488502810426,-1.1503705909948,0.296673432038723,-3.2674181611213604,0.9205430469935255,1.039396479463539,-0.8153796249194849,13.315003927729752,-0.5847103698859707
2013-12-01,0.17439865552615239,-197.5011786892975,-0.47606919120049523,0.4071997791982559,-1.6494143241732595,1.1356222550887545,1.0134852165172958,-0.6688831956415762,32.29571984435795,-0.34443837762854373
2014-01-01,0.07536425069896972,-203.83411580594677,-0.6901845724660983,0.3145225484811964,-4.868723711260081,1.2653098862991394,0.8025413810399673,-0.4668280163441987,48.4739676840215,-0.34904272164813094
2014-02-01,0.0033877185352576902,-196.7712177121771,-1.1727691584434319,0.44468002951129293,-3.5337115224563953,1.4782514090917394,0.9186570903624514,-0.6676084433417216,22.24409448818896,-0.5704174781902972
2014-03-01,0.031947548650751965,-194.99389499389503,-0.6902882227231815,0.3863518360320353,-1.5083456874193324,1.5679519489302105,0.9935710111046214,-0.3949344774609298,55.87797619047621,-0.35990674689134866
2014-04-01,0.03776720539897834,-183.22548531607765,-0.8421076181023257,0.42845180694208596,1.3709885348753614,1.6073157476678053,1.0936717315077615,-0.3073138086117777,79.59183673469386,-0.38502650706430275
2014-05-01,-0.1582886638581365,-203.68879946344737,-0.9617513985149779,0.29966911096346077,0.7925212065172049,1.6039325702406089,1.1855067623977256,-0.38244290420345267,55.336617405582935,-0.450538019385007
2014-06-01,-0.12777729604895963,46.92795607308531,-1.4749329775012006,0.28367205803137757,2.6268411543333148,1.6549160203990805,1.3687197462860956,-0.11479726890287312,35.646462483044196,-0.5002949001211028
2014-07-01,-0.21931482500034366,-39.22924901185772,-1.3682798165959553,0.05422653602126446,-0.7077064782402109,1.6684496233198511,1.6970406286574091,0.13018066636129824,48.53333333333334,-0.37791012781406624
2014-08-01,-0.2678253075036464,-59.50814536340852,-1.2360212400288768,-0.308666745928931,-5.523231920885885,1.6719256236665259,1.584389593062041,0.039673126672301585,32.555879494654995,-0.28887666873282264
2014-09-01,0.09609218972730309,-30.57946069994262,-0.408699971770989,-0.6861718816552773,-8.185523194554822,1.6839420683132897,1.590341382181526,0.484062873537648,40.26402640264024,0.21440674328730985
2014-10-01,0.01176555676058564,-10.39236479321316,-0.7398201373907389,-1.289581430744201,-11.868644752268388,1.7513617805444595,1.6620959029336024,-0.01225180625739768,32.79132791327915,0.13731876096416254
2014-11-01,0.12484191797015444,-18.678620984096504,-0.5186853119899096,-1.7641303937557404,-14.945674311585488,1.7958126285792477,1.7089762734362024,0.3921740555515051,73.60870402464859,0.44061526382187255
2014-12-01,0.24824598544940052,-30.88623175663794,-0.8140933430054516,-2.580548467465065,-24.65490195380943,1.7576660360935716,1.7081260364842477,0.9447321198435673,86.89839572192517,0.7398583074381453
2015-01-01,-0.08626207223148503,-56.55990957045967,-0.18020364258053678,-3.1162836997488803,-31.11515700706715,1.6984326563542016,1.716702604080278,0.5978813367796603,40.042321644498216,0.8619248304291297
2015-02-01,-0.08077609384875113,-52.90753098188752,-0.6597639855725251,-2.7763484593543093,-30.788329172564566,1.6910502550826427,1.58060244952003,0.9907835203955808,89.3719806763285,0.7566479750821534
2015-03-01,-0.014972637496592354,-49.450806263145594,-0.802590219246734,-2.8117643735637787,-32.81219003176188,1.6912821803476086,1.5707671957671865,1.1985556550852732,60.495769147320445,0.7981892929764314
2015-04-01,-0.3248018489911227,-85.84928229665071,-1.176701097820972,-2.5654054421677146,-32.64252634635392,1.6639556461317917,1.5030142868940555,0.774706896463925,29.452054794520556,0.45965234795488624
2015-05-01,0.1446844695929503,-9.805950840879696,-1.0143971893491168,-2.2806732972943577,-29.722604671657937,1.6765930415195989,1.534653465346536,1.2846928918277996,56.53610771113831,0.6739133673414976
2015-06-01,0.4714038534383422,34.69423617619496,-0.4605676795392292,-2.3060990916962685,-31.273542966521383,1.6299813502682596,1.3255392721883696,1.8208298182047795,52.224880382775105,1.0344412709500401
2015-07-01,0.5181324406501452,80.16260162601627,-0.3054482879453869,-2.4846990325649028,-33.65875224179449,1.648334730100061,1.2988080558980597,1.6638770011094746,31.867145421903054,1.090315046594784
2015-08-01,0.6394236115224156,148.29787234042553,-0.42381236187981736,-2.6323002285855965,-35.74604638021904,1.5810729522542233,1.116401247742571,1.7949994171819301,47.6814516129032,1.1607277238525313
2015-09-01,0.8331098456215812,41.01239669421488,0.7693521554703231,-2.4895143463976637,-33.925382213834496,1.5732113207474903,1.0245061880173711,1.8186557456790766,25.88235294117649,1.4776580232921612
2015-10-01,0.6812124698006972,48.77430262045648,-0.5726930107116704,-2.3329975435076284,-29.994223578786183,1.5689814695443718,0.8256355759012513,1.346974356436518,44.742468415937786,0.9471228397582933
2015-11-01,0.9104863222063715,55.4534715841974,-0.943176757043817,-2.403669720424948,-30.96318471592393,1.5077193353552816,0.562805872756944,2.5974125389678626,67.81099218013418,1.2420979561388412
2015-12-01,1.0004906741589903,42.56455921638469,-0.667265367752135,-2.4326164526335954,-28.113291750654223,1.4903830424860043,0.5462253383335947,2.9143216911835332,54.649499284692425,1.4200408625559962
2016-01-01,0.9077281775514618,142.35452018023202,0.4661529203178649,-2.4406653576657034,-25.223270404323582,1.5493146406924312,0.725642070933552,2.3444491566770034,63.09586295748435,1.5397489030530083
2016-02-01,0.5729935641352694,81.53846153846152,0.5234961704245823,-2.2378292161540165,-25.7751358981708,1.4312364128290134,0.5050916496945002,1.5068888262638833,18.507653061224506,1.2103019442444378
2016-03-01,0.3276271102030562,20.064724919093855,0.9108565918343363,-1.923236875823378,-17.41265098317798,1.2827734944758566,0.21976233110858612,2.161051806260163,36.62171753016323,1.3306930960302334
2016-04-01,0.04764928035047695,147.95717103409407,0.2992315443566429,-1.742404370869629,-15.403856029238817,1.3066642730783047,0.2766251728907321,1.6157581360235012,42.239858906525555,0.9262608329000626
2016-05-01,0.11436098436137956,-36.17326448651749,-0.3151681576507056,-1.555676149177251,-14.621215065905801,1.1671692608794806,-0.024378352023401995,1.7874248195141376,34.02142466181877,0.7855734488505157
2016-06-01,0.05499372826592353,-65.02283105022832,3.1118895319771886,-1.4191107305001973,-10.540645273022731,1.2269905776451868,0.1137563987974266,1.3288649362785032,6.204620462046195,1.4787147317554532
2016-07-01,-0.21989917777386842,-92.35559566787003,2.1482279770226222,-1.3912017437334632,-5.979409398134406,1.3012097728003886,0.1541832346019678,1.0171272629852197,0.7147719537100139,1.0841644514918591
2016-08-01,-0.10928299956068092,-84.11758131217168,-0.02989968600675857,-1.3324310051466748,0.7967430892083849,1.1510745524774575,0.008118201006657166,1.2796974312817229,5.701142602760068,0.6182364377152396
2016-09-01,-0.05060826989609784,-82.19780219780219,0.06800472151458957,-1.2858103206126326,1.2670452540409105,1.1124160520753328,-0.07301638812267086,1.388411718592648,8.077436582109488,0.672904622705943
2016-10-01,-0.08724235736185834,-82.9375,-0.2384516380149936,-1.1364645544737921,4.6138563516811,1.0802162030777278,-0.14593805740230614,1.6552838365238063,30.74593796159526,0.6165135989051866
2016-11-01,0.3878586635601103,-53.79939209726443,3.1481119034717904,-1.1339874247450272,9.901982353517447,1.0293355372398474,-0.14599724227430944,2.160908732558121,10.71088637715647,1.7077166810837623
2016-12-01,0.8782556109654264,-23.57157728800453,1.7127044560815186,-0.9214681514486535,23.122698364198733,1.078311537113281,-0.0729749452687889,2.8675816553222617,21.76996608078938,1.595002468454465
2017-01-01,0.5649928663554634,-36.71677215189874,3.3768451562848703,-0.7648368536501406,35.674867474311014,1.1087281045791513,-0.1618908855431478,2.688844949265814,34.13399648917495,1.848879956389072
2017-02-01,0.49804222351102784,-15.254237288135597,1.476208218416198,-0.7180656485920733,33.7463175905788,1.173898637388473,0.10537407797681642,2.4849432847610395,63.742690058479525,1.2943148438200847
2017-03-01,0.6626290920200991,43.993906011953584,2.663643190908499,-0.8609330273402038,18.44459509726779,1.2063845537194247,0.38983188499959187,2.6790703203101343,50.062111801242224,1.7165689076447341
2017-04-01,0.43583284492312757,105.30263157894737,1.0100622313819325,-0.8238915599266805,14.624474009017895,1.2082880563726672,0.34077079107504016,2.2762789671082637,61.57535811009234,1.136516400835001
2017-05-01,0.5779809442001952,120.29622063329927,0.14957061523107987,-0.8639576349486535,7.985243381334639,1.2344980773167888,0.6014793139884622,2.330168431127598,59.49931049114245,0.9804194063768816
2017-06-01,0.533524440899585,163.1853785900783,0.9061000202789411,-0.935929847642748,2.0932006033739903,1.2786548931114399,0.5600194789384005,2.311871029191105,83.53014294592916,1.1718563345030948
2017-07-01,0.7073008328284083,1318.1818181818182,0.7115299372512647,-0.8265096406141796,5.258501741798116,1.2408634537080976,0.3889158969372808,2.267586365798698,104.08921933085504,1.1282316941231376
2017-08-01,0.41959941819475527,391.13300492610836,0.04806240332775532,-0.7093974944838201,7.652214589220585,1.4808729864669676,0.9416348729604618,2.0440058399123817,81.07311320754718,0.8052662889796781
2017-09-01,0.2305320570023168,218.02469135802465,0.5046502151073244,-0.5863545891951364,10.5762345838585,1.4878721448465924,1.0229763741170794,2.078057507667121,79.5830759728227,0.8498985922429747
