fecha,ln_trm,ln_terminos_intercambio,ln_remesas_12m,diferencial_tasas_pp,deficit_fiscal_12m_pct_pib,ln_dolar_amplio,ln_vix,dln_vix,embig_colombia_pp,ln_reservas_netas_sin_flar,asinh_balanza_comercial,asinh_flujos_capital,diferencial_bei_5y_pp,diferencial_bei_5y_comun_pp,factor_monedas_regionales_3,factor_monedas_regionales_4,dummy_pandemia_2020
2017-12-01,8.003617769,4.935264987,8.662800624,3.45,3.654192719,4.708410746,2.32869134,-0.02653138138,1.732857143,10.77119794,-0.1392594491,-0.002619997003,1.623135005,1.626211114,0.1671575097,0.1632354768,0
2018-01-01,7.961569714,4.948547102,8.679041596,3.323870968,2.85513929,4.685429266,2.403550249,0.07485890883,1.599130435,10.77444467,-0.2258354357,0.1403289814,1.475695247,1.473580009,-1.076734371,-1.001759309,0
2018-02-01,7.958665311,4.905052532,8.692572372,3.08,2.815829311,4.678886104,3.111946828,0.7083965794,1.729,10.77136001,0.008579894732,-0.4124832707,1.456621058,1.452647373,-0.3920744427,-0.08061365941,0
2018-03-01,7.95434792,4.911109575,8.696021989,2.99,2.844060995,4.681641987,2.945691327,-0.1662555008,1.789090909,10.7707626,-0.1187507048,-0.03064520314,1.218344345,1.215347357,0.150486674,0.1366452316,0
2018-04-01,7.925260544,4.923114697,8.718182745,2.801666667,3.178393375,4.681606619,2.905130042,-0.04056128591,1.732857143,10.76857446,-0.02243811714,-0.3380164439,0.9617285533,0.9617285533,-0.003140086552,-0.1337327364,0
2018-05-01,7.959215094,4.94883081,8.726820205,2.55,3.254779019,4.709953904,2.647914096,-0.2572159453,1.899130435,10.77065127,-0.02183826414,-0.268560045,1.159857786,1.157014994,1.746583369,1.580944624,0
2018-06-01,7.968904163,4.949539728,8.728733687,2.43,3.251444614,4.726010047,2.615795666,-0.03211843079,1.997142857,10.76829718,0.002229998152,-0.2642730897,1.261848609,1.262947355,0.8905220415,0.6533680148,0
2018-07-01,7.967391762,4.94406805,8.735832213,2.34,3.408170597,4.727914524,2.576240681,-0.03955498431,1.807727273,10.76886744,-0.1300629905,-0.08662163456,1.310595231,1.31132104,-0.4604413067,-0.3067550411,0
2018-08-01,7.992494032,4.945278661,8.752243179,2.34,3.888627123,4.734720431,2.529478128,-0.04676255327,1.823913043,10.76926658,-0.06841661305,-0.3981471826,1.264137897,1.263480967,0.1475915266,0.183583238,0
2018-09-01,8.01756069,5.00387919,8.766593789,2.3,3.978275332,4.736888238,2.558042972,0.02856484416,1.7705,10.7687317,-0.1450013472,-0.1994352971,1.429526324,1.435526324,0.8383412221,0.7719460828,0
2018-10-01,8.034252143,5.004818409,8.780409401,2.06,4.023956931,4.743463739,2.96280476,0.404761788,1.790869565,10.76840309,0.04035904262,-0.7309572398,1.529472739,1.536676204,-0.861603597,-0.5047910893,0
2018-11-01,8.069040078,4.932529598,8.789611361,2.05,3.73955471,4.755046415,2.964708351,0.001903590836,2.017727273,10.77380764,-0.07758214888,-0.283064704,1.953710003,1.960668425,0.5814211769,0.6836033595,0
2018-12-01,8.076686527,4.86907173,8.800293283,1.98,3.069053995,4.755414434,3.217000383,0.2522920322,2.118095238,10.7871088,-0.09790352252,0.05125755191,2.043860232,2.027294116,0.1708379032,0.06335480249,0
2019-01-01,8.059967753,4.881740754,8.806492955,1.85,2.966804535,4.740072426,2.974119437,-0.2428809457,2.014347826,10.80382429,-0.2059607713,0.5049557857,1.936719042,1.939634994,-1.134521118,-0.9717809385,0
2019-02-01,8.044253599,4.950743737,8.812359686,1.85,3.111433419,4.739814757,2.723578139,-0.2505412983,1.91,10.82969436,-0.023287895,0.708729704,1.614900012,1.613663169,-0.516083351,-0.5186605353,0
2019-03-01,8.04836781,4.947482479,8.821307512,1.84,2.964295513,4.743047911,2.673130068,-0.05044807059,1.881428571,10.84468531,0.01250967372,0.2254259044,1.347595224,1.345454986,0.4596357577,0.2422765954,0
2019-04-01,8.056986218,4.967031657,8.830254957,1.83,2.704744298,4.744094861,2.561022243,-0.1121078259,1.769545455,10.84975777,0.02840617964,-0.3850820032,1.364028576,1.364610003,-0.1714512532,-0.1316892158,0
2019-05-01,8.103038795,4.947908464,8.844790447,1.86,2.636824315,4.753222725,2.816714345,0.2556921022,1.906086957,10.85852254,-0.04656317235,-0.3504804972,1.621404549,1.631557144,0.6956051346,0.7066024398,0
2019-06-01,8.089641051,4.917203349,8.846885352,1.87,2.284106697,4.748638902,2.762285829,-0.05442851543,1.896,10.86751056,-0.1393188717,-0.01720915056,1.586592775,1.588433331,-0.3841252541,-0.3341360629,0
2019-07-01,8.072966565,4.924786877,8.854526486,1.85,2.035827815,4.745606604,2.588208229,-0.1740776001,1.724782609,10.86600803,-0.1215206908,-0.60611109,1.658663639,1.657976195,-0.491274184,-0.5792305586,0
2019-08-01,8.13468134,4.898511216,8.864981163,2.12,2.009210978,4.76303157,2.943337895,0.3551296656,1.873636364,10.87792719,-0.01642926089,-0.4987622631,1.979878946,1.979468417,1.344400564,1.5434295,0
2019-09-01,8.131370992,4.917276542,8.869513468,2.21,1.762752869,4.764938656,2.744639249,-0.1986986454,1.759047619,10.87556771,-0.111041664,-0.9099382325,1.918344529,1.920589477,0.1311044368,-0.02772157543,0
2019-10-01,8.141280559,4.912066477,8.866762148,2.42,2.044472782,4.760002854,2.7386778,-0.005961449127,1.786086957,10.87962519,-0.1716459098,-0.455657906,2.178871545,2.181936859,-0.2666762011,-0.1802623005,0
2019-11-01,8.131963852,4.921439715,8.86033173,2.7,2.11895512,4.758401601,2.527606879,-0.2110709209,1.818571429,10.87713734,-0.05717883797,-0.8173460711,2.185903406,2.197406252,0.9927427176,0.8225338838,0
2019-12-01,8.12505409,4.935408748,8.865951078,2.7,2.457251638,4.752810663,2.621523555,0.09391667578,1.710454545,10.88119676,-0.3079304871,-0.6255971412,2.206928572,2.233091664,-0.5690876847,-0.531843996,0
2020-01-01,8.105062726,4.887638691,8.861060871,2.7,2.72996169,4.747358623,2.634830723,0.01330716791,1.700869565,10.88671742,-0.07832987569,-0.3303486265,2.035774608,2.032405566,-0.07106709284,-0.213214429,0
2020-02-01,8.134776249,4.831269365,8.864476774,2.67,2.376308178,4.75969687,2.977005383,0.3421746602,1.727,10.890722,0.06918479421,-0.8662102879,1.985252635,1.985015793,0.7199279079,0.9232813437,0
2020-03-01,8.262829418,4.606868743,8.886652466,3.567741935,2.225878777,4.795978469,4.055895067,1.078889684,3.451818182,10.88437599,0.2322952067,-1.54176756,3.304305848,3.257433335,3.564684862,3.267234776,1
2020-04-01,8.288381942,4.572026967,8.851913895,3.7,3.178987191,4.814460993,3.724579784,-0.3313152829,3.888636364,10.89419312,0.01116976773,0.01416952585,2.762940651,2.692038459,1.850095616,0.840486766,1
2020-05-01,8.257953859,4.606868743,8.822335444,3.248387097,3.909812532,4.809049447,3.430659092,-0.293920692,3.353333333,10.93954477,-0.09475812915,1.39207254,1.611143682,1.606236838,-0.4358909802,-0.1862623949,1
2020-06-01,8.216521608,4.682408966,8.822434199,2.67,5.17609732,4.784793143,3.437836093,0.007177001175,2.873181818,10.9441792,-0.05737851033,-0.6299590161,1.122816507,1.134063154,-1.843489585,-1.092759523,0
2020-07-01,8.204635408,4.770430355,8.819150881,2.41,5.791065909,4.776515473,3.289910247,-0.1479258457,2.72173913,10.95031397,-0.02975560889,-0.7096962617,0.7554636474,0.7615952524,-0.0828278232,0.2065429672,0
2020-08-01,8.238279446,4.809497823,8.812560655,2.166129032,6.324605304,4.761706711,3.13067933,-0.159230917,2.41047619,10.95404568,0.06413602113,-0.7290174437,0.9052208001,0.9017842135,0.1689394899,0.3973146901,0
2020-09-01,8.22956854,4.802872845,8.823025055,1.885,7.363909642,4.756543871,3.319539614,0.1888602835,2.539090909,10.95042893,0.1096103836,-1.075123754,1.126328579,1.134661912,-0.7336197567,-0.5974021241,0
2020-10-01,8.251608728,4.797277044,8.830254957,1.66,6.480396271,4.751690235,3.382307974,0.06276835975,2.404090909,10.94938431,0.09314525293,-0.9865615009,1.533385709,1.533385709,0.3154473082,0.4661565877,0
2020-11-01,8.212195849,4.815755208,8.838940402,1.66,6.895144794,4.737061234,3.218695809,-0.163612165,2.177142857,10.95508772,-0.06298834037,-0.3322247292,1.434752646,1.441611785,-1.311983844,-0.9112720511,0
2020-12-01,8.150793139,4.862444596,8.84055703,1.66,7.788250635,4.717598594,3.107903634,-0.1107921751,2.099565217,10.98581445,-0.0689154366,0.8212285206,1.299835414,1.312494448,-1.410605932,-1.086035413,0
2021-01-01,8.158035629,4.89776517,8.841961489,1.66,7.0911306,4.713910434,3.215269329,0.1073656957,2.164285714,10.98530747,0.02898594091,-0.7646402316,1.265473676,1.258955543,0.1035725325,0.2009481724,0
2021-02-01,8.175970891,4.892001897,8.85197686,1.67,7.68803314,4.718651115,3.141585466,-0.07368386292,2.138,10.98487179,-0.02957568806,-0.9528469576,1.141921046,1.140684204,0.2169412801,0.2799184808,0
2021-03-01,8.192229624,4.923696642,8.862896972,1.68,7.560001257,4.730362536,3.083882495,-0.05770297179,2.233043478,10.98360503,0.08136020986,-1.192358963,1.183699595,1.184477267,0.606028151,0.804233131,0
2021-04-01,8.202695027,4.86653395,8.912548703,1.68,7.325164892,4.72412841,2.857400261,-0.2264822338,2.201363636,10.98673609,0.04712255851,-0.7933112393,0.9956227255,0.9957400036,-0.9377845485,-0.7532881314,0
2021-05-01,8.225681429,4.882347274,8.953531448,1.69,7.053505991,4.711440717,2.983684996,0.1262847349,2.368571429,10.98772975,-0.01647925412,-0.8434396334,1.221510005,1.214826315,-0.5295735298,0.01019442144,0
2021-06-01,8.212037383,4.928557183,8.97559857,1.67,6.902005515,4.714721168,2.830670006,-0.1530149901,2.435454545,10.98389021,0.06123172989,-0.9176211251,1.421731805,1.423284983,-0.2704856867,0.5158634174,0
2021-07-01,8.250468129,4.917861894,8.995253032,1.65,6.627304432,4.727948007,2.868088278,0.03741827249,2.673181818,10.98322941,0.1426457528,-1.03168383,1.023985701,1.019769983,0.4932260639,0.5303906559,0
2021-08-01,8.263895424,4.918081312,9.008623129,1.66,5.280166034,4.730943758,2.860641224,-0.007447054313,2.774090909,10.98268781,-0.1851798327,-0.8264529821,1.153580957,1.154809526,0.5900634574,1.170480312,0
2021-09-01,8.248408151,4.989547842,9.012267411,1.67,4.840944881,4.731307098,2.986931758,0.1262905339,2.817727273,10.98055389,-0.01277965214,-0.9542428068,1.496152809,1.499442853,-0.002236865068,0.1028929765,0
2021-10-01,8.235727542,5.009768252,9.014389963,1.92,6.25218226,4.736755179,2.883203268,-0.1037284892,2.906190476,10.98176107,-0.06292845909,-0.619355878,1.618835009,1.624468427,1.058561938,0.3289338611,0
2021-11-01,8.269475402,5.01873573,9.040160407,2.403333333,6.64429459,4.744843385,2.917796472,0.03459320336,3.181818182,10.97733043,0.1392792567,-1.29535203,1.62348001,1.628005563,0.112040498,0.1206173851,0
2021-12-01,8.284790291,5.010835274,9.0591965,2.613548387,6.97187551,4.751903753,3.061264619,0.1434681471,3.465217391,10.97813496,-0.112691331,-0.9226827913,2.049251664,2.053415764,0.6186153737,0.5481672612,0
2022-01-01,8.293953668,5.082955956,9.07269424,2.952258065,5.215531798,4.74525625,3.143332978,0.08206835875,3.550952381,10.97274209,-0.03230438104,-0.955087667,2.653329997,2.650210525,-0.9627257422,-1.473545765,0
2022-02-01,8.277878518,5.073422282,9.077415652,3.92,5.120245584,4.744912494,3.248373307,0.1050403293,3.7145,10.97309044,0.001949998764,-0.7298077243,3.051152604,3.055652604,-0.9022178562,-1.18442557,0
2022-03-01,8.244641664,5.12942523,9.070375759,3.8,5.78623551,4.756094287,3.294676773,0.04630346618,3.644782609,10.96826587,0.03108499364,-1.015326387,2.905905935,2.91064091,-0.5771004569,-0.7099007107,0
2022-04-01,8.240907796,5.161867433,9.075616268,4.67,5.387696326,4.763615589,3.193496477,-0.1011802965,3.444761905,10.95908325,0.3183836763,-1.368188364,2.765338923,2.764294717,-0.4918526605,-0.3536068624,0
2022-05-01,8.298808139,5.101450538,9.084946069,5.197741935,5.298016658,4.784956786,3.378052813,0.1845563361,3.830454545,10.96177408,0.08034353473,-0.965011825,3.766347604,3.766347604,0.6975517018,0.6129228175,0
2022-06-01,8.276589766,5.268579548,9.098746022,4.79,5.517064225,4.787705966,3.340497946,-0.03755486622,3.887272727,10.95368766,0.1395565573,-1.152703288,3.514476187,3.507215002,0.3376256081,0.2083099663,0
2022-07-01,8.382016058,5.244389025,9.115141386,5.82,5.416419004,4.810159543,3.218685331,-0.1218126159,4.378571429,10.95691783,0.1407547694,-1.060762207,4.144823415,4.148863146,1.909497503,2.249536018,0
2022-08-01,8.371582128,5.08537164,9.117888404,6.67,6.403271638,4.806622185,3.098720412,-0.1199649184,4.002608696,10.95050159,0.06913491355,-1.284430035,3.697022531,3.693531821,-1.387121965,-1.19242059,0
2022-09-01,8.396978677,5.146680192,9.125331353,6.473333333,6.268715719,4.833059259,3.308417332,0.2096969196,4.238181818,10.93891756,0.03318390947,-1.354590306,5.006870129,5.028190476,0.3305730855,0.3818507321,0
2022-10-01,8.457831715,5.130785895,9.150097677,6.952258065,5.804178868,4.847964235,3.40138784,0.092970508,4.708571429,10.93987118,0.1683535997,-1.074175853,5.559884968,5.569378912,0.2624688373,0.6097906839,0
2022-11-01,8.502416688,5.124618527,9.149608994,7.22,5.270243754,4.827134803,3.148414343,-0.2529734967,4.167272727,10.95048351,0.06533351108,-0.7137069168,5.278269983,5.289777758,-0.8918695705,-1.192710941,0
2022-12-01,8.473970535,5.086361005,9.151527296,7.319354839,5.273643973,4.805939928,3.081188871,-0.06722547196,3.817727273,10.95551754,-0.06419589782,-0.6934191584,5.118214283,5.138210519,-0.6806531827,-0.7565284384,0
2023-01-01,8.458547433,5.076173316,9.164233604,7.718387097,4.838201575,4.785907697,3.004149133,-0.07703973792,3.701818182,10.96426384,0.02404768217,-0.7813380171,5.450206444,5.45690528,-1.246400617,-0.9069825013,0
2023-02-01,8.477019424,5.089692901,9.183466482,8.18,4.866973857,4.790058227,3.001739196,-0.002409937337,3.8435,10.95735436,0.231857059,-1.547368295,5.152489463,5.126621042,-0.7604530505,-0.5277546275,0
2023-03-01,8.46932682,5.036627874,9.196155237,8.108064516,4.69656028,4.793680992,3.07474435,0.07300515416,4.116086957,10.96760639,0.1894153208,-1.00902143,4.962532812,4.953545456,-0.08988140565,-0.3938080883,0
2023-04-01,8.421271178,5.04818795,9.194317692,8.17,4.316572151,4.781181416,2.880203275,-0.1945410754,4.0215,10.96858839,0.1778115414,-1.046368025,4.5842861,4.584699988,-0.6531090346,-0.5604717403,0
2023-05-01,8.420701901,5.028802598,9.197978275,8.181935484,4.115965629,4.784397415,2.869947198,-0.01025607648,4.127391304,10.9631121,0.1582585543,-1.4371545,4.453180306,4.459630009,-0.5011104434,-0.7877390397,0
2023-06-01,8.34504404,5.003946306,9.194112408,8.17,3.64486113,4.781615783,2.639284577,-0.2306626216,3.665909091,10.96541459,0.1478309619,-1.188846679,3.951104759,3.949490001,-0.6834579742,-0.7197794472,0
2023-07-01,8.311209943,5.003476397,9.181034108,8.13,3.279629586,4.77110119,2.634215696,-0.005068880693,3.4,10.97012626,0.08360257744,-1.142333615,3.633590808,3.625372232,-0.202625797,-0.4222317561,0
2023-08-01,8.311576435,5.063860055,9.193144364,7.92,2.984836461,4.786293924,2.76341635,0.1292006537,3.237826087,10.96724232,0.08605375243,-1.488604395,3.617455083,3.619909533,0.7637915181,1.107241663,0
2023-09-01,8.295179169,5.0681492,9.206335363,7.92,3.31314259,4.801111324,2.719539501,-0.04387684842,3.298571429,10.9606907,0.05003911512,-1.449549849,3.981199053,3.993580005,0.6182965181,0.6461100967,0
2023-10-01,8.348166835,5.057900487,9.205472543,7.92,3.673593161,4.81621806,2.93851236,0.2189728593,3.460909091,10.95862085,0.2393773276,-1.60323945,4.469923829,4.470815019,1.15661039,1.479270261,0
2023-11-01,8.303704053,4.962984481,9.212912062,7.92,4.149544635,4.797624565,2.640420037,-0.2980923234,3.124545455,10.97835806,0.1576067008,-0.3966379305,3.840623831,3.854010544,-1.393411098,-1.491934563,0
2023-12-01,8.281016774,5.002199815,9.219407144,7.823225806,4.216018904,4.786100275,2.543057626,-0.09736241064,2.892380952,10.99555044,0.08116086837,-0.6780796402,3.776245568,3.77543335,-0.3922472592,-0.4358506351,0
2024-01-01,8.272621363,5.022959044,9.231989333,7.67,4.175494571,4.789384593,2.594406315,0.05134868818,3.026956522,10.99631196,0.2107269488,-1.508140496,3.302157138,3.300669991,0.3397757829,0.2938950627,0
2024-02-01,8.276760699,5.017743306,9.239906941,7.42,4.330062739,4.796335356,2.637661798,0.04325548388,3.090952381,10.99311897,0.2364310987,-1.706214605,3.020683082,3.019444987,0.7585337697,1.034813723,0
2024-03-01,8.268562918,5.026967855,9.243375649,7.323225806,4.053981088,4.792967004,2.623762385,-0.01389941391,2.955714286,11.00201034,0.1067869277,-1.11086196,2.805643342,2.807561118,-0.2600426789,-0.827477887,0
2024-04-01,8.260486479,5.051137237,9.261843044,6.92,5.505846826,4.805190964,2.78115984,0.157397455,2.914090909,10.99886194,0.3171847266,-1.751276356,2.842954538,2.842954538,0.04061121811,0.06566204225,0
2024-05-01,8.260777368,5.009301071,9.269687001,6.436129032,5.787888007,4.80285923,2.569454245,-0.2117055942,2.973478261,11.01176086,0.2238849543,-0.808985858,2.556398261,2.553549991,-0.6410412244,-0.3881304846,0
2024-06-01,8.304692058,5.057264395,9.291480631,6.42,6.332222692,4.817935905,2.539000187,-0.03045405887,3.1305,11.01701177,0.3968416835,-1.445065643,2.654575453,2.663794131,1.416648456,1.359107684,0
2024-07-01,8.303237783,5.051777237,9.313804491,5.936129032,6.443703501,4.81528877,2.665414969,0.126414783,3.085652174,11.0327658,0.1942265294,-0.995916627,2.49645,2.498633337,0.2122136521,0.04138275339,0
2024-08-01,8.310303441,5.057582491,9.324672125,5.42,6.790500101,4.809039096,2.960740786,0.295325817,3.221363636,11.04736778,0.1846194393,-1.167311653,2.507386373,2.505515006,0.4554266835,0.2246027761,0
2024-09-01,8.338667382,5.033244437,9.338477617,5.62,6.646096117,4.803076788,2.871490928,-0.08924985859,3.236190476,11.06008412,0.3127848107,-1.285725139,2.370586676,2.358920009,0.1366409956,0.2501509067,0
2024-10-01,8.354549548,5.059107948,9.351643734,5.42,6.652100585,4.817012445,2.993773835,0.1222829075,3.120869565,11.04725754,0.3743454172,-1.954575994,2.272686357,2.272686357,0.2716453405,0.1281423752,0
2024-11-01,8.391324328,5.058472624,9.364265026,5.11,6.953539496,4.838749787,2.77354065,-0.2202331854,3.23952381,11.05021883,0.20886801,-1.363449626,2.355894769,2.332072259,0.9856346216,0.8739609857,0
2024-12-01,8.385978817,5.083885756,9.379932924,5.197419355,6.683581401,4.848710548,2.76419046,-0.009350189851,3.23,11.04262067,0.05454295237,-1.803308024,2.813699986,2.813934991,0.4806324555,0.1295526405,0
2025-01-01,8.36812862,5.110118573,9.388075594,5.17,6.775576693,4.85854767,2.819212038,0.05502157821,3.219130435,11.04769045,-0.01733913117,-1.143977389,3.012595259,3.000130021,0.1570510632,0.1814636132,0
2025-02-01,8.325537146,5.103153702,9.397880787,5.17,7.021169873,4.851059727,2.831329217,0.01211717894,3.2535,11.05801709,0.2211040718,-1.32181227,2.847821042,2.834794726,-1.137999396,-1.121634355,0
2025-03-01,8.327891615,5.099073431,9.413939775,5.17,7.317183331,4.838208961,3.08380856,0.2524793423,3.364761905,11.06435451,0.2051871753,-1.567116052,2.911809511,2.912079987,-0.5533742554,-0.6553964546,0
2025-04-01,8.361768567,5.090000849,9.427553573,5.17,7.046019782,4.821411572,3.464678797,0.3808702371,3.853181818,11.07644295,0.1346725449,-1.208545711,2.876436593,2.876105266,0.22912326,0.4344294529,0
2025-05-01,8.343643552,5.062088576,9.438424499,4.928064516,7.127072678,4.806821725,3.018582836,-0.4460959608,3.566363636,11.07584739,0.02274803803,-1.501482821,2.812980933,2.80012498,-0.934745192,-0.9178529637,0
2025-06-01,8.32202588,5.103518288,9.443733615,4.92,6.902094389,4.792428454,2.912531808,-0.1060510282,3.47047619,11.08464986,0.0828651334,-1.228928577,3.107834449,3.104041181,-0.5998585254,-0.7671549194,0
2025-07-01,8.304209946,5.105581771,9.4556915,4.92,6.856711008,4.788430393,2.796140706,-0.1163911019,3.187826087,11.08031534,0.04213752919,-1.712299573,2.803250593,2.793072728,-0.1194245278,-0.3413637827,0
2025-08-01,8.305832848,5.122176669,9.462432054,4.92,6.581444247,4.792278956,2.756840365,-0.0393003405,2.97,11.08930133,-0.1064289638,-1.13848762,2.667110267,2.664184195,-0.08508103132,-0.1438473044,0
2025-09-01,8.274411059,5.13415002,9.467311659,5.03,6.390943298,4.787733896,2.759319253,0.0024788875,2.571363636,11.09472673,-0.1412993449,-1.259541148,2.601821669,2.601800023,-0.4456293328,-0.5634984964,0
2025-10-01,8.263034824,5.093750201,9.471610192,5.16,6.18121828,4.79382001,2.895167006,0.1358477528,2.622173913,11.09626694,-0.3411726905,-1.188283538,3.150581798,3.150581798,-0.2050885162,-0.6666556207,0
2025-11-01,8.239113755,5.087658062,9.474493804,5.37,6.592556047,4.799236804,2.984140346,0.08897334044,2.5475,11.09928175,-0.09575360936,-0.9312368785,3.665149995,3.666006258,-0.4212607073,-0.5541441045,0
2025-12-01,8.240509596,5.098401941,9.480235439,5.53,6.354401832,4.789059869,2.743943707,-0.2401966391,2.736956522,11.1027337,0.1714291073,-1.621809265,3.885397343,3.899331554,-0.4150303452,-0.343229874,0
2026-01-01,8.21689832,5.100415058,9.481032937,5.61,5.496041161,4.781052807,2.783717048,0.03977334137,2.680909091,11.11139989,0.0798251978,-1.286859742,4.364335001,4.373531582,-1.003894719,-0.8147680318,0
2026-02-01,8.209482935,5.106248458,9.486323022,6.574285714,6.021341708,4.769887875,2.955274796,0.1715577476,2.625,11.11875795,0.4330841238,-1.700257389,4.632084206,4.637952627,-0.9351712405,-0.6957686099,0
2026-03-01,8.220822124,5.193179048,9.496617208,6.61,5.76200041,4.786823641,3.242468054,0.2871932581,2.803181818,11.10662546,0.2295877293,-2.006761079,4.20355845,4.203138102,0.9966247935,1.292143866,0
2026-04-01,8.193543619,5.220572018,9.497026449,7.61,5.539075577,4.779428641,2.986283008,-0.2561850464,2.447727273,11.11473707,-0.02973561773,-1.230797638,4.001927264,3.998229983,-0.8289013011,-0.6476321597,0
